date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Sep 13 2015,19.935,196,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 14 2015,19.652,157,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 15 2015,19.898,163,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 16 2015,19.925,191,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 17 2015,19.973,167,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 18 2015,18.337,258,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 19 2015,18.098,243,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 20 2015,17.722,219,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 21 2015,17.652,195,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 22 2015,17.951,186,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 23 2015,17.53,181,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 24 2015,17.302,196,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 25 2015,17.68,219,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 26 2015,17.886,218,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 27 2015,17.57,213,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 28 2015,17.237,195,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 29 2015,17.464,182,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 30 2015,17.88,200,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 01 2015,18.257,176,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 02 2015,18.341,197,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 03 2015,18.212,191,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 04 2015,18.12,195,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 05 2015,17.518,158,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 06 2015,17.857,161,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 07 2015,18.331,142,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 08 2015,18.143,144,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 09 2015,18.217,192,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 10 2015,18.293,195,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 11 2015,17.802,190,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 12 2015,17.502,182,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 13 2015,17.636,172,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 14 2015,17.743,155,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 15 2015,17.665,159,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 16 2015,17.817,169,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 17 2015,17.949,212,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 18 2015,17.863,189,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 19 2015,17.387,169,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 20 2015,17.527,168,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 21 2015,17.246,177,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 22 2015,16.544,156,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 23 2015,17.172,221,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 24 2015,17.05,197,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 25 2015,16.597,204,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 26 2015,16.426,193,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 27 2015,16.113,169,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 28 2015,16.07,228,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 29 2015,16.378,181,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 30 2015,16.53,253,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 31 2015,17.035,241,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 01 2015,16.764,224,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 02 2015,15.995,228,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 03 2015,16.803,176,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 04 2015,16.733,185,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 05 2015,17.365,170,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 06 2015,17.205,174,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 07 2015,16.568,219,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 08 2015,16.767,181,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 09 2015,16.401,164,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 10 2015,15.76,161,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 11 2015,15.611,145,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 12 2015,15.418,163,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 13 2015,15.922,185,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 14 2015,16.408,216,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 15 2015,15.637,196,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 16 2015,16.054,174,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 17 2015,15.623,155,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 18 2015,15.895,142,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 19 2015,15.843,131,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 20 2015,16.178,153,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 21 2015,17.188,173,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 22 2015,16.578,134,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 23 2015,16.107,133,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 24 2015,16.847,144,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 25 2015,16.098,151,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 26 2015,15.104,170,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 27 2015,14.842,214,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 28 2015,14.821,234,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 29 2015,14.429,215,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 30 2015,14.215,201,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 01 2015,15.107,170,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 02 2015,15.862,148,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 03 2015,16.036,147,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 04 2015,15.924,179,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 05 2015,16.612,209,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 06 2015,16.512,206,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 07 2015,16.301,170,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 08 2015,16.479,180,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 09 2015,15.531,203,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 10 2015,15.174,183,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 11 2015,16.141,179,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 12 2015,16.322,222,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 13 2015,16.397,193,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 14 2015,15.957,159,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 15 2015,15.961,170,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 16 2015,15.833,162,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 17 2015,16.35,147,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 18 2015,15.937,155,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 19 2015,15.807,193,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 20 2015,15.25,176,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
