date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Jun 23 2023,2023-06-23,25.971,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 24 2023,2023-06-24,23.51,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 25 2023,2023-06-25,24.561,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 26 2023,2023-06-26,23.743,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 27 2023,2023-06-27,25.727,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 28 2023,2023-06-28,25.31,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 29 2023,2023-06-29,24.399,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 30 2023,2023-06-30,23.033,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 01 2023,2023-07-01,31.41,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 02 2023,2023-07-02,22.11,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 03 2023,2023-07-03,21.701,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 04 2023,2023-07-04,21.453,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 05 2023,2023-07-05,22.581,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 06 2023,2023-07-06,23.283,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 07 2023,2023-07-07,24.477,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 08 2023,2023-07-08,26.636,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 09 2023,2023-07-09,25.116,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 10 2023,2023-07-10,25.699,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 11 2023,2023-07-11,24.026,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 12 2023,2023-07-12,24.518,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 13 2023,2023-07-13,25.15,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 14 2023,2023-07-14,24.14,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 15 2023,2023-07-15,23.999,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 16 2023,2023-07-16,24.58,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 17 2023,2023-07-17,24.779,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 18 2023,2023-07-18,25.464,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 19 2023,2023-07-19,26.852,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 20 2023,2023-07-20,26.895,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 21 2023,2023-07-21,26.827,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 22 2023,2023-07-22,27.265,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 23 2023,2023-07-23,26.313,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 24 2023,2023-07-24,28.334,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 25 2023,2023-07-25,26.531,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 26 2023,2023-07-26,25.036,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 27 2023,2023-07-27,25.85,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 28 2023,2023-07-28,25.678,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 29 2023,2023-07-29,26.975,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 30 2023,2023-07-30,26.55,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 31 2023,2023-07-31,26.372,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 01 2023,2023-08-01,26.578,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 02 2023,2023-08-02,26.236,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 03 2023,2023-08-03,27.326,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 04 2023,2023-08-04,30.194,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 05 2023,2023-08-05,32.004,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 06 2023,2023-08-06,27.734,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 07 2023,2023-08-07,27.012,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 08 2023,2023-08-08,25.999,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 09 2023,2023-08-09,26.431,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 10 2023,2023-08-10,24.995,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 11 2023,2023-08-11,23.861,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 12 2023,2023-08-12,24.274,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 13 2023,2023-08-13,23.313,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 14 2023,2023-08-14,38.158,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 15 2023,2023-08-15,23.331,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 16 2023,2023-08-16,24.606,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 17 2023,2023-08-17,25.486,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 18 2023,2023-08-18,26.002,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 19 2023,2023-08-19,24.527,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 20 2023,2023-08-20,25.783,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 21 2023,2023-08-21,24.807,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 22 2023,2023-08-22,24.728,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 23 2023,2023-08-23,24.924,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 24 2023,2023-08-24,24.84,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 25 2023,2023-08-25,24.56,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 26 2023,2023-08-26,25.583,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 27 2023,2023-08-27,37.397,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 28 2023,2023-08-28,25.997,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 29 2023,2023-08-29,26.076,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 30 2023,2023-08-30,25.248,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 31 2023,2023-08-31,25.535,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 01 2023,2023-09-01,25.059,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 02 2023,2023-09-02,25.91,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 03 2023,2023-09-03,25.251,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 04 2023,2023-09-04,28.31,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 05 2023,2023-09-05,25.735,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 06 2023,2023-09-06,26.536,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 07 2023,2023-09-07,26.325,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 08 2023,2023-09-08,25.957,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 09 2023,2023-09-09,40.88,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 10 2023,2023-09-10,25.788,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 11 2023,2023-09-11,26.273,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 12 2023,2023-09-12,26.385,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 13 2023,2023-09-13,26.221,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 14 2023,2023-09-14,26.227,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 15 2023,2023-09-15,25.13,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 16 2023,2023-09-16,24.546,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 17 2023,2023-09-17,25.551,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 18 2023,2023-09-18,25.797,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 19 2023,2023-09-19,27.122,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 20 2023,2023-09-20,24.907,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 21 2023,2023-09-21,26.305,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 22 2023,2023-09-22,24.546,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 23 2023,2023-09-23,26.291,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 24 2023,2023-09-24,24.604,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 25 2023,2023-09-25,24.643,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 26 2023,2023-09-26,24.076,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 27 2023,2023-09-27,26.991,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 28 2023,2023-09-28,24.751,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 29 2023,2023-09-29,24.784,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 30 2023,2023-09-30,24.304,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 01 2023,2023-10-01,27.001,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 02 2023,2023-10-02,24.796,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 03 2023,2023-10-03,25.43,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 04 2023,2023-10-04,24.29,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 05 2023,2023-10-05,24.87,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 06 2023,2023-10-06,24.648,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 07 2023,2023-10-07,25.422,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 08 2023,2023-10-08,25.465,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 09 2023,2023-10-09,24.952,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 10 2023,2023-10-10,26.493,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 11 2023,2023-10-11,26.902,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 12 2023,2023-10-12,27.141,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 13 2023,2023-10-13,26.933,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 14 2023,2023-10-14,27.742,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 15 2023,2023-10-15,27.729,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 16 2023,2023-10-16,32.371,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 17 2023,2023-10-17,27.149,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 18 2023,2023-10-18,27.386,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 19 2023,2023-10-19,28.076,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 20 2023,2023-10-20,29.006,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 21 2023,2023-10-21,29.117,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 22 2023,2023-10-22,27.484,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 23 2023,2023-10-23,28.08,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 24 2023,2023-10-24,27.27,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 25 2023,2023-10-25,24.363,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 26 2023,2023-10-26,27.997,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 27 2023,2023-10-27,28.042,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 28 2023,2023-10-28,26.485,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 29 2023,2023-10-29,26.568,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 30 2023,2023-10-30,26.613,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 31 2023,2023-10-31,25.83,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 01 2023,2023-11-01,26.22,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 02 2023,2023-11-02,26.258,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 03 2023,2023-11-03,27.034,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 04 2023,2023-11-04,26.772,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 05 2023,2023-11-05,26.818,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 06 2023,2023-11-06,22.974,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 07 2023,2023-11-07,26.616,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 08 2023,2023-11-08,27.457,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 09 2023,2023-11-09,27.418,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 10 2023,2023-11-10,27.376,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 11 2023,2023-11-11,29.774,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 12 2023,2023-11-12,25.949,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 13 2023,2023-11-13,26.24,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 14 2023,2023-11-14,25.797,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 15 2023,2023-11-15,26.776,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 16 2023,2023-11-16,26.416,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 17 2023,2023-11-17,26.553,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 18 2023,2023-11-18,42.685,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 19 2023,2023-11-19,26.609,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 20 2023,2023-11-20,27.011,4,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 21 2023,2023-11-21,26.558,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 22 2023,2023-11-22,26.624,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 23 2023,2023-11-23,26.496,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 24 2023,2023-11-24,26.211,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 25 2023,2023-11-25,25.541,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 26 2023,2023-11-26,26.406,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 27 2023,2023-11-27,26.309,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 28 2023,2023-11-28,26.583,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 29 2023,2023-11-29,27.239,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 30 2023,2023-11-30,27.721,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 01 2023,2023-12-01,27.569,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 02 2023,2023-12-02,27.566,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 03 2023,2023-12-03,26.56,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 04 2023,2023-12-04,26.762,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 05 2023,2023-12-05,27.359,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 06 2023,2023-12-06,27.673,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 07 2023,2023-12-07,27.483,4,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 08 2023,2023-12-08,27.003,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 09 2023,2023-12-09,26.432,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 10 2023,2023-12-10,26.272,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 11 2023,2023-12-11,26.785,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 12 2023,2023-12-12,26.976,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 13 2023,2023-12-13,27.068,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 14 2023,2023-12-14,26.841,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 15 2023,2023-12-15,27.871,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 16 2023,2023-12-16,27.962,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 17 2023,2023-12-17,28.318,4,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 18 2023,2023-12-18,27.074,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 19 2023,2023-12-19,28.712,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 20 2023,2023-12-20,28.858,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 21 2023,2023-12-21,28.765,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 22 2023,2023-12-22,28.604,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 23 2023,2023-12-23,28.281,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 24 2023,2023-12-24,26.481,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 25 2023,2023-12-25,26.479,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 26 2023,2023-12-26,25.086,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 27 2023,2023-12-27,25.571,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 28 2023,2023-12-28,26.309,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 29 2023,2023-12-29,26.558,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 30 2023,2023-12-30,26.248,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 31 2023,2023-12-31,27.323,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 01 2024,2024-01-01,27.849,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 02 2024,2024-01-02,27.56,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 03 2024,2024-01-03,26.381,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 04 2024,2024-01-04,25.511,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 05 2024,2024-01-05,25.985,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 06 2024,2024-01-06,26.753,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 07 2024,2024-01-07,25.46,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 08 2024,2024-01-08,24.582,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 09 2024,2024-01-09,26.02,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 10 2024,2024-01-10,25.334,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 11 2024,2024-01-11,25.78,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 12 2024,2024-01-12,24.648,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 13 2024,2024-01-13,26.216,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 14 2024,2024-01-14,26.039,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 15 2024,2024-01-15,26.406,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 16 2024,2024-01-16,27.997,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 17 2024,2024-01-17,26.38,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 18 2024,2024-01-18,27.652,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 19 2024,2024-01-19,27.732,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 20 2024,2024-01-20,26.58,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 21 2024,2024-01-21,26.701,4,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 22 2024,2024-01-22,25.157,5,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 23 2024,2024-01-23,23.684,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 24 2024,2024-01-24,22.635,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 25 2024,2024-01-25,23.619,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 26 2024,2024-01-26,23.717,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 27 2024,2024-01-27,27.253,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 28 2024,2024-01-28,23.491,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 29 2024,2024-01-29,23.554,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 30 2024,2024-01-30,23.009,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 31 2024,2024-01-31,24.018,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 01 2024,2024-02-01,24.944,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 02 2024,2024-02-02,25.724,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 03 2024,2024-02-03,26.122,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 04 2024,2024-02-04,25.84,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 05 2024,2024-02-05,26.19,1,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 06 2024,2024-02-06,26.367,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 07 2024,2024-02-07,25.539,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 08 2024,2024-02-08,24.906,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 09 2024,2024-02-09,25.243,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 10 2024,2024-02-10,23.217,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 11 2024,2024-02-11,22.67,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 12 2024,2024-02-12,22.184,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 13 2024,2024-02-13,22.341,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 14 2024,2024-02-14,22.916,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 15 2024,2024-02-15,22.782,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 16 2024,2024-02-16,23.981,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 17 2024,2024-02-17,23.629,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 18 2024,2024-02-18,23.753,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 19 2024,2024-02-19,23.271,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 20 2024,2024-02-20,23.176,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 21 2024,2024-02-21,23.472,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 22 2024,2024-02-22,29.838,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 23 2024,2024-02-23,23.556,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 24 2024,2024-02-24,23.578,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 25 2024,2024-02-25,23.542,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 26 2024,2024-02-26,24.178,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 27 2024,2024-02-27,24.804,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 28 2024,2024-02-28,27.118,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 29 2024,2024-02-29,27.401,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 01 2024,2024-03-01,27.855,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 02 2024,2024-03-02,27.902,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 03 2024,2024-03-03,27.256,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 04 2024,2024-03-04,26.798,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 05 2024,2024-03-05,33.299,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 06 2024,2024-03-06,26.837,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 07 2024,2024-03-07,26.263,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 08 2024,2024-03-08,27.22,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 09 2024,2024-03-09,27.521,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 10 2024,2024-03-10,25.793,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 11 2024,2024-03-11,25.345,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 12 2024,2024-03-12,24.958,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 13 2024,2024-03-13,25.746,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 14 2024,2024-03-14,24.617,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 15 2024,2024-03-15,23.579,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 16 2024,2024-03-16,23.166,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
