date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Jul 25 2024,18.131,19,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 26 2024,20.138,19,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 27 2024,18.273,16,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 28 2024,17.756,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 29 2024,18.53,17,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 30 2024,18.768,11,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 31 2024,19.064,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 01 2024,27.203,16,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 02 2024,20.405,14,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 03 2024,19.025,19,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 04 2024,18.532,20,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 05 2024,18.52,22,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 06 2024,19.4,15,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 07 2024,18.446,20,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 08 2024,17.892,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 09 2024,18.891,15,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 10 2024,18.73,17,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 11 2024,18.178,20,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 12 2024,19.741,23,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 13 2024,18.682,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 14 2024,18.574,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 15 2024,18.325,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 16 2024,21.969,19,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 17 2024,18.332,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 18 2024,18.259,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 19 2024,19.108,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 20 2024,18.186,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 21 2024,18.685,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 22 2024,18.421,22,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 23 2024,18.297,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 24 2024,21.024,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 25 2024,19.32,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 26 2024,19.112,17,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 27 2024,19.626,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 28 2024,19.03,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 29 2024,19.574,15,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 30 2024,21.122,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 31 2024,21.664,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 01 2024,21.649,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 02 2024,22.328,19,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 03 2024,22.235,24,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 04 2024,21.971,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 05 2024,23.155,22,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 06 2024,22.178,15,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 07 2024,20.35,16,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 08 2024,21.981,26,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 09 2024,21.408,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 10 2024,21.136,22,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 11 2024,21.609,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 12 2024,20.218,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 13 2024,22.407,30,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 14 2024,21.144,20,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 15 2024,21.561,20,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 16 2024,21.443,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 17 2024,22.437,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 18 2024,22.58,25,AK-47 | Redline,AK-47,Redline,Well-Worn,0
