,date,median_price,volume_sold,item,weapon,skin,wear
3614,Jan 14 2024,13.949,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3615,Jan 15 2024,13.822,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3616,Jan 16 2024,13.689,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3617,Jan 17 2024,13.786,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3618,Jan 18 2024,13.541,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3619,Jan 19 2024,13.636,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3620,Jan 20 2024,13.406,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3621,Jan 21 2024,12.644,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3622,Jan 22 2024,12.471,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3623,Jan 23 2024,12.428,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3624,Jan 24 2024,12.029,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3625,Jan 25 2024,12.023,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3626,Jan 26 2024,12.623,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3627,Jan 27 2024,12.061,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3628,Jan 28 2024,11.923,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3629,Jan 29 2024,12.108,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3630,Jan 30 2024,12.335,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3631,Jan 31 2024,12.619,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3632,Feb 01 2024,12.262,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3633,Feb 02 2024,12.558,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3634,Feb 03 2024,12.651,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3635,Feb 04 2024,13.399,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3636,Feb 05 2024,12.931,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3637,Feb 06 2024,12.893,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3638,Feb 07 2024,12.208,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3639,Feb 08 2024,12.055,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3640,Feb 09 2024,11.824,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3641,Feb 10 2024,12.331,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3642,Feb 11 2024,12.284,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3643,Feb 12 2024,12.564,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3644,Feb 13 2024,12.309,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3645,Feb 14 2024,12.391,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3646,Feb 15 2024,12.18,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3647,Feb 16 2024,12.281,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3648,Feb 17 2024,12.152,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3649,Feb 18 2024,12.232,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3650,Feb 19 2024,12.194,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3651,Feb 20 2024,11.834,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3652,Feb 21 2024,11.867,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3653,Feb 22 2024,12.006,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3654,Feb 23 2024,11.84,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3655,Feb 24 2024,12.111,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3656,Feb 25 2024,12.419,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3657,Feb 26 2024,12.567,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3658,Feb 27 2024,12.909,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3659,Feb 28 2024,12.552,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3660,Feb 29 2024,12.542,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3661,Mar 01 2024,12.647,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3662,Mar 02 2024,12.674,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3663,Mar 03 2024,12.924,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3664,Mar 04 2024,12.822,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3665,Mar 05 2024,12.798,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3666,Mar 06 2024,12.887,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3667,Mar 07 2024,12.868,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3668,Mar 08 2024,13.048,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3669,Mar 09 2024,13.468,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3670,Mar 10 2024,13.535,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3671,Mar 11 2024,13.858,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3672,Mar 12 2024,13.854,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3673,Mar 13 2024,43.418,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3674,Mar 14 2024,13.531,96,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3675,Mar 15 2024,13.642,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3676,Mar 16 2024,13.802,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3677,Mar 17 2024,13.549,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3678,Mar 18 2024,13.249,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3679,Mar 19 2024,13.169,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3680,Mar 20 2024,13.682,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3681,Mar 21 2024,13.634,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3682,Mar 22 2024,13.771,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3683,Mar 23 2024,13.77,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3684,Mar 24 2024,13.656,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3685,Mar 25 2024,13.844,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3686,Mar 26 2024,13.589,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3687,Mar 27 2024,13.485,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3688,Mar 28 2024,13.689,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3689,Mar 29 2024,14.409,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3690,Mar 30 2024,14.281,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3691,Mar 31 2024,14.212,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3692,Apr 01 2024,14.65,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3693,Apr 02 2024,14.86,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3694,Apr 03 2024,14.616,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3695,Apr 04 2024,14.448,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3696,Apr 05 2024,15.549,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3697,Apr 06 2024,15.331,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3698,Apr 07 2024,14.889,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3699,Apr 08 2024,15.237,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3700,Apr 09 2024,15.334,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3701,Apr 10 2024,14.909,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3702,Apr 11 2024,15.068,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3703,Apr 12 2024,14.499,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3704,Apr 13 2024,14.307,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3705,Apr 14 2024,14.938,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3706,Apr 15 2024,17.031,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3707,Apr 16 2024,14.82,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3708,Apr 17 2024,14.812,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3709,Apr 18 2024,14.905,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3710,Apr 19 2024,14.014,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3711,Apr 20 2024,14.645,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3712,Apr 21 2024,14.213,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3713,Apr 22 2024,14.065,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3714,Apr 23 2024,13.848,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3715,Apr 24 2024,14.313,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3716,Apr 25 2024,14.133,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3717,Apr 26 2024,13.734,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3718,Apr 27 2024,13.604,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3719,Apr 28 2024,13.84,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3720,Apr 29 2024,13.544,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3721,Apr 30 2024,14.209,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3722,May 01 2024,13.928,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3723,May 02 2024,14.268,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3724,May 03 2024,14.416,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3725,May 04 2024,14.506,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3726,May 05 2024,14.987,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3727,May 06 2024,14.331,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3728,May 07 2024,14.721,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3729,May 08 2024,13.87,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3730,May 09 2024,14.154,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3731,May 10 2024,14.113,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3732,May 11 2024,14.351,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3733,May 12 2024,14.268,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3734,May 13 2024,14.687,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3735,May 14 2024,14.198,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3736,May 15 2024,13.778,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3737,May 16 2024,14.045,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3738,May 17 2024,14.031,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3739,May 18 2024,14.283,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3740,May 19 2024,14.689,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3741,May 20 2024,13.849,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3742,May 21 2024,13.612,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3743,May 22 2024,13.783,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3744,May 23 2024,13.189,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3745,May 24 2024,13.543,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3746,May 25 2024,13.65,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3747,May 26 2024,19.944,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3748,May 27 2024,13.979,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3749,May 28 2024,13.848,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3750,May 29 2024,13.687,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3751,May 30 2024,13.833,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3752,May 31 2024,12.777,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3753,Jun 01 2024,12.825,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3754,Jun 02 2024,12.801,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3755,Jun 03 2024,12.803,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3756,Jun 04 2024,13.072,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3757,Jun 05 2024,12.948,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3758,Jun 06 2024,12.944,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3759,Jun 07 2024,12.995,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3760,Jun 08 2024,13.181,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3761,Jun 09 2024,13.212,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3762,Jun 10 2024,13.791,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3763,Jun 11 2024,12.982,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3764,Jun 12 2024,13.202,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3765,Jun 13 2024,12.646,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3766,Jun 14 2024,12.381,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3767,Jun 15 2024,12.451,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3768,Jun 16 2024,12.903,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3769,Jun 17 2024,12.851,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3770,Jun 18 2024,12.753,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3771,Jun 19 2024,13.036,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3772,Jun 20 2024,13.003,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3773,Jun 21 2024,12.865,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3774,Jun 22 2024,11.976,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3775,Jun 23 2024,11.919,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3776,Jun 24 2024,12.133,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3777,Jun 25 2024,12.113,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3778,Jun 26 2024,12.134,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3779,Jun 27 2024,11.94,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3780,Jun 28 2024,11.887,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3781,Jun 29 2024,12.009,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3782,Jun 30 2024,12.197,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3783,Jul 01 2024,12.541,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3784,Jul 02 2024,12.6,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3785,Jul 03 2024,18.801,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3786,Jul 04 2024,13.274,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3787,Jul 05 2024,12.87,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3788,Jul 06 2024,12.747,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3789,Jul 07 2024,13.0,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3790,Jul 08 2024,12.964,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3791,Jul 09 2024,12.905,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3792,Jul 10 2024,12.582,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3793,Jul 11 2024,12.255,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3794,Jul 12 2024,12.305,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3795,Jul 13 2024,12.825,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3796,Jul 14 2024,12.738,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3797,Jul 15 2024,12.538,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3798,Jul 16 2024,12.448,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3799,Jul 17 2024,12.634,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3800,Jul 18 2024,12.936,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3801,Jul 19 2024,12.972,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3802,Jul 20 2024,12.771,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3803,Jul 21 2024,12.881,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3804,Jul 22 2024,12.943,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3805,Jul 23 2024,13.1,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3806,Jul 24 2024,13.292,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3807,Jul 25 2024,13.155,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3808,Jul 26 2024,13.754,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3809,Jul 27 2024,13.557,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3810,Jul 28 2024,13.702,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3811,Jul 29 2024,14.161,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3812,Jul 30 2024,14.699,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3813,Jul 31 2024,16.167,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3814,Aug 01 2024,14.023,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3815,Aug 02 2024,13.839,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3816,Aug 03 2024,14.199,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3817,Aug 04 2024,14.063,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3818,Aug 05 2024,14.223,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3819,Aug 06 2024,14.141,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3820,Aug 07 2024,14.857,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3821,Aug 08 2024,15.354,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3822,Aug 09 2024,14.102,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3823,Aug 10 2024,14.074,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3824,Aug 11 2024,13.813,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3825,Aug 12 2024,13.916,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3826,Aug 13 2024,13.769,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3827,Aug 14 2024,12.903,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3828,Aug 15 2024,13.489,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3829,Aug 16 2024,14.284,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3830,Aug 17 2024,13.879,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3831,Aug 18 2024,14.019,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3832,Aug 19 2024,13.432,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3833,Aug 20 2024,12.991,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3834,Aug 21 2024,12.579,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3835,Aug 22 2024,12.608,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3836,Aug 23 2024,12.435,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3837,Aug 24 2024,12.587,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3838,Aug 25 2024,12.889,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3839,Aug 26 2024,13.077,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3840,Aug 27 2024,13.788,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3841,Aug 28 2024,14.339,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3842,Aug 29 2024,14.923,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3843,Aug 30 2024,14.284,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3844,Aug 31 2024,14.687,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3845,Sep 01 2024,15.484,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3846,Sep 02 2024,14.843,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3847,Sep 03 2024,14.48,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3848,Sep 04 2024,14.107,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3849,Sep 05 2024,14.394,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3850,Sep 06 2024,14.095,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3851,Sep 07 2024,14.315,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3852,Sep 08 2024,14.518,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3853,Sep 09 2024,14.381,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3854,Sep 10 2024,14.554,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3855,Sep 11 2024,14.329,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3856,Sep 12 2024,14.45,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3857,Sep 13 2024,14.361,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3858,Sep 14 2024,14.566,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3859,Sep 15 2024,15.294,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3860,Sep 16 2024,16.463,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3861,Sep 17 2024,16.63,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3862,Sep 18 2024,17.055,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3863,Sep 19 2024,17.273,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3864,Sep 20 2024,17.532,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3865,Sep 21 2024,17.773,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3866,Sep 22 2024,17.904,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3867,Sep 23 2024,16.685,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3868,Sep 24 2024,16.729,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3869,Sep 25 2024,16.833,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3870,Sep 26 2024,17.001,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3871,Sep 27 2024,17.438,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3872,Sep 28 2024,17.416,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3873,Sep 29 2024,17.237,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3874,Sep 30 2024,17.459,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3875,Oct 01 2024,17.975,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3876,Oct 02 2024,19.624,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3877,Oct 03 2024,18.323,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3878,Oct 04 2024,18.12,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3879,Oct 05 2024,20.033,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3880,Oct 06 2024,19.707,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3881,Oct 07 2024,20.286,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3882,Oct 08 2024,20.27,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3883,Oct 09 2024,20.438,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3884,Oct 10 2024,20.238,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3885,Oct 11 2024,18.399,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3886,Oct 12 2024,19.896,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3887,Oct 13 2024,18.836,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3888,Oct 14 2024,18.637,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3889,Oct 15 2024,19.021,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3890,Oct 16 2024,19.215,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3891,Oct 17 2024,18.625,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3892,Oct 18 2024,19.802,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3893,Oct 19 2024,19.372,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3894,Oct 20 2024,19.924,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3895,Oct 21 2024,19.983,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3896,Oct 22 2024,20.101,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3897,Oct 23 2024,19.699,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3898,Oct 24 2024,19.098,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3899,Oct 25 2024,18.831,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3900,Oct 26 2024,19.139,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3901,Oct 27 2024,21.218,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3902,Oct 28 2024,18.317,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3903,Oct 29 2024,18.926,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3904,Oct 30 2024,19.268,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3905,Oct 31 2024,18.841,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3906,Nov 01 2024,19.633,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3907,Nov 02 2024,19.73,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3908,Nov 03 2024,19.324,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3909,Nov 04 2024,19.874,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3910,Nov 05 2024,19.56,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3911,Nov 06 2024,20.265,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3912,Nov 07 2024,20.062,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3913,Nov 08 2024,23.533,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3914,Nov 09 2024,19.881,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3915,Nov 10 2024,20.645,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3916,Nov 11 2024,20.17,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3917,Nov 12 2024,19.719,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3918,Nov 13 2024,20.143,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred
