,date,median_price,volume_sold,item,weapon,skin,wear
2280,May 20 2020,15.225,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2281,May 21 2020,15.827,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2282,May 22 2020,14.821,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2283,May 23 2020,14.932,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2284,May 24 2020,15.116,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2285,May 25 2020,15.266,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2286,May 26 2020,14.258,64,AK-47 | Redline,AK-47,Redline,Well-Worn
2287,May 27 2020,14.065,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2288,May 28 2020,13.888,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2289,May 29 2020,14.38,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2290,May 30 2020,15.069,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2291,May 31 2020,14.066,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2292,Jun 01 2020,14.355,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2293,Jun 02 2020,14.622,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2294,Jun 03 2020,16.413,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2295,Jun 04 2020,15.487,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2296,Jun 05 2020,15.312,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2297,Jun 06 2020,15.461,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2298,Jun 07 2020,15.412,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2299,Jun 08 2020,15.308,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2300,Jun 09 2020,14.901,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2301,Jun 10 2020,14.461,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2302,Jun 11 2020,14.627,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2303,Jun 12 2020,14.367,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2304,Jun 13 2020,14.181,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2305,Jun 14 2020,14.54,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2306,Jun 15 2020,15.684,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2307,Jun 16 2020,14.563,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2308,Jun 17 2020,14.613,28,AK-47 | Redline,AK-47,Redline,Well-Worn
2309,Jun 18 2020,14.304,34,AK-47 | Redline,AK-47,Redline,Well-Worn
2310,Jun 19 2020,13.812,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2311,Jun 20 2020,13.952,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2312,Jun 21 2020,14.495,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2313,Jun 22 2020,13.887,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2314,Jun 23 2020,13.265,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2315,Jun 24 2020,15.081,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2316,Jun 25 2020,13.402,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2317,Jun 26 2020,13.114,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2318,Jun 27 2020,13.474,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2319,Jun 28 2020,13.574,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2320,Jun 29 2020,13.044,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2321,Jun 30 2020,13.17,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2322,Jul 01 2020,13.318,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2323,Jul 02 2020,13.714,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2324,Jul 03 2020,13.736,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2325,Jul 04 2020,13.126,67,AK-47 | Redline,AK-47,Redline,Well-Worn
2326,Jul 05 2020,13.34,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2327,Jul 06 2020,13.341,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2328,Jul 07 2020,14.089,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2329,Jul 08 2020,14.406,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2330,Jul 09 2020,13.751,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2331,Jul 10 2020,15.066,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2332,Jul 11 2020,14.845,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2333,Jul 12 2020,14.791,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2334,Jul 13 2020,15.376,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2335,Jul 14 2020,14.6,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2336,Jul 15 2020,14.903,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2337,Jul 16 2020,14.981,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2338,Jul 17 2020,15.388,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2339,Jul 18 2020,15.493,28,AK-47 | Redline,AK-47,Redline,Well-Worn
2340,Jul 19 2020,15.822,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2341,Jul 20 2020,15.358,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2342,Jul 21 2020,15.797,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2343,Jul 22 2020,15.476,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2344,Jul 23 2020,15.615,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2345,Jul 24 2020,16.874,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2346,Jul 25 2020,15.646,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2347,Jul 26 2020,18.662,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2348,Jul 27 2020,15.77,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2349,Jul 28 2020,16.931,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2350,Jul 29 2020,15.864,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2351,Jul 30 2020,18.868,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2352,Jul 31 2020,15.265,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2353,Aug 01 2020,15.404,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2354,Aug 02 2020,15.653,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2355,Aug 03 2020,15.866,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2356,Aug 04 2020,15.675,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2357,Aug 05 2020,16.01,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2358,Aug 06 2020,15.249,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2359,Aug 07 2020,14.937,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2360,Aug 08 2020,15.094,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2361,Aug 09 2020,15.024,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2362,Aug 10 2020,15.058,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2363,Aug 11 2020,15.038,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2364,Aug 12 2020,14.49,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2365,Aug 13 2020,14.269,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2366,Aug 14 2020,14.344,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2367,Aug 15 2020,14.743,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2368,Aug 16 2020,14.732,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2369,Aug 17 2020,14.334,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2370,Aug 18 2020,13.944,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2371,Aug 19 2020,13.763,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2372,Aug 20 2020,14.211,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2373,Aug 21 2020,14.459,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2374,Aug 22 2020,14.399,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2375,Aug 23 2020,14.209,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2376,Aug 24 2020,13.973,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2377,Aug 25 2020,13.473,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2378,Aug 26 2020,13.797,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2379,Aug 27 2020,13.984,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2380,Aug 28 2020,14.05,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2381,Aug 29 2020,15.404,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2382,Aug 30 2020,14.032,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2383,Aug 31 2020,13.473,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2384,Sep 01 2020,13.57,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2385,Sep 02 2020,13.688,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2386,Sep 03 2020,13.686,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2387,Sep 04 2020,13.928,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2388,Sep 05 2020,13.687,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2389,Sep 06 2020,13.654,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2390,Sep 07 2020,14.154,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2391,Sep 08 2020,13.519,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2392,Sep 09 2020,13.656,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2393,Sep 10 2020,13.628,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2394,Sep 11 2020,13.926,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2395,Sep 12 2020,13.655,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2396,Sep 13 2020,14.012,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2397,Sep 14 2020,13.974,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2398,Sep 15 2020,14.263,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2399,Sep 16 2020,13.99,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2400,Sep 17 2020,14.231,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2401,Sep 18 2020,14.018,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2402,Sep 19 2020,14.192,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2403,Sep 20 2020,14.044,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2404,Sep 21 2020,13.635,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2405,Sep 22 2020,14.388,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2406,Sep 23 2020,13.64,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2407,Sep 24 2020,13.724,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2408,Sep 25 2020,14.011,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2409,Sep 26 2020,13.715,70,AK-47 | Redline,AK-47,Redline,Well-Worn
2410,Sep 27 2020,13.681,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2411,Sep 28 2020,13.69,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2412,Sep 29 2020,14.031,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2413,Sep 30 2020,13.407,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2414,Oct 01 2020,13.835,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2415,Oct 02 2020,14.4,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2416,Oct 03 2020,14.128,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2417,Oct 04 2020,14.136,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2418,Oct 05 2020,14.458,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2419,Oct 06 2020,13.88,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2420,Oct 07 2020,14.909,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2421,Oct 08 2020,14.553,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2422,Oct 09 2020,14.889,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2423,Oct 10 2020,14.563,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2424,Oct 11 2020,14.366,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2425,Oct 12 2020,14.608,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2426,Oct 13 2020,14.923,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2427,Oct 14 2020,14.392,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2428,Oct 15 2020,14.468,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2429,Oct 16 2020,14.412,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2430,Oct 17 2020,13.952,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2431,Oct 18 2020,14.368,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2432,Oct 19 2020,14.487,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2433,Oct 20 2020,14.058,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2434,Oct 21 2020,14.536,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2435,Oct 22 2020,14.453,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2436,Oct 23 2020,14.688,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2437,Oct 24 2020,14.694,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2438,Oct 25 2020,14.909,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2439,Oct 26 2020,14.327,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2440,Oct 27 2020,14.162,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2441,Oct 28 2020,15.054,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2442,Oct 29 2020,14.468,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2443,Oct 30 2020,13.933,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2444,Oct 31 2020,14.29,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2445,Nov 01 2020,14.495,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2446,Nov 02 2020,14.953,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2447,Nov 03 2020,14.397,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2448,Nov 04 2020,15.005,27,AK-47 | Redline,AK-47,Redline,Well-Worn
2449,Nov 05 2020,14.64,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2450,Nov 06 2020,14.907,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2451,Nov 07 2020,14.337,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2452,Nov 08 2020,15.036,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2453,Nov 09 2020,14.64,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2454,Nov 10 2020,14.89,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2455,Nov 11 2020,14.253,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2456,Nov 12 2020,15.007,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2457,Nov 13 2020,15.181,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2458,Nov 14 2020,14.998,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2459,Nov 15 2020,15.204,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2460,Nov 16 2020,14.089,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2461,Nov 17 2020,14.039,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2462,Nov 18 2020,14.293,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2463,Nov 19 2020,17.008,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2464,Nov 20 2020,14.399,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2465,Nov 21 2020,14.615,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2466,Nov 22 2020,14.467,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2467,Nov 23 2020,15.018,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2468,Nov 24 2020,14.415,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2469,Nov 25 2020,14.267,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2470,Nov 26 2020,13.828,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2471,Nov 27 2020,13.739,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2472,Nov 28 2020,13.619,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2473,Nov 29 2020,13.958,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2474,Nov 30 2020,13.4,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2475,Dec 01 2020,14.353,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2476,Dec 02 2020,14.576,35,AK-47 | Redline,AK-47,Redline,Well-Worn
2477,Dec 03 2020,14.74,74,AK-47 | Redline,AK-47,Redline,Well-Worn
2478,Dec 04 2020,11.769,195,AK-47 | Redline,AK-47,Redline,Well-Worn
2479,Dec 05 2020,12.626,83,AK-47 | Redline,AK-47,Redline,Well-Worn
2480,Dec 06 2020,12.431,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2481,Dec 07 2020,14.474,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2482,Dec 08 2020,12.93,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2483,Dec 09 2020,12.796,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2484,Dec 10 2020,12.544,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2485,Dec 11 2020,12.472,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2486,Dec 12 2020,13.248,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2487,Dec 13 2020,13.697,75,AK-47 | Redline,AK-47,Redline,Well-Worn
2488,Dec 14 2020,13.917,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2489,Dec 15 2020,14.049,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2490,Dec 16 2020,13.862,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2491,Dec 17 2020,14.113,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2492,Dec 18 2020,14.204,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2493,Dec 19 2020,14.306,68,AK-47 | Redline,AK-47,Redline,Well-Worn
2494,Dec 20 2020,14.528,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2495,Dec 21 2020,14.545,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2496,Dec 22 2020,14.18,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2497,Dec 23 2020,14.518,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2498,Dec 24 2020,14.686,87,AK-47 | Redline,AK-47,Redline,Well-Worn
2499,Dec 25 2020,15.72,65,AK-47 | Redline,AK-47,Redline,Well-Worn
2500,Dec 26 2020,15.812,70,AK-47 | Redline,AK-47,Redline,Well-Worn
2501,Dec 27 2020,16.479,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2502,Dec 28 2020,15.815,76,AK-47 | Redline,AK-47,Redline,Well-Worn
2503,Dec 29 2020,15.807,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2504,Dec 30 2020,16.344,72,AK-47 | Redline,AK-47,Redline,Well-Worn
2505,Dec 31 2020,16.941,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2506,Jan 01 2021,16.414,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2507,Jan 02 2021,16.715,65,AK-47 | Redline,AK-47,Redline,Well-Worn
2508,Jan 03 2021,16.331,74,AK-47 | Redline,AK-47,Redline,Well-Worn
2509,Jan 04 2021,17.192,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2510,Jan 05 2021,16.999,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2511,Jan 06 2021,16.753,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2512,Jan 07 2021,16.844,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2513,Jan 08 2021,17.668,79,AK-47 | Redline,AK-47,Redline,Well-Worn
2514,Jan 09 2021,17.741,77,AK-47 | Redline,AK-47,Redline,Well-Worn
2515,Jan 10 2021,17.989,68,AK-47 | Redline,AK-47,Redline,Well-Worn
2516,Jan 11 2021,18.337,64,AK-47 | Redline,AK-47,Redline,Well-Worn
2517,Jan 12 2021,18.037,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2518,Jan 13 2021,18.716,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2519,Jan 14 2021,18.886,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2520,Jan 15 2021,19.186,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2521,Jan 16 2021,17.942,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2522,Jan 17 2021,18.345,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2523,Jan 18 2021,18.562,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2524,Jan 19 2021,18.35,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2525,Jan 20 2021,18.527,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2526,Jan 21 2021,18.928,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2527,Jan 22 2021,18.376,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2528,Jan 23 2021,18.826,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2529,Jan 24 2021,18.608,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2530,Jan 25 2021,18.072,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2531,Jan 26 2021,18.386,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2532,Jan 27 2021,18.575,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2533,Jan 28 2021,17.432,99,AK-47 | Redline,AK-47,Redline,Well-Worn
2534,Jan 29 2021,18.044,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2535,Jan 30 2021,17.937,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2536,Jan 31 2021,18.265,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2537,Feb 01 2021,18.251,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2538,Feb 02 2021,18.048,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2539,Feb 03 2021,18.375,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2540,Feb 04 2021,19.646,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2541,Feb 05 2021,18.034,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2542,Feb 06 2021,18.729,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2543,Feb 07 2021,17.808,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2544,Feb 08 2021,18.183,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2545,Feb 09 2021,18.537,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2546,Feb 10 2021,17.338,68,AK-47 | Redline,AK-47,Redline,Well-Worn
2547,Feb 11 2021,17.102,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2548,Feb 12 2021,16.96,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2549,Feb 13 2021,16.811,70,AK-47 | Redline,AK-47,Redline,Well-Worn
2550,Feb 14 2021,18.11,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2551,Feb 15 2021,17.671,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2552,Feb 16 2021,17.662,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2553,Feb 17 2021,17.123,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2554,Feb 18 2021,17.523,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2555,Feb 19 2021,18.832,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2556,Feb 20 2021,17.566,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2557,Feb 21 2021,18.125,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2558,Feb 22 2021,18.0,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2559,Feb 23 2021,18.318,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2560,Feb 24 2021,18.25,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2561,Feb 25 2021,18.321,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2562,Feb 26 2021,18.551,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2563,Feb 27 2021,18.844,69,AK-47 | Redline,AK-47,Redline,Well-Worn
2564,Feb 28 2021,19.061,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2565,Mar 01 2021,18.283,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2566,Mar 02 2021,18.504,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2567,Mar 03 2021,18.643,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2568,Mar 04 2021,18.991,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2569,Mar 05 2021,19.3,73,AK-47 | Redline,AK-47,Redline,Well-Worn
2570,Mar 06 2021,19.638,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2571,Mar 07 2021,19.087,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2572,Mar 08 2021,19.034,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2573,Mar 09 2021,18.893,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2574,Mar 10 2021,18.684,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2575,Mar 11 2021,19.002,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2576,Mar 12 2021,19.098,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2577,Mar 13 2021,19.061,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2578,Mar 14 2021,18.89,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2579,Mar 15 2021,19.612,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2580,Mar 16 2021,19.882,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2581,Mar 17 2021,20.576,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2582,Mar 18 2021,21.387,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2583,Mar 19 2021,20.363,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2584,Mar 20 2021,19.636,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2585,Mar 21 2021,20.166,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2586,Mar 22 2021,20.773,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2587,Mar 23 2021,19.954,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2588,Mar 24 2021,20.255,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2589,Mar 25 2021,20.599,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2590,Mar 26 2021,20.291,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2591,Mar 27 2021,20.296,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2592,Mar 28 2021,19.863,65,AK-47 | Redline,AK-47,Redline,Well-Worn
2593,Mar 29 2021,20.012,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2594,Mar 30 2021,20.327,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2595,Mar 31 2021,19.925,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2596,Apr 01 2021,19.948,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2597,Apr 02 2021,20.726,58,AK-47 | Redline,AK-47,Redline,Well-Worn
