date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 30 2020,2020-06-30,31.398,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 01 2020,2020-07-01,42.771,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 02 2020,2020-07-02,41.981,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 03 2020,2020-07-03,36.735,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 04 2020,2020-07-04,39.273,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 05 2020,2020-07-05,44.323,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 06 2020,2020-07-06,39.46,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 07 2020,2020-07-07,37.708,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 08 2020,2020-07-08,42.912,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 09 2020,2020-07-09,40.687,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 10 2020,2020-07-10,44.231,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 11 2020,2020-07-11,37.441,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 13 2020,2020-07-13,41.573,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 14 2020,2020-07-14,40.207,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 15 2020,2020-07-15,40.168,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 16 2020,2020-07-16,39.44,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 17 2020,2020-07-17,42.227,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 18 2020,2020-07-18,40.385,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 19 2020,2020-07-19,45.266,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 21 2020,2020-07-21,43.252,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 22 2020,2020-07-22,43.259,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 23 2020,2020-07-23,50.94,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 25 2020,2020-07-25,39.99,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 26 2020,2020-07-26,45.67,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 27 2020,2020-07-27,40.982,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 30 2020,2020-07-30,41.14,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 31 2020,2020-07-31,42.627,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 02 2020,2020-08-02,45.543,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 03 2020,2020-08-03,47.335,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 04 2020,2020-08-04,41.31,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 05 2020,2020-08-05,39.921,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 06 2020,2020-08-06,41.42,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 07 2020,2020-08-07,47.21,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 08 2020,2020-08-08,40.499,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 09 2020,2020-08-09,38.793,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 10 2020,2020-08-10,37.252,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 11 2020,2020-08-11,47.8,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 12 2020,2020-08-12,44.184,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 13 2020,2020-08-13,44.305,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 14 2020,2020-08-14,48.36,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 15 2020,2020-08-15,40.182,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 16 2020,2020-08-16,42.782,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 17 2020,2020-08-17,36.48,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 18 2020,2020-08-18,37.95,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 19 2020,2020-08-19,46.835,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 20 2020,2020-08-20,39.157,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 22 2020,2020-08-22,42.368,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 23 2020,2020-08-23,46.731,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 27 2020,2020-08-27,45.36,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 28 2020,2020-08-28,47.498,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 29 2020,2020-08-29,45.922,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 30 2020,2020-08-30,47.591,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 31 2020,2020-08-31,39.997,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 01 2020,2020-09-01,42.095,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 02 2020,2020-09-02,39.933,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 03 2020,2020-09-03,38.59,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 05 2020,2020-09-05,44.009,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 06 2020,2020-09-06,40.22,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 07 2020,2020-09-07,46.241,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 09 2020,2020-09-09,42.235,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 10 2020,2020-09-10,45.752,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 12 2020,2020-09-12,39.594,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 13 2020,2020-09-13,44.28,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 14 2020,2020-09-14,38.66,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 15 2020,2020-09-15,44.738,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 17 2020,2020-09-17,43.794,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 20 2020,2020-09-20,43.897,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 21 2020,2020-09-21,43.81,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 22 2020,2020-09-22,42.181,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 23 2020,2020-09-23,47.144,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 24 2020,2020-09-24,41.79,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 25 2020,2020-09-25,50.992,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 27 2020,2020-09-27,47.099,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 28 2020,2020-09-28,46.41,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 29 2020,2020-09-29,41.956,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 01 2020,2020-10-01,46.528,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 02 2020,2020-10-02,44.988,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 04 2020,2020-10-04,38.99,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 06 2020,2020-10-06,45.106,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 07 2020,2020-10-07,42.74,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 08 2020,2020-10-08,48.151,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 09 2020,2020-10-09,49.81,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 11 2020,2020-10-11,47.516,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 12 2020,2020-10-12,43.575,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 13 2020,2020-10-13,43.31,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 14 2020,2020-10-14,46.752,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 15 2020,2020-10-15,50.49,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 16 2020,2020-10-16,51.922,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 17 2020,2020-10-17,49.929,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 21 2020,2020-10-21,49.029,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 22 2020,2020-10-22,43.67,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 25 2020,2020-10-25,50.483,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 26 2020,2020-10-26,42.41,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 27 2020,2020-10-27,48.98,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 28 2020,2020-10-28,45.006,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 29 2020,2020-10-29,42.086,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 31 2020,2020-10-31,42.02,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 01 2020,2020-11-01,41.587,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 02 2020,2020-11-02,46.2,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 03 2020,2020-11-03,41.447,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 05 2020,2020-11-05,43.218,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 06 2020,2020-11-06,41.53,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 07 2020,2020-11-07,41.197,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 08 2020,2020-11-08,44.888,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 10 2020,2020-11-10,44.343,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 11 2020,2020-11-11,41.36,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 12 2020,2020-11-12,43.914,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 13 2020,2020-11-13,41.43,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 14 2020,2020-11-14,43.52,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 15 2020,2020-11-15,46.297,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 16 2020,2020-11-16,52.521,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 20 2020,2020-11-20,37.538,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 21 2020,2020-11-21,49.84,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 22 2020,2020-11-22,45.997,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 23 2020,2020-11-23,43.36,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 25 2020,2020-11-25,46.979,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 26 2020,2020-11-26,42.0,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 27 2020,2020-11-27,41.752,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 28 2020,2020-11-28,45.364,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 29 2020,2020-11-29,41.258,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 01 2020,2020-12-01,40.653,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 02 2020,2020-12-02,44.79,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 03 2020,2020-12-03,38.585,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 04 2020,2020-12-04,35.45,9,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 05 2020,2020-12-05,31.808,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 06 2020,2020-12-06,35.595,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 07 2020,2020-12-07,31.2,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 08 2020,2020-12-08,36.266,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 09 2020,2020-12-09,35.095,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 10 2020,2020-12-10,40.932,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 13 2020,2020-12-13,40.266,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 15 2020,2020-12-15,40.114,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 16 2020,2020-12-16,40.75,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 18 2020,2020-12-18,36.172,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 19 2020,2020-12-19,34.62,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 20 2020,2020-12-20,38.033,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 21 2020,2020-12-21,39.9,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 22 2020,2020-12-22,40.001,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 23 2020,2020-12-23,43.814,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 24 2020,2020-12-24,39.198,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 25 2020,2020-12-25,44.614,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 26 2020,2020-12-26,42.02,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 27 2020,2020-12-27,38.226,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 28 2020,2020-12-28,47.299,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 29 2020,2020-12-29,43.009,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 31 2020,2020-12-31,36.69,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 01 2021,2021-01-01,43.12,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 02 2021,2021-01-02,39.512,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 03 2021,2021-01-03,43.324,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 04 2021,2021-01-04,46.119,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 05 2021,2021-01-05,43.181,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 06 2021,2021-01-06,40.734,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 07 2021,2021-01-07,49.275,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 08 2021,2021-01-08,44.953,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 09 2021,2021-01-09,44.294,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 10 2021,2021-01-10,47.61,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 11 2021,2021-01-11,43.635,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 12 2021,2021-01-12,44.332,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 13 2021,2021-01-13,42.087,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 14 2021,2021-01-14,69.469,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 15 2021,2021-01-15,67.127,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 19 2021,2021-01-19,49.778,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 21 2021,2021-01-21,47.326,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 22 2021,2021-01-22,53.255,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 23 2021,2021-01-23,46.801,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 24 2021,2021-01-24,42.544,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 25 2021,2021-01-25,49.917,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 26 2021,2021-01-26,44.94,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 27 2021,2021-01-27,47.448,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 28 2021,2021-01-28,46.126,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 29 2021,2021-01-29,42.337,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 30 2021,2021-01-30,41.308,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 31 2021,2021-01-31,43.238,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 02 2021,2021-02-02,49.6,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 03 2021,2021-02-03,40.255,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 05 2021,2021-02-05,48.013,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 06 2021,2021-02-06,48.93,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 07 2021,2021-02-07,49.13,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 09 2021,2021-02-09,43.897,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 12 2021,2021-02-12,49.873,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 13 2021,2021-02-13,45.04,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 14 2021,2021-02-14,41.253,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 16 2021,2021-02-16,40.019,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 17 2021,2021-02-17,44.764,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 18 2021,2021-02-18,50.595,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 19 2021,2021-02-19,49.911,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 20 2021,2021-02-20,48.441,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 22 2021,2021-02-22,51.014,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 23 2021,2021-02-23,51.135,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 24 2021,2021-02-24,42.343,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 26 2021,2021-02-26,47.764,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 27 2021,2021-02-27,47.345,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 28 2021,2021-02-28,45.28,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 02 2021,2021-03-02,45.5,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 03 2021,2021-03-03,51.633,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 04 2021,2021-03-04,49.649,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 05 2021,2021-03-05,48.12,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 07 2021,2021-03-07,46.675,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 08 2021,2021-03-08,52.33,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 09 2021,2021-03-09,47.79,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 10 2021,2021-03-10,48.059,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 11 2021,2021-03-11,54.05,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 13 2021,2021-03-13,52.649,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 14 2021,2021-03-14,55.764,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 17 2021,2021-03-17,54.271,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 18 2021,2021-03-18,49.32,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 19 2021,2021-03-19,48.68,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 20 2021,2021-03-20,55.003,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 21 2021,2021-03-21,52.02,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 22 2021,2021-03-22,59.408,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 25 2021,2021-03-25,58.33,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 27 2021,2021-03-27,58.947,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 28 2021,2021-03-28,49.472,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 29 2021,2021-03-29,59.618,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 30 2021,2021-03-30,61.097,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 01 2021,2021-04-01,50.684,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 02 2021,2021-04-02,50.68,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 03 2021,2021-04-03,56.08,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 04 2021,2021-04-04,64.233,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 05 2021,2021-04-05,51.45,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 06 2021,2021-04-06,58.9,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 07 2021,2021-04-07,51.693,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 08 2021,2021-04-08,49.91,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 11 2021,2021-04-11,55.475,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 12 2021,2021-04-12,51.625,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 15 2021,2021-04-15,53.306,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 16 2021,2021-04-16,55.686,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 17 2021,2021-04-17,49.83,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 19 2021,2021-04-19,58.264,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 20 2021,2021-04-20,53.677,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 21 2021,2021-04-21,51.121,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 22 2021,2021-04-22,57.872,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 23 2021,2021-04-23,50.57,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 24 2021,2021-04-24,47.47,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 25 2021,2021-04-25,53.924,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 26 2021,2021-04-26,56.699,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
