date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Sep 27 2015,2015-09-27,18.31,4.496092429741788,4.424786331409278,7.239803728844624,5.1622401348072575,3.6488367316375006,4.714670422427555,169,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Sep 28 2015,2015-09-28,18.787,4.551597850168112,4.38357382872252,7.213026378426117,5.1622401348072575,3.6488367316375006,4.714670422427555,126,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Sep 29 2015,2015-09-29,18.634,4.587236440485639,4.324040476446017,7.186199856082182,5.1622401348072575,3.6488367316375006,4.714670422427555,130,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Sep 30 2015,2015-09-30,17.418,4.58414904436138,4.21091551094623,7.15790435003776,5.1622401348072575,3.6488367316375006,4.714670422427555,129,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 01 2015,2015-10-01,17.444,4.561013882546448,4.099332456775725,7.129960927557326,5.1622401348072575,3.6488367316375006,4.714670422427555,117,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 02 2015,2015-10-02,17.231,4.505852576780335,3.98327583595632,7.102198294606799,5.1622401348072575,3.6488367316375006,4.714670422427555,132,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 03 2015,2015-10-03,18.444,4.4639053985155615,3.9088814161652317,7.076228006944181,5.1622401348072575,3.6488367316375006,4.714670422427555,151,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 04 2015,2015-10-04,17.702,4.375723346573335,3.8053627080006223,7.049464839464203,5.1622401348072575,3.6488367316375006,4.714670422427555,155,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 05 2015,2015-10-05,17.356,4.289974289369122,3.6942998810044543,7.022709613675363,5.1622401348072575,3.6488367316375006,4.714670422427555,118,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 06 2015,2015-10-06,17.746,4.163912150298338,3.5949316941521157,6.9965934256136535,5.1622401348072575,3.6488367316375006,4.714670422427555,117,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 07 2015,2015-10-07,16.999,4.006545209540483,3.4818482810703406,6.970272642195749,5.1622401348072575,3.6488367316375006,4.714670422427555,122,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 08 2015,2015-10-08,17.797,3.824609082119939,3.3879931558565715,6.944792321950665,5.1622401348072575,3.6488367316375006,4.714670422427555,89,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 09 2015,2015-10-09,17.088,3.6174465154240867,3.2812656715869033,6.919078601901554,5.1622401348072575,3.6488367316375006,4.714670422427555,123,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 10 2015,2015-10-10,17.005,3.3794589801994075,3.176648071940627,6.893623851535709,5.1622401348072575,3.6488367316375006,4.714670422427555,120,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 11 2015,2015-10-11,16.429,3.067854062227583,3.0725034642449627,6.868479470801602,5.1622401348072575,3.6488367316375006,4.714670422427555,111,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 12 2015,2015-10-12,16.007,2.7469379031346906,2.974136184852626,6.843851494738564,5.1622401348072575,3.6488367316375006,4.714670422427555,102,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 13 2015,2015-10-13,16.952,2.3390814986808643,2.8792863949009004,6.8192080173405465,5.1622401348072575,3.6488367316375006,4.714670422427555,100,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 14 2015,2015-10-14,16.495,1.7182008312626273,2.7848586251096688,6.794847329290691,5.1622401348072575,3.6488367316375006,4.714670422427555,97,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 15 2015,2015-10-15,16.292,1.3251056153959524,2.693966362630884,6.770823324154488,5.1622401348072575,3.6488367316375006,4.714670422427555,95,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 16 2015,2015-10-16,16.592,1.1901242164474144,2.605781739842545,6.746954392422303,5.1622401348072575,3.6488367316375006,4.714670422427555,111,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 17 2015,2015-10-17,16.498,0.8815889527489847,2.520326172060718,6.72335660396193,5.1622401348072575,3.6488367316375006,4.714670422427555,128,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 18 2015,2015-10-18,16.021,0.8322833292994274,2.4403998540592737,6.700247544484869,5.1622401348072575,3.6488367316375006,4.714670422427555,127,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 19 2015,2015-10-19,16.142,0.8302757892452056,2.3616440324965446,6.6772922729391055,5.1622401348072575,3.6488367316375006,4.714670422427555,103,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 20 2015,2015-10-20,15.878,0.868993240321229,2.288397291505989,6.654769656786398,5.1622401348072575,3.6488367316375006,4.714670422427555,105,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 21 2015,2015-10-21,15.802,0.9047095399762224,2.218337754613357,6.63254297334382,5.1622401348072575,3.6488367316375006,4.714670422427555,120,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 22 2015,2015-10-22,15.347,0.954619843093278,2.160428233391503,6.611072427226721,5.1622401348072575,3.6488367316375006,4.714670422427555,92,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 23 2015,2015-10-23,15.188,0.9882746721362706,2.10775401139423,6.5900427535726225,5.1622401348072575,3.6488367316375006,4.714670422427555,138,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 24 2015,2015-10-24,14.803,1.0560783718957845,2.069239642781895,6.569878376179618,5.1622401348072575,3.6488367316375006,4.714670422427555,99,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 25 2015,2015-10-25,15.257,1.0665879187885023,2.013246315761849,6.549134313623905,5.1622401348072575,3.6488367316375006,4.714670422427555,123,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 26 2015,2015-10-26,15.01,1.0960487467135087,1.9652943700857233,6.528970069193971,5.1622401348072575,3.6488367316375006,4.714670422427555,102,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 27 2015,2015-10-27,14.753,1.1143622169539622,1.926435831332504,6.509450955453013,5.1622401348072575,3.6488367316375006,4.714670422427555,116,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 28 2015,2015-10-28,14.149,1.1274791070265753,1.9153607477333752,6.491434636042917,5.1622401348072575,3.6488367316375006,4.714670422427555,124,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 29 2015,2015-10-29,14.498,1.1080464226342126,1.8813369907801731,6.472756868013447,5.1622401348072575,3.6488367316375006,4.714670422427555,127,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 30 2015,2015-10-30,14.57,1.1346097030083737,1.842402751140791,6.454086942262899,5.1622401348072575,3.6488367316375006,4.714670422427555,162,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 31 2015,2015-10-31,16.29,1.1120658775862984,1.7891184496162886,6.433554649222653,5.1622401348072575,3.6488367316375006,4.714670422427555,146,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 01 2015,2015-11-01,14.959,1.1175825043471364,1.740114502366644,6.4145191559267705,5.1622401348072575,3.6488367316375006,4.714670422427555,156,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 02 2015,2015-11-02,15.24,1.0397636363809115,1.6860843994593042,6.395235357894319,5.1622401348072575,3.6488367316375006,4.714670422427555,119,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 03 2015,2015-11-03,15.578,0.9931754883073473,1.6308196906205052,6.375730810345887,5.1622401348072575,3.6488367316375006,4.714670422427555,102,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 04 2015,2015-11-04,16.271,0.9597040755584516,1.5857995580738273,6.355951089009293,5.1622401348072575,3.6488367316375006,4.714670422427555,113,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 05 2015,2015-11-05,15.584,0.8971373784777289,1.5339046097484197,6.336798131472997,5.1622401348072575,3.6488367316375006,4.714670422427555,115,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 06 2015,2015-11-06,15.092,0.880305342141078,1.4902208352212494,6.31841095365862,5.1622401348072575,3.6488367316375006,4.714670422427555,119,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 07 2015,2015-11-07,15.092,0.8023255824350266,1.447313666572985,6.300182267685646,5.1622401348072575,3.6488367316375006,4.714670422427555,134,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 08 2015,2015-11-08,14.92,0.7695988834315759,1.409630546779921,6.282367839227531,5.1622401348072575,3.6488367316375006,4.714670422427555,135,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 09 2015,2015-11-09,14.913,0.7340917885542687,1.372391717792031,6.26471370728809,5.1622401348072575,3.6488367316375006,4.714670422427555,98,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 10 2015,2015-11-10,14.187,0.7557513426741883,1.367337315320924,6.248590341602199,5.1622401348072575,3.6488367316375006,4.714670422427555,82,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 11 2015,2015-11-11,14.202,0.7836297103787733,1.356807245557539,6.232553217929874,5.1622401348072575,3.6488367316375006,4.714670422427555,92,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 12 2015,2015-11-12,14.09,0.7645657177649425,1.3488032975754145,6.216886781818808,5.1622401348072575,3.6488367316375006,4.714670422427555,78,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 13 2015,2015-11-13,13.818,0.7792332541464252,1.353193022834751,6.201988307521413,5.1622401348072575,3.6488367316375006,4.714670422427555,102,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 14 2015,2015-11-14,14.143,0.7774449464929307,1.3334408883452176,6.186422045980552,5.1622401348072575,3.6488367316375006,4.714670422427555,125,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 15 2015,2015-11-15,14.28,0.7448028243275164,1.3058063280810954,6.170677322114469,5.1622401348072575,3.6488367316375006,4.714670422427555,115,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 16 2015,2015-11-16,14.63,0.6993706867399232,1.267236207621675,6.154391758585492,5.1622401348072575,3.6488367316375006,4.714670422427555,86,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 17 2015,2015-11-17,13.664,0.7156580767087218,1.2715434537308916,6.1403088355762865,5.1622401348072575,3.6488367316375006,4.714670422427555,105,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 18 2015,2015-11-18,14.512,0.6827668018781609,1.2342919842640747,6.124464078192066,5.1622401348072575,3.6488367316375006,4.714670422427555,94,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 19 2015,2015-11-19,14.555,0.6591123960103598,1.1969938156077335,6.108664181528673,5.1622401348072575,3.6488367316375006,4.714670422427555,86,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 20 2015,2015-11-20,14.588,0.6352659692789643,1.1600581325558892,6.092928156331634,5.1622401348072575,3.6488367316375006,4.714670422427555,94,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 21 2015,2015-11-21,14.189,0.6364465874058036,1.1345663863163262,6.078052334410926,5.1622401348072575,3.6488367316375006,4.714670422427555,96,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 22 2015,2015-11-22,13.464,0.6738996898306346,1.1484104499574121,6.064988136475854,5.1622401348072575,3.6488367316375006,4.714670422427555,81,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 23 2015,2015-11-23,13.592,0.7037474729950569,1.1466722528631756,6.051664835823636,5.1622401348072575,3.6488367316375006,4.714670422427555,80,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 24 2015,2015-11-24,13.693,0.716551498899077,1.134984225061099,6.038170896564764,5.1622401348072575,3.6488367316375006,4.714670422427555,113,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 25 2015,2015-11-25,13.544,0.7385153015168429,1.1287888092017442,6.025129186572372,5.1622401348072575,3.6488367316375006,4.714670422427555,111,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 26 2015,2015-11-26,13.196,0.7787294551817185,1.14137620389483,6.013095824439201,5.1622401348072575,3.6488367316375006,4.714670422427555,121,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 27 2015,2015-11-27,13.148,0.815602954451579,1.150326537142428,6.001257550024614,5.1622401348072575,3.6488367316375006,4.714670422427555,119,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 28 2015,2015-11-28,12.954,0.862042959699582,1.166644555138243,5.990041481035169,5.1622401348072575,3.6488367316375006,4.714670422427555,121,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 29 2015,2015-11-29,12.211,0.9519202063776896,1.2399290534637086,5.981329578174213,5.1622401348072575,3.6488367316375006,4.714670422427555,151,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 30 2015,2015-11-30,12.164,0.9604807590501458,1.2964775521671819,5.972790311574792,5.1622401348072575,3.6488367316375006,4.714670422427555,122,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 01 2015,2015-12-01,12.234,1.0150702008449832,1.3300081044657195,5.964000283946916,5.1622401348072575,3.6488367316375006,4.714670422427555,108,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 02 2015,2015-12-02,13.176,1.006800248425516,1.2988272430757717,5.952291395367055,5.1622401348072575,3.6488367316375006,4.714670422427555,95,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 03 2015,2015-12-03,13.389,0.971401762947374,1.2614407546325686,5.940092493696815,5.1622401348072575,3.6488367316375006,4.714670422427555,98,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 04 2015,2015-12-04,12.967,0.8866743943573588,1.2384521900142693,5.929075698434103,5.1622401348072575,3.6488367316375006,4.714670422427555,137,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 05 2015,2015-12-05,14.28,0.8300620534896601,1.2047850551644723,5.915179041599826,5.1622401348072575,3.6488367316375006,4.714670422427555,138,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 06 2015,2015-12-06,14.736,0.813776769780433,1.1886968094848265,5.900720201738443,5.1622401348072575,3.6488367316375006,4.714670422427555,127,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 07 2015,2015-12-07,14.305,0.7833993447362118,1.155152260347119,5.886979102324282,5.1622401348072575,3.6488367316375006,4.714670422427555,106,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 08 2015,2015-12-08,14.616,0.7701524405005725,1.1320684573732496,5.872877632945283,5.1622401348072575,3.6488367316375006,4.714670422427555,100,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 09 2015,2015-12-09,12.943,0.75415352563631,1.1225311760331653,5.86228977249253,5.1622401348072575,3.6488367316375006,4.714670422427555,123,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 10 2015,2015-12-10,12.25,0.7942603737938213,1.158636992772564,5.853852517743545,5.1622401348072575,3.6488367316375006,4.714670422427555,108,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 11 2015,2015-12-11,12.362,0.8208505128021822,1.1741611675814814,5.845058589537941,5.1622401348072575,3.6488367316375006,4.714670422427555,134,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 12 2015,2015-12-12,13.355,0.8163616901810076,1.1384489561992266,5.833538475496717,5.1622401348072575,3.6488367316375006,4.714670422427555,149,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 13 2015,2015-12-13,13.418,0.8153574605690047,1.10268382763614,5.821935224673886,5.1622401348072575,3.6488367316375006,4.714670422427555,136,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 14 2015,2015-12-14,13.448,0.8078231149560278,1.0675799587987866,5.810328020232544,5.1622401348072575,3.6488367316375006,4.714670422427555,118,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 15 2015,2015-12-15,13.652,0.7957312006437534,1.0325881558477148,5.798352757182626,5.1622401348072575,3.6488367316375006,4.714670422427555,116,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 16 2015,2015-12-16,13.524,0.7670517890769986,0.9990596724871466,5.786712053314852,5.1622401348072575,3.6488367316375006,4.714670422427555,107,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 17 2015,2015-12-17,12.637,0.7809314921310869,0.9970859547845982,5.777336004078114,5.1622401348072575,3.6488367316375006,4.714670422427555,90,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 18 2015,2015-12-18,13.433,0.7540871020452815,0.9648875452361878,5.766002885854528,5.1622401348072575,3.6488367316375006,4.714670422427555,92,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 19 2015,2015-12-19,12.997,0.7249407625421459,0.9433988573742234,5.755745871094422,5.1622401348072575,3.6488367316375006,4.714670422427555,120,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 20 2015,2015-12-20,13.149,0.6867215835643425,0.9170022445276038,5.745165015485697,5.1622401348072575,3.6488367316375006,4.714670422427555,136,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 21 2015,2015-12-21,14.709,0.7158562464049795,0.9377474043018086,5.731990914892331,5.1622401348072575,3.6488367316375006,4.714670422427555,89,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 22 2015,2015-12-22,12.343,0.7369303566650632,0.9573252670194367,5.723687784766451,5.1622401348072575,3.6488367316375006,4.714670422427555,112,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 23 2015,2015-12-23,11.111,0.8336686157696737,1.100299059060112,5.719699564654381,5.1622401348072575,3.6488367316375006,4.714670422427555,135,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 24 2015,2015-12-24,11.784,0.8667915769842349,1.1327004914467027,5.713174608187598,5.1622401348072575,3.6488367316375006,4.714670422427555,143,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 25 2015,2015-12-25,12.805,0.8652521551280904,1.100838445346135,5.703613447289263,5.1622401348072575,3.6488367316375006,4.714670422427555,171,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 26 2015,2015-12-26,13.719,0.8722876048167965,1.0723522802257144,5.692125743683181,5.1622401348072575,3.6488367316375006,4.714670422427555,129,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 27 2015,2015-12-27,12.689,0.875929850757501,1.0463256668773595,5.682952323482569,5.1622401348072575,3.6488367316375006,4.714670422427555,144,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 28 2015,2015-12-28,13.48,0.8779202985319879,1.014328728952029,5.672023021633973,5.1622401348072575,3.6488367316375006,4.714670422427555,151,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 29 2015,2015-12-29,12.242,0.8768194357952429,1.0112461170895688,5.6641581972074215,5.1622401348072575,3.6488367316375006,4.714670422427555,148,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 30 2015,2015-12-30,11.743,0.8959822093881172,1.040202333734239,5.657858466019724,5.1622401348072575,3.6488367316375006,4.714670422427555,162,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 31 2015,2015-12-31,11.984,0.9055846425527369,1.0419535064719554,5.650779836002701,5.1622401348072575,3.6488367316375006,4.714670422427555,133,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 01 2016,2016-01-01,11.502,0.9516645163732433,1.0749334995100737,5.645274818238082,5.1622401348072575,3.6488367316375006,4.714670422427555,163,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 02 2016,2016-01-02,11.451,0.9929107818376408,1.101093815515668,5.6399235069906695,5.1622401348072575,3.6488367316375006,4.714670422427555,147,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 03 2016,2016-01-03,10.848,1.0670442928896084,1.1722459864690264,5.636766682058128,5.1622401348072575,3.6488367316375006,4.714670422427555,131,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 04 2016,2016-01-04,11.313,1.0738509796226658,1.184280918805061,5.631829491761257,5.1622401348072575,3.6488367316375006,4.714670422427555,113,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 05 2016,2016-01-05,11.679,1.0297344981991159,1.168021054315476,5.625639366508556,5.1622401348072575,3.6488367316375006,4.714670422427555,102,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 06 2016,2016-01-06,11.929,0.9940903339001933,1.1398069199846539,5.618671817126489,5.1622401348072575,3.6488367316375006,4.714670422427555,127,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 07 2016,2016-01-07,11.881,0.9296814063114057,1.113071066519274,5.611850959209237,5.1622401348072575,3.6488367316375006,4.714670422427555,104,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 08 2016,2016-01-08,12.185,0.9288197528762546,1.0786937066947009,5.604166082094017,5.1622401348072575,3.6488367316375006,4.714670422427555,115,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
