date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 04 2021,2021-07-04,23.695,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 05 2021,2021-07-05,23.465,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 06 2021,2021-07-06,23.096,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 07 2021,2021-07-07,22.44,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 08 2021,2021-07-08,22.394,67,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 09 2021,2021-07-09,22.929,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 10 2021,2021-07-10,23.062,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 11 2021,2021-07-11,23.369,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 12 2021,2021-07-12,22.737,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 13 2021,2021-07-13,23.29,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 14 2021,2021-07-14,23.067,73,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 15 2021,2021-07-15,23.229,85,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 16 2021,2021-07-16,23.102,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 17 2021,2021-07-17,23.287,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 18 2021,2021-07-18,24.216,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 19 2021,2021-07-19,24.117,58,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 20 2021,2021-07-20,23.873,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 21 2021,2021-07-21,24.113,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 22 2021,2021-07-22,24.051,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 23 2021,2021-07-23,24.406,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 24 2021,2021-07-24,24.757,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 25 2021,2021-07-25,24.641,49,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 26 2021,2021-07-26,24.024,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 27 2021,2021-07-27,24.231,51,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 28 2021,2021-07-28,24.279,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 29 2021,2021-07-29,24.697,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 30 2021,2021-07-30,23.997,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 31 2021,2021-07-31,23.68,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 01 2021,2021-08-01,23.913,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 02 2021,2021-08-02,24.035,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 03 2021,2021-08-03,24.207,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 04 2021,2021-08-04,24.514,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 05 2021,2021-08-05,24.478,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 06 2021,2021-08-06,24.201,78,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 07 2021,2021-08-07,24.157,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 08 2021,2021-08-08,23.365,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 09 2021,2021-08-09,23.757,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 10 2021,2021-08-10,23.233,49,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 11 2021,2021-08-11,23.755,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 12 2021,2021-08-12,22.851,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 13 2021,2021-08-13,22.286,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 14 2021,2021-08-14,22.328,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 15 2021,2021-08-15,22.508,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 16 2021,2021-08-16,22.801,72,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 17 2021,2021-08-17,22.771,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 18 2021,2021-08-18,22.187,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 19 2021,2021-08-19,23.371,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 20 2021,2021-08-20,22.889,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 21 2021,2021-08-21,22.53,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 22 2021,2021-08-22,22.112,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 23 2021,2021-08-23,22.051,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 24 2021,2021-08-24,22.73,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 25 2021,2021-08-25,22.095,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 26 2021,2021-08-26,22.315,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 27 2021,2021-08-27,22.348,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 28 2021,2021-08-28,23.086,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 29 2021,2021-08-29,22.265,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 30 2021,2021-08-30,23.755,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 31 2021,2021-08-31,22.627,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 01 2021,2021-09-01,22.723,51,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 02 2021,2021-09-02,23.012,77,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 03 2021,2021-09-03,23.789,58,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 04 2021,2021-09-04,24.003,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 05 2021,2021-09-05,24.029,49,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 06 2021,2021-09-06,23.941,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 07 2021,2021-09-07,24.095,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 08 2021,2021-09-08,23.866,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 09 2021,2021-09-09,23.239,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 10 2021,2021-09-10,23.271,81,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 11 2021,2021-09-11,23.135,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 12 2021,2021-09-12,23.055,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 13 2021,2021-09-13,22.853,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 14 2021,2021-09-14,23.172,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 15 2021,2021-09-15,22.537,67,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 16 2021,2021-09-16,22.202,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 17 2021,2021-09-17,23.125,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 18 2021,2021-09-18,23.236,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 19 2021,2021-09-19,22.762,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 20 2021,2021-09-20,22.401,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 21 2021,2021-09-21,21.733,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 22 2021,2021-09-22,17.325,289,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 23 2021,2021-09-23,17.133,80,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 24 2021,2021-09-24,17.8,95,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 25 2021,2021-09-25,18.672,114,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 26 2021,2021-09-26,19.264,81,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 27 2021,2021-09-27,19.332,91,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 28 2021,2021-09-28,19.681,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 29 2021,2021-09-29,19.626,76,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 30 2021,2021-09-30,19.691,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 01 2021,2021-10-01,19.604,89,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 02 2021,2021-10-02,20.37,90,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 03 2021,2021-10-03,20.301,89,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 04 2021,2021-10-04,20.542,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 05 2021,2021-10-05,21.048,73,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 06 2021,2021-10-06,20.62,76,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 07 2021,2021-10-07,21.057,82,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 08 2021,2021-10-08,21.043,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 09 2021,2021-10-09,20.894,89,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 10 2021,2021-10-10,20.832,84,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 11 2021,2021-10-11,21.288,77,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 12 2021,2021-10-12,21.117,81,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 13 2021,2021-10-13,21.44,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 14 2021,2021-10-14,21.041,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 15 2021,2021-10-15,21.746,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 16 2021,2021-10-16,21.461,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 17 2021,2021-10-17,21.697,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 18 2021,2021-10-18,21.644,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 19 2021,2021-10-19,21.719,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 20 2021,2021-10-20,21.831,56,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 21 2021,2021-10-21,22.031,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 22 2021,2021-10-22,19.515,150,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 23 2021,2021-10-23,20.236,90,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 24 2021,2021-10-24,20.624,95,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 25 2021,2021-10-25,20.46,82,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 26 2021,2021-10-26,21.321,82,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 27 2021,2021-10-27,20.666,78,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 28 2021,2021-10-28,27.265,95,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 29 2021,2021-10-29,20.672,93,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 30 2021,2021-10-30,20.928,75,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Oct 31 2021,2021-10-31,21.105,75,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 01 2021,2021-11-01,21.146,76,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 02 2021,2021-11-02,21.724,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 03 2021,2021-11-03,22.694,87,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 04 2021,2021-11-04,21.908,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 05 2021,2021-11-05,22.211,72,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 06 2021,2021-11-06,22.63,75,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 07 2021,2021-11-07,22.837,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 08 2021,2021-11-08,21.348,80,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 09 2021,2021-11-09,21.869,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 10 2021,2021-11-10,20.317,89,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 11 2021,2021-11-11,20.179,86,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 12 2021,2021-11-12,21.21,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 13 2021,2021-11-13,20.35,80,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 14 2021,2021-11-14,21.529,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 15 2021,2021-11-15,21.479,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 16 2021,2021-11-16,21.841,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 17 2021,2021-11-17,22.522,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 18 2021,2021-11-18,22.447,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 19 2021,2021-11-19,21.816,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 20 2021,2021-11-20,21.676,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 21 2021,2021-11-21,23.649,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 22 2021,2021-11-22,21.485,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 23 2021,2021-11-23,21.716,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 24 2021,2021-11-24,21.48,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 25 2021,2021-11-25,20.911,113,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 26 2021,2021-11-26,20.823,79,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 27 2021,2021-11-27,21.859,78,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 28 2021,2021-11-28,22.042,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 29 2021,2021-11-29,22.922,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Nov 30 2021,2021-11-30,21.87,77,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 01 2021,2021-12-01,22.572,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 02 2021,2021-12-02,22.503,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 03 2021,2021-12-03,23.775,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 04 2021,2021-12-04,23.822,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 05 2021,2021-12-05,24.24,79,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 06 2021,2021-12-06,24.345,51,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 07 2021,2021-12-07,24.814,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 08 2021,2021-12-08,24.372,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 09 2021,2021-12-09,27.334,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 10 2021,2021-12-10,24.708,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 11 2021,2021-12-11,26.986,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 12 2021,2021-12-12,24.903,56,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 13 2021,2021-12-13,23.567,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 14 2021,2021-12-14,24.334,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 15 2021,2021-12-15,23.227,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 16 2021,2021-12-16,23.236,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 17 2021,2021-12-17,24.175,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 18 2021,2021-12-18,23.773,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 19 2021,2021-12-19,25.011,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 20 2021,2021-12-20,24.208,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 21 2021,2021-12-21,23.942,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 22 2021,2021-12-22,24.211,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 23 2021,2021-12-23,23.592,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 24 2021,2021-12-24,24.694,82,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 25 2021,2021-12-25,25.027,78,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 26 2021,2021-12-26,25.144,70,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 27 2021,2021-12-27,24.821,67,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 28 2021,2021-12-28,25.451,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 29 2021,2021-12-29,25.508,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 30 2021,2021-12-30,25.342,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Dec 31 2021,2021-12-31,25.979,74,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 01 2022,2022-01-01,26.221,67,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 02 2022,2022-01-02,26.533,77,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 03 2022,2022-01-03,26.142,58,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 04 2022,2022-01-04,27.518,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 05 2022,2022-01-05,27.852,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 06 2022,2022-01-06,25.921,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 07 2022,2022-01-07,26.78,66,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 08 2022,2022-01-08,27.525,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 09 2022,2022-01-09,27.118,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 10 2022,2022-01-10,27.349,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 11 2022,2022-01-11,26.703,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 12 2022,2022-01-12,27.263,51,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 13 2022,2022-01-13,27.08,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 14 2022,2022-01-14,26.634,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 15 2022,2022-01-15,26.707,71,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 16 2022,2022-01-16,26.669,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 17 2022,2022-01-17,27.176,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 18 2022,2022-01-18,27.831,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 19 2022,2022-01-19,27.088,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 20 2022,2022-01-20,27.303,73,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 21 2022,2022-01-21,26.623,73,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 22 2022,2022-01-22,25.81,74,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 23 2022,2022-01-23,25.777,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 24 2022,2022-01-24,25.21,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 25 2022,2022-01-25,26.281,44,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 26 2022,2022-01-26,25.195,75,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 27 2022,2022-01-27,25.19,67,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 28 2022,2022-01-28,25.438,63,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 29 2022,2022-01-29,26.05,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 30 2022,2022-01-30,24.998,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jan 31 2022,2022-01-31,25.112,72,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 01 2022,2022-02-01,26.181,77,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 02 2022,2022-02-02,26.047,95,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 03 2022,2022-02-03,27.576,93,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 04 2022,2022-02-04,27.655,74,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 05 2022,2022-02-05,26.917,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 06 2022,2022-02-06,27.236,82,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 07 2022,2022-02-07,26.841,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 08 2022,2022-02-08,27.177,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 09 2022,2022-02-09,27.832,50,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 10 2022,2022-02-10,27.143,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 11 2022,2022-02-11,27.032,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 12 2022,2022-02-12,27.006,83,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 13 2022,2022-02-13,27.84,64,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 14 2022,2022-02-14,28.152,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 15 2022,2022-02-15,27.7,50,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 16 2022,2022-02-16,28.05,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 17 2022,2022-02-17,28.475,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 18 2022,2022-02-18,28.662,68,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 19 2022,2022-02-19,27.726,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 20 2022,2022-02-20,27.605,81,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
