date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 31 2024,2024-05-31,90.375,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 01 2024,2024-06-01,91.729,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 02 2024,2024-06-02,91.422,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 03 2024,2024-06-03,91.45,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 04 2024,2024-06-04,89.305,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 05 2024,2024-06-05,93.616,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 06 2024,2024-06-06,92.765,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 07 2024,2024-06-07,90.45,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 08 2024,2024-06-08,88.223,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 09 2024,2024-06-09,86.323,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 10 2024,2024-06-10,89.62,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 11 2024,2024-06-11,89.772,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 12 2024,2024-06-12,89.137,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 13 2024,2024-06-13,85.623,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 14 2024,2024-06-14,83.68,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 15 2024,2024-06-15,86.331,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 16 2024,2024-06-16,86.282,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 17 2024,2024-06-17,85.665,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 18 2024,2024-06-18,83.113,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 19 2024,2024-06-19,84.656,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 20 2024,2024-06-20,82.822,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 21 2024,2024-06-21,84.291,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 22 2024,2024-06-22,84.245,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 23 2024,2024-06-23,84.421,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 24 2024,2024-06-24,85.025,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 25 2024,2024-06-25,88.89,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 26 2024,2024-06-26,86.19,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 27 2024,2024-06-27,88.051,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 28 2024,2024-06-28,86.179,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 29 2024,2024-06-29,85.683,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jun 30 2024,2024-06-30,83.58,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 01 2024,2024-07-01,81.49,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 02 2024,2024-07-02,85.589,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 03 2024,2024-07-03,87.815,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 04 2024,2024-07-04,89.336,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 05 2024,2024-07-05,98.196,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 06 2024,2024-07-06,85.071,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 07 2024,2024-07-07,83.42,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 08 2024,2024-07-08,84.245,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 09 2024,2024-07-09,84.271,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 10 2024,2024-07-10,84.096,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 11 2024,2024-07-11,76.327,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 12 2024,2024-07-12,78.948,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 13 2024,2024-07-13,79.076,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 14 2024,2024-07-14,80.675,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 15 2024,2024-07-15,79.668,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 16 2024,2024-07-16,82.452,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 17 2024,2024-07-17,83.441,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 18 2024,2024-07-18,84.026,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 19 2024,2024-07-19,82.327,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 20 2024,2024-07-20,83.139,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 21 2024,2024-07-21,85.84,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 22 2024,2024-07-22,83.0,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 23 2024,2024-07-23,85.561,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 24 2024,2024-07-24,91.927,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 25 2024,2024-07-25,84.643,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 26 2024,2024-07-26,81.309,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 27 2024,2024-07-27,86.349,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 28 2024,2024-07-28,87.779,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 29 2024,2024-07-29,87.073,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 30 2024,2024-07-30,84.082,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jul 31 2024,2024-07-31,85.413,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 01 2024,2024-08-01,85.031,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 02 2024,2024-08-02,86.509,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 03 2024,2024-08-03,88.269,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 04 2024,2024-08-04,86.202,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 05 2024,2024-08-05,90.476,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 06 2024,2024-08-06,87.964,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 07 2024,2024-08-07,87.881,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 08 2024,2024-08-08,86.862,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 09 2024,2024-08-09,87.281,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 10 2024,2024-08-10,87.432,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 11 2024,2024-08-11,89.753,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 12 2024,2024-08-12,86.709,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 13 2024,2024-08-13,85.335,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 14 2024,2024-08-14,84.433,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 15 2024,2024-08-15,84.609,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 16 2024,2024-08-16,88.093,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 17 2024,2024-08-17,84.111,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 19 2024,2024-08-19,82.482,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 20 2024,2024-08-20,78.322,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 21 2024,2024-08-21,83.269,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 22 2024,2024-08-22,79.762,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 23 2024,2024-08-23,79.072,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 24 2024,2024-08-24,74.759,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 25 2024,2024-08-25,75.345,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 26 2024,2024-08-26,76.765,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 27 2024,2024-08-27,80.819,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 28 2024,2024-08-28,82.759,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 29 2024,2024-08-29,80.354,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 30 2024,2024-08-30,84.52,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Aug 31 2024,2024-08-31,80.065,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 01 2024,2024-09-01,85.705,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 02 2024,2024-09-02,84.819,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 03 2024,2024-09-03,85.423,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 04 2024,2024-09-04,86.54,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 05 2024,2024-09-05,87.549,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 06 2024,2024-09-06,89.426,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 07 2024,2024-09-07,90.817,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 08 2024,2024-09-08,91.988,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 09 2024,2024-09-09,80.825,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 10 2024,2024-09-10,87.349,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 11 2024,2024-09-11,87.636,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 12 2024,2024-09-12,89.813,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 13 2024,2024-09-13,92.458,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 14 2024,2024-09-14,89.144,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 15 2024,2024-09-15,89.749,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 16 2024,2024-09-16,89.447,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 17 2024,2024-09-17,88.778,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 18 2024,2024-09-18,87.968,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 19 2024,2024-09-19,89.31,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 20 2024,2024-09-20,87.875,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 21 2024,2024-09-21,86.761,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 22 2024,2024-09-22,90.909,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 23 2024,2024-09-23,89.78,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 24 2024,2024-09-24,85.858,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 25 2024,2024-09-25,86.371,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 26 2024,2024-09-26,90.249,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 27 2024,2024-09-27,88.659,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 28 2024,2024-09-28,91.335,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 29 2024,2024-09-29,89.81,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 30 2024,2024-09-30,88.702,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 01 2024,2024-10-01,91.905,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 02 2024,2024-10-02,89.56,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 03 2024,2024-10-03,89.252,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 04 2024,2024-10-04,87.487,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 05 2024,2024-10-05,90.489,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 06 2024,2024-10-06,90.203,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 07 2024,2024-10-07,87.995,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 08 2024,2024-10-08,89.72,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 09 2024,2024-10-09,95.727,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 10 2024,2024-10-10,90.548,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 11 2024,2024-10-11,86.995,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 12 2024,2024-10-12,91.459,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 13 2024,2024-10-13,89.416,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 14 2024,2024-10-14,91.039,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 15 2024,2024-10-15,90.512,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 16 2024,2024-10-16,92.224,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 17 2024,2024-10-17,90.5,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 18 2024,2024-10-18,87.648,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 19 2024,2024-10-19,90.898,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 20 2024,2024-10-20,91.518,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 21 2024,2024-10-21,89.121,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 22 2024,2024-10-22,90.061,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 23 2024,2024-10-23,90.052,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 24 2024,2024-10-24,86.521,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 25 2024,2024-10-25,85.574,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 26 2024,2024-10-26,86.864,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 27 2024,2024-10-27,85.315,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 28 2024,2024-10-28,88.39,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 29 2024,2024-10-29,90.407,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 30 2024,2024-10-30,89.421,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 31 2024,2024-10-31,87.257,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 01 2024,2024-11-01,88.874,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 02 2024,2024-11-02,90.429,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 03 2024,2024-11-03,89.327,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 04 2024,2024-11-04,91.453,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 05 2024,2024-11-05,91.062,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 06 2024,2024-11-06,91.849,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 07 2024,2024-11-07,95.168,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 08 2024,2024-11-08,91.485,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 09 2024,2024-11-09,95.205,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 10 2024,2024-11-10,92.325,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 11 2024,2024-11-11,93.033,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 12 2024,2024-11-12,92.684,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 13 2024,2024-11-13,98.402,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 14 2024,2024-11-14,100.262,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 15 2024,2024-11-15,92.823,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 16 2024,2024-11-16,94.715,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 17 2024,2024-11-17,94.279,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 18 2024,2024-11-18,95.534,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 19 2024,2024-11-19,95.399,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 20 2024,2024-11-20,95.843,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 21 2024,2024-11-21,95.769,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 22 2024,2024-11-22,101.014,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 23 2024,2024-11-23,99.172,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 24 2024,2024-11-24,98.258,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 25 2024,2024-11-25,92.043,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 26 2024,2024-11-26,99.737,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 27 2024,2024-11-27,97.853,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 28 2024,2024-11-28,96.992,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 29 2024,2024-11-29,94.558,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 30 2024,2024-11-30,100.669,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 01 2024,2024-12-01,92.827,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 02 2024,2024-12-02,95.415,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 03 2024,2024-12-03,109.144,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 04 2024,2024-12-04,96.9,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 05 2024,2024-12-05,96.115,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 06 2024,2024-12-06,97.322,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 07 2024,2024-12-07,98.187,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 08 2024,2024-12-08,97.974,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 09 2024,2024-12-09,98.88,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 10 2024,2024-12-10,102.866,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 11 2024,2024-12-11,98.164,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 12 2024,2024-12-12,98.19,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 13 2024,2024-12-13,103.965,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 14 2024,2024-12-14,99.772,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 15 2024,2024-12-15,99.269,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 16 2024,2024-12-16,95.479,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 17 2024,2024-12-17,95.232,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 18 2024,2024-12-18,95.614,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 19 2024,2024-12-19,97.796,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 20 2024,2024-12-20,104.573,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 21 2024,2024-12-21,97.029,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 22 2024,2024-12-22,103.991,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 23 2024,2024-12-23,101.209,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 24 2024,2024-12-24,95.412,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 25 2024,2024-12-25,98.458,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 26 2024,2024-12-26,102.067,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 27 2024,2024-12-27,96.63,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 28 2024,2024-12-28,95.47,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 29 2024,2024-12-29,95.036,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 30 2024,2024-12-30,96.319,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 31 2024,2024-12-31,96.497,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 01 2025,2025-01-01,97.422,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 02 2025,2025-01-02,98.203,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 03 2025,2025-01-03,99.607,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 04 2025,2025-01-04,95.87,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
