date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 14 2021,2021-01-14,7.266,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 15 2021,2021-01-15,7.725,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 16 2021,2021-01-16,7.256,72,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 17 2021,2021-01-17,7.07,69,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 18 2021,2021-01-18,6.943,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 19 2021,2021-01-19,7.55,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 20 2021,2021-01-20,7.149,55,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 21 2021,2021-01-21,7.22,83,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 22 2021,2021-01-22,7.02,68,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 23 2021,2021-01-23,7.18,86,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 24 2021,2021-01-24,7.16,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 25 2021,2021-01-25,7.351,60,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 26 2021,2021-01-26,7.38,61,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 27 2021,2021-01-27,6.972,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 28 2021,2021-01-28,6.694,97,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 29 2021,2021-01-29,6.82,88,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 30 2021,2021-01-30,6.72,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 31 2021,2021-01-31,6.95,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 01 2021,2021-02-01,6.739,61,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 02 2021,2021-02-02,6.555,74,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 03 2021,2021-02-03,6.854,86,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 04 2021,2021-02-04,6.984,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 05 2021,2021-02-05,7.752,74,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 06 2021,2021-02-06,6.898,67,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 07 2021,2021-02-07,6.729,61,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 08 2021,2021-02-08,6.784,63,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 09 2021,2021-02-09,6.805,59,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 10 2021,2021-02-10,6.778,57,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 11 2021,2021-02-11,6.6,63,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 12 2021,2021-02-12,6.637,70,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 13 2021,2021-02-13,6.312,95,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 14 2021,2021-02-14,6.805,75,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 15 2021,2021-02-15,6.433,60,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 16 2021,2021-02-16,6.665,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 17 2021,2021-02-17,6.774,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 18 2021,2021-02-18,7.249,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 19 2021,2021-02-19,6.99,60,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 20 2021,2021-02-20,6.946,71,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 21 2021,2021-02-21,7.201,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 22 2021,2021-02-22,6.708,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 23 2021,2021-02-23,7.107,62,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 24 2021,2021-02-24,7.078,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 25 2021,2021-02-25,6.893,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 26 2021,2021-02-26,7.109,57,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 27 2021,2021-02-27,6.831,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Feb 28 2021,2021-02-28,7.052,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 01 2021,2021-03-01,6.928,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 02 2021,2021-03-02,6.653,52,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 03 2021,2021-03-03,7.03,67,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 04 2021,2021-03-04,7.102,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 05 2021,2021-03-05,7.671,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 06 2021,2021-03-06,7.444,55,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 07 2021,2021-03-07,7.787,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 08 2021,2021-03-08,8.077,70,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 09 2021,2021-03-09,7.71,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 10 2021,2021-03-10,7.512,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 11 2021,2021-03-11,7.312,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 12 2021,2021-03-12,7.147,82,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 13 2021,2021-03-13,7.545,70,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 14 2021,2021-03-14,7.546,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 15 2021,2021-03-15,7.305,55,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 16 2021,2021-03-16,7.592,74,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 17 2021,2021-03-17,7.744,74,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 18 2021,2021-03-18,7.354,57,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 19 2021,2021-03-19,7.119,60,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 20 2021,2021-03-20,8.198,78,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 21 2021,2021-03-21,7.704,59,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 22 2021,2021-03-22,7.901,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 23 2021,2021-03-23,7.828,62,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 24 2021,2021-03-24,7.695,52,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 25 2021,2021-03-25,8.053,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 26 2021,2021-03-26,7.836,52,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 27 2021,2021-03-27,8.26,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 28 2021,2021-03-28,7.983,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 29 2021,2021-03-29,7.748,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 30 2021,2021-03-30,7.758,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Mar 31 2021,2021-03-31,8.197,77,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 01 2021,2021-04-01,7.772,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 02 2021,2021-04-02,7.761,66,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 03 2021,2021-04-03,7.977,60,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 04 2021,2021-04-04,8.001,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 05 2021,2021-04-05,7.833,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 06 2021,2021-04-06,7.902,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 07 2021,2021-04-07,7.41,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 08 2021,2021-04-08,7.082,82,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 09 2021,2021-04-09,7.083,77,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 10 2021,2021-04-10,7.233,68,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 11 2021,2021-04-11,7.277,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 12 2021,2021-04-12,7.229,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 13 2021,2021-04-13,7.412,65,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 14 2021,2021-04-14,7.354,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 15 2021,2021-04-15,7.247,47,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 16 2021,2021-04-16,7.349,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 17 2021,2021-04-17,7.503,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 18 2021,2021-04-18,7.699,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 19 2021,2021-04-19,7.233,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 20 2021,2021-04-20,7.505,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 21 2021,2021-04-21,7.297,47,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 22 2021,2021-04-22,7.286,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 23 2021,2021-04-23,7.212,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 24 2021,2021-04-24,7.546,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 25 2021,2021-04-25,7.805,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 26 2021,2021-04-26,7.716,63,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 27 2021,2021-04-27,7.496,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 28 2021,2021-04-28,7.005,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 29 2021,2021-04-29,7.406,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Apr 30 2021,2021-04-30,7.597,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 01 2021,2021-05-01,7.201,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 02 2021,2021-05-02,7.103,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 03 2021,2021-05-03,7.554,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 04 2021,2021-05-04,7.398,69,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 05 2021,2021-05-05,7.393,65,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 06 2021,2021-05-06,7.223,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 07 2021,2021-05-07,7.25,74,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 08 2021,2021-05-08,7.286,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 09 2021,2021-05-09,7.77,62,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 10 2021,2021-05-10,7.511,71,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 11 2021,2021-05-11,7.779,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 12 2021,2021-05-12,7.999,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 13 2021,2021-05-13,7.751,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 14 2021,2021-05-14,7.904,52,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 15 2021,2021-05-15,8.143,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 16 2021,2021-05-16,7.627,47,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 17 2021,2021-05-17,8.362,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 18 2021,2021-05-18,7.598,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 19 2021,2021-05-19,7.56,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 20 2021,2021-05-20,7.294,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 21 2021,2021-05-21,7.39,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 22 2021,2021-05-22,7.25,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 23 2021,2021-05-23,7.291,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 24 2021,2021-05-24,7.334,55,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 25 2021,2021-05-25,7.337,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 26 2021,2021-05-26,7.428,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 27 2021,2021-05-27,7.568,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 28 2021,2021-05-28,7.576,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 29 2021,2021-05-29,7.525,58,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 30 2021,2021-05-30,7.295,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 31 2021,2021-05-31,7.329,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 01 2021,2021-06-01,7.623,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 02 2021,2021-06-02,7.883,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 03 2021,2021-06-03,7.326,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 04 2021,2021-06-04,7.767,52,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 05 2021,2021-06-05,7.231,47,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 06 2021,2021-06-06,7.455,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 07 2021,2021-06-07,7.747,75,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 08 2021,2021-06-08,7.339,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 09 2021,2021-06-09,7.429,60,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 10 2021,2021-06-10,7.987,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 11 2021,2021-06-11,7.371,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 12 2021,2021-06-12,7.355,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 13 2021,2021-06-13,7.482,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 14 2021,2021-06-14,7.33,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 15 2021,2021-06-15,7.487,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 16 2021,2021-06-16,7.589,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 17 2021,2021-06-17,7.207,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 18 2021,2021-06-18,7.212,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 19 2021,2021-06-19,7.219,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 20 2021,2021-06-20,7.328,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 21 2021,2021-06-21,7.087,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 22 2021,2021-06-22,7.369,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 23 2021,2021-06-23,7.591,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 24 2021,2021-06-24,7.367,65,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 25 2021,2021-06-25,7.363,78,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 26 2021,2021-06-26,7.352,57,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 27 2021,2021-06-27,6.992,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 28 2021,2021-06-28,6.837,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 29 2021,2021-06-29,7.575,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 30 2021,2021-06-30,6.567,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 01 2021,2021-07-01,6.829,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 02 2021,2021-07-02,7.406,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 03 2021,2021-07-03,6.722,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 04 2021,2021-07-04,6.368,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 05 2021,2021-07-05,6.557,51,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 06 2021,2021-07-06,6.261,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 07 2021,2021-07-07,6.298,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 08 2021,2021-07-08,6.159,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 09 2021,2021-07-09,6.101,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 10 2021,2021-07-10,6.379,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 11 2021,2021-07-11,6.538,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 12 2021,2021-07-12,6.342,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 13 2021,2021-07-13,6.878,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 14 2021,2021-07-14,6.278,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 15 2021,2021-07-15,6.357,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 16 2021,2021-07-16,6.401,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 17 2021,2021-07-17,9.204,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 18 2021,2021-07-18,6.642,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 19 2021,2021-07-19,6.387,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 20 2021,2021-07-20,7.137,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 21 2021,2021-07-21,6.035,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 22 2021,2021-07-22,6.388,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 23 2021,2021-07-23,6.329,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 24 2021,2021-07-24,6.389,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 25 2021,2021-07-25,6.202,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 26 2021,2021-07-26,5.948,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 27 2021,2021-07-27,6.264,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 28 2021,2021-07-28,6.18,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 29 2021,2021-07-29,6.4,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 30 2021,2021-07-30,6.341,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 31 2021,2021-07-31,6.269,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 01 2021,2021-08-01,6.667,68,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 02 2021,2021-08-02,6.644,53,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 03 2021,2021-08-03,6.713,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 04 2021,2021-08-04,6.51,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 05 2021,2021-08-05,6.638,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 06 2021,2021-08-06,7.374,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 07 2021,2021-08-07,6.525,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 08 2021,2021-08-08,6.473,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 09 2021,2021-08-09,6.367,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 10 2021,2021-08-10,7.359,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 11 2021,2021-08-11,6.28,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 12 2021,2021-08-12,6.174,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 13 2021,2021-08-13,6.299,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 14 2021,2021-08-14,6.12,52,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 15 2021,2021-08-15,6.305,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 16 2021,2021-08-16,8.523,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 17 2021,2021-08-17,6.218,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 18 2021,2021-08-18,6.197,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 19 2021,2021-08-19,6.165,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 20 2021,2021-08-20,5.995,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 21 2021,2021-08-21,6.005,47,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 22 2021,2021-08-22,6.182,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 23 2021,2021-08-23,6.071,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 24 2021,2021-08-24,6.871,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 25 2021,2021-08-25,5.961,50,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 26 2021,2021-08-26,6.28,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 27 2021,2021-08-27,6.247,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 28 2021,2021-08-28,6.339,55,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 29 2021,2021-08-29,6.276,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 30 2021,2021-08-30,6.612,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 31 2021,2021-08-31,6.19,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 01 2021,2021-09-01,6.547,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 02 2021,2021-09-02,6.235,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 03 2021,2021-09-03,6.742,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 04 2021,2021-09-04,6.634,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 05 2021,2021-09-05,9.637,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 06 2021,2021-09-06,6.472,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 07 2021,2021-09-07,6.806,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 08 2021,2021-09-08,6.196,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 09 2021,2021-09-09,6.194,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 10 2021,2021-09-10,6.113,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 11 2021,2021-09-11,6.196,56,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 12 2021,2021-09-12,6.186,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 13 2021,2021-09-13,6.064,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 14 2021,2021-09-14,6.083,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 15 2021,2021-09-15,6.183,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 16 2021,2021-09-16,6.367,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 17 2021,2021-09-17,6.12,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 18 2021,2021-09-18,7.599,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 19 2021,2021-09-19,5.999,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 20 2021,2021-09-20,6.068,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
