date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 04 2014,2014-05-04,11.221,0.48638738167989143,0.7416617058487234,5.498353677506159,32.54490900941797,3.6376830524949337,30.899187884759968,464,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 05 2014,2014-05-05,11.05,0.5741456581578909,0.8083562298340339,5.490828058422873,32.54490900941797,3.6376830524949337,30.899187884759968,461,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 06 2014,2014-05-06,11.275,0.6277867161062651,0.8347280720054882,5.481975952668579,32.54490900941797,3.6376830524949337,30.899187884759968,391,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 07 2014,2014-05-07,11.711,0.6325267056285299,0.8239561536891499,5.470883527477354,32.54490900941797,3.6376830524949337,30.899187884759968,422,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 08 2014,2014-05-08,11.596,0.6484274204104705,0.8176067707917997,5.460353993343669,32.54490900941797,3.6376830524949337,30.899187884759968,453,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 09 2014,2014-05-09,11.053,0.6910975320824992,0.8481443101039321,5.452615921374383,32.54490900941797,3.6376830524949337,30.899187884759968,419,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 10 2014,2014-05-10,10.324,0.775323565380563,0.9449153740944128,5.449101940814721,32.54490900941797,3.6376830524949337,30.899187884759968,476,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 11 2014,2014-05-11,9.654,0.9074637790814419,1.0966503618857244,5.449899102694949,32.54490900941797,3.6376830524949337,30.899187884759968,462,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 12 2014,2014-05-12,9.955,0.9832939481689544,1.1691551593600154,5.4483592227842434,32.54490900941797,3.6376830524949337,30.899187884759968,391,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 13 2014,2014-05-13,10.237,1.026328331323901,1.196048701657628,5.444807250624882,32.54490900941797,3.6376830524949337,30.899187884759968,348,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 14 2014,2014-05-14,10.061,1.0732133085957645,1.2268144264323964,5.442190717847975,32.54490900941797,3.6376830524949337,30.899187884759968,373,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 15 2014,2014-05-15,9.444,1.1330742278187542,1.3021360330331937,5.443484201271684,32.54490900941797,3.6376830524949337,30.899187884759968,477,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 16 2014,2014-05-16,9.366,1.200599694980032,1.3630031434538996,5.4450391214398595,32.54490900941797,3.6376830524949337,30.899187884759968,507,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 17 2014,2014-05-17,9.277,1.2582363541832844,1.4134333815326745,5.4469290539278665,32.54490900941797,3.6376830524949337,30.899187884759968,453,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 18 2014,2014-05-18,9.445,1.2825575096334583,1.434590890612959,5.447381016562241,32.54490900941797,3.6376830524949337,30.899187884759968,419,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 19 2014,2014-05-19,9.153,1.3136887282429501,1.4681603020082992,5.449573020802062,32.54490900941797,3.6376830524949337,30.899187884759968,405,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 20 2014,2014-05-20,9.253,1.3479747043057635,1.4819234363314049,5.4507893887357595,32.54490900941797,3.6376830524949337,30.899187884759968,385,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 21 2014,2014-05-21,9.341,1.37177795361455,1.4814487875627094,5.45115896062142,32.54490900941797,3.6376830524949337,30.899187884759968,432,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 22 2014,2014-05-22,9.343,1.3770610421448415,1.4749604608158058,5.451277653261989,32.54490900941797,3.6376830524949337,30.899187884759968,439,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 23 2014,2014-05-23,9.241,1.3736294469292645,1.4695616814252384,5.4518278557616435,32.54490900941797,3.6376830524949337,30.899187884759968,503,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 24 2014,2014-05-24,9.461,1.3498656812702503,1.4477351356068624,5.450751312186573,32.54490900941797,3.6376830524949337,30.899187884759968,442,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 25 2014,2014-05-25,9.332,1.3199439821795036,1.4298777164541259,5.450280279051059,32.54490900941797,3.6376830524949337,30.899187884759968,409,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 26 2014,2014-05-26,9.204,1.2763079223461749,1.415754027073826,5.450405123966939,32.54490900941797,3.6376830524949337,30.899187884759968,459,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 27 2014,2014-05-27,9.175,1.240138748726079,1.3998097742188103,5.450494419869624,32.54490900941797,3.6376830524949337,30.899187884759968,420,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 28 2014,2014-05-28,8.984,1.2101918894106558,1.3910973286256103,5.4515762743377625,32.54490900941797,3.6376830524949337,30.899187884759968,471,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 29 2014,2014-05-29,8.803,1.153130900944283,1.3887904616386038,5.453588965943666,32.54490900941797,3.6376830524949337,30.899187884759968,395,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 30 2014,2014-05-30,9.007,1.0817228914065897,1.3703021919201455,5.454049646005176,32.54490900941797,3.6376830524949337,30.899187884759968,473,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 31 2014,2014-05-31,8.886,0.9811150025740056,1.3553899447129032,5.455048644431634,32.54490900941797,3.6376830524949337,30.899187884759968,468,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 01 2014,2014-06-01,8.705,0.9285019110645399,1.347241414165566,5.4569652753597335,32.54490900941797,3.6376830524949337,30.899187884759968,508,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 02 2014,2014-06-02,8.401,0.9129248914731112,1.3536344944118748,5.460613535576523,32.54490900941797,3.6376830524949337,30.899187884759968,483,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 03 2014,2014-06-03,8.729,0.8857312869282676,1.3349941591818273,5.461873335246731,32.54490900941797,3.6376830524949337,30.899187884759968,429,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 04 2014,2014-06-04,8.835,0.8567529110394894,1.3094244488881672,5.462261959347908,32.54490900941797,3.6376830524949337,30.899187884759968,423,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 05 2014,2014-06-05,8.789,0.8053419956049627,1.2846149968177443,5.462724702592774,32.54490900941797,3.6376830524949337,30.899187884759968,367,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 06 2014,2014-06-06,8.624,0.7027418191396766,1.2659167633892292,5.46398225021184,32.54490900941797,3.6376830524949337,30.899187884759968,430,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 07 2014,2014-06-07,8.545,0.5829284976163531,1.2489738580985377,5.465503599537747,32.54490900941797,3.6376830524949337,30.899187884759968,420,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 08 2014,2014-06-08,8.443,0.4990968175948012,1.2348648290323454,5.467427307889983,32.54490900941797,3.6376830524949337,30.899187884759968,399,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 09 2014,2014-06-09,8.329,0.47665102779578195,1.224082383107813,5.469824163808341,32.54490900941797,3.6376830524949337,30.899187884759968,404,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 10 2014,2014-06-10,8.32,0.48854976099210384,1.2106749280121911,5.4720387536414705,32.54490900941797,3.6376830524949337,30.899187884759968,379,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 11 2014,2014-06-11,8.271,0.48239365333877854,1.1971413043509764,5.47432149585082,32.54490900941797,3.6376830524949337,30.899187884759968,434,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 12 2014,2014-06-12,8.217,0.44838858865576176,1.1838035914314238,5.4767025613668165,32.54490900941797,3.6376830524949337,30.899187884759968,497,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 13 2014,2014-06-13,8.647,0.4011614173353976,1.1515721216772916,5.476349783508667,32.54490900941797,3.6376830524949337,30.899187884759968,418,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 14 2014,2014-06-14,8.832,0.38891729463844865,1.1159331058065363,5.474823787585328,32.54490900941797,3.6376830524949337,30.899187884759968,472,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 15 2014,2014-06-15,8.527,0.3842863052045187,1.0884601907141584,5.474820822551493,32.54490900941797,3.6376830524949337,30.899187884759968,503,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 16 2014,2014-06-16,8.521,0.3814971128676613,1.0611401034338506,5.474681256664471,32.54490900941797,3.6376830524949337,30.899187884759968,591,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 17 2014,2014-06-17,7.869,0.40393797321720165,1.0658195722814403,5.478165969958721,32.54490900941797,3.6376830524949337,30.899187884759968,584,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 18 2014,2014-06-18,7.893,0.42987723588363974,1.0638512226610488,5.481260635958696,32.54490900941797,3.6376830524949337,30.899187884759968,428,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 19 2014,2014-06-19,7.728,0.45772065968096126,1.0682724912693005,5.485120918618235,32.54490900941797,3.6376830524949337,30.899187884759968,548,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 20 2014,2014-06-20,6.815,0.5572633088605622,1.1464418918833468,5.4946807095801,32.54490900941797,3.6376830524949337,30.899187884759968,666,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 21 2014,2014-06-21,6.699,0.6410756011865566,1.2137748193739992,5.504661391287046,32.54490900941797,3.6376830524949337,30.899187884759968,617,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 22 2014,2014-06-22,6.543,0.721734902138895,1.2763255850306074,5.515339368022954,32.54490900941797,3.6376830524949337,30.899187884759968,593,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 23 2014,2014-06-23,6.484,0.778617593861831,1.32568036445318,5.526023889774686,32.54490900941797,3.6376830524949337,30.899187884759968,574,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 24 2014,2014-06-24,6.526,0.8224678793993117,1.3561072748987943,5.5360144542676055,32.54490900941797,3.6376830524949337,30.899187884759968,498,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 25 2014,2014-06-25,6.71,0.8478476745915312,1.3620367609315716,5.544384345327761,32.54490900941797,3.6376830524949337,30.899187884759968,528,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 26 2014,2014-06-26,6.911,0.8552887668574666,1.3496000863009112,5.551113434891121,32.54490900941797,3.6376830524949337,30.899187884759968,530,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 27 2014,2014-06-27,7.053,0.8580674731661078,1.3270016848033608,5.5566571782884,32.54490900941797,3.6376830524949337,30.899187884759968,531,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 28 2014,2014-06-28,7.084,0.8615088481276444,1.3014713150553479,5.5617406602105,32.54490900941797,3.6376830524949337,30.899187884759968,577,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 29 2014,2014-06-29,6.956,0.8573187392618784,1.2803012930456668,5.567339274274871,32.54490900941797,3.6376830524949337,30.899187884759968,608,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 30 2014,2014-06-30,6.809,0.8585111443990652,1.2643699152798455,5.573566918056513,32.54490900941797,3.6376830524949337,30.899187884759968,646,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 01 2014,2014-07-01,7.804,0.842350681880349,1.2229425213128182,5.573888323696811,32.54490900941797,3.6376830524949337,30.899187884759968,564,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 02 2014,2014-07-02,5.449,0.9365321922530785,1.3170943858146675,5.5886930418046274,32.54490900941797,3.6376830524949337,30.899187884759968,1026,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 03 2014,2014-07-03,6.548,0.9384481498116864,1.3016528396076552,5.595656952233552,32.54490900941797,3.6376830524949337,30.899187884759968,629,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 04 2014,2014-07-04,7.116,0.914252999517287,1.263603685795638,5.598990449597491,32.54490900941797,3.6376830524949337,30.899187884759968,535,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 05 2014,2014-07-05,7.435,0.8848849759655628,1.2223517606098848,5.600383807393222,32.54490900941797,3.6376830524949337,30.899187884759968,488,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 06 2014,2014-07-06,7.458,0.8601468572818675,1.1823509322766748,5.601488411307309,32.54490900941797,3.6376830524949337,30.899187884759968,514,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 07 2014,2014-07-07,7.667,0.8374650886529914,1.1442323199942026,5.6013741069731,32.54490900941797,3.6376830524949337,30.899187884759968,589,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 08 2014,2014-07-08,7.92,0.8214901717603014,1.1111702516739543,5.599907923063191,32.54490900941797,3.6376830524949337,30.899187884759968,496,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 09 2014,2014-07-09,8.012,0.8116140467731316,1.0809780896677594,5.597909424799086,32.54490900941797,3.6376830524949337,30.899187884759968,543,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 10 2014,2014-07-10,7.938,0.8000424097953701,1.0494008494345497,5.596151486524677,32.54490900941797,3.6376830524949337,30.899187884759968,565,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 11 2014,2014-07-11,7.718,0.785878649489892,1.0154079037654913,5.595315002520153,32.54490900941797,3.6376830524949337,30.899187884759968,598,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 12 2014,2014-07-12,7.782,0.7741393619523919,0.9830655936712299,5.594063433079957,32.54490900941797,3.6376830524949337,30.899187884759968,577,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 13 2014,2014-07-13,7.832,0.7418353048623044,0.9523067761067929,5.592475823216674,32.54490900941797,3.6376830524949337,30.899187884759968,577,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 14 2014,2014-07-14,8.157,0.7047929866442391,0.9303277630008178,5.589367908094811,32.54490900941797,3.6376830524949337,30.899187884759968,583,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 15 2014,2014-07-15,8.513,0.7039787091868785,0.9243145614255889,5.584750341800857,32.54490900941797,3.6376830524949337,30.899187884759968,572,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 16 2014,2014-07-16,8.385,0.6964534656995938,0.909240194436621,5.580589915180353,32.54490900941797,3.6376830524949337,30.899187884759968,602,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 17 2014,2014-07-17,8.027,0.7012731574637862,0.8818659123547086,5.577840205186294,32.54490900941797,3.6376830524949337,30.899187884759968,558,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 18 2014,2014-07-18,8.165,0.7104690404733919,0.858315452462323,5.574445296259925,32.54490900941797,3.6376830524949337,30.899187884759968,530,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 19 2014,2014-07-19,8.23,0.7256365766547523,0.8368970660915014,5.570727444079715,32.54490900941797,3.6376830524949337,30.899187884759968,545,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 20 2014,2014-07-20,7.681,0.720489294152539,0.8103457783807058,5.569250807592863,32.54490900941797,3.6376830524949337,30.899187884759968,578,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 21 2014,2014-07-21,7.926,0.7148877164466845,0.7841874532659412,5.566633740437206,32.54490900941797,3.6376830524949337,30.899187884759968,567,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 22 2014,2014-07-22,8.077,0.7041871983675551,0.7609723466643451,5.563329365956016,32.54490900941797,3.6376830524949337,30.899187884759968,564,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 23 2014,2014-07-23,8.157,0.6887403661423817,0.7401035375094144,5.55964991921887,32.54490900941797,3.6376830524949337,30.899187884759968,538,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 24 2014,2014-07-24,8.306,0.6753736335003799,0.7242183546118011,5.555349866619836,32.54490900941797,3.6376830524949337,30.899187884759968,527,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 25 2014,2014-07-25,8.578,0.6771516273602991,0.7209838499582673,5.550027162090038,32.54490900941797,3.6376830524949337,30.899187884759968,569,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 26 2014,2014-07-26,8.485,0.6783768626773853,0.7105760458637231,5.545006776986716,32.54490900941797,3.6376830524949337,30.899187884759968,584,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 27 2014,2014-07-27,8.634,0.6870185704126742,0.7067874868840532,5.539443791602267,32.54490900941797,3.6376830524949337,30.899187884759968,578,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 28 2014,2014-07-28,8.68,0.6944892483630505,0.7034253496182441,5.533708357362016,32.54490900941797,3.6376830524949337,30.899187884759968,614,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 29 2014,2014-07-29,8.949,0.7047494508729102,0.7157562596216562,5.527098768214732,32.54490900941797,3.6376830524949337,30.899187884759968,640,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 30 2014,2014-07-30,9.009,0.7037871739431022,0.7273011678415204,5.520306253914865,32.54490900941797,3.6376830524949337,30.899187884759968,563,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 31 2014,2014-07-31,9.033,0.7299998433316887,0.7354469169879717,5.513444900221441,32.54490900941797,3.6376830524949337,30.899187884759968,665,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 01 2014,2014-08-01,9.18,0.5845116401502944,0.7499163544982365,5.506163211339775,32.54490900941797,3.6376830524949337,30.899187884759968,647,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 02 2014,2014-08-02,9.863,0.5904107677816921,0.8248552562552559,5.497161135251384,32.54490900941797,3.6376830524949337,30.899187884759968,665,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 03 2014,2014-08-03,9.248,0.5798610862183017,0.825951992480463,5.489727944782044,32.54490900941797,3.6376830524949337,30.899187884759968,746,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 04 2014,2014-08-04,8.866,0.564785793999258,0.8056761987508199,5.4834048265194,32.54490900941797,3.6376830524949337,30.899187884759968,706,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 05 2014,2014-08-05,8.634,0.5411125576069402,0.7802707427607581,5.477796747734724,32.54490900941797,3.6376830524949337,30.899187884759968,693,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 06 2014,2014-08-06,9.039,0.5359939997947889,0.7672774740480309,5.470963091426485,32.54490900941797,3.6376830524949337,30.899187884759968,584,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 07 2014,2014-08-07,9.128,0.5413862538539312,0.7574733554484265,5.463888968457547,32.54490900941797,3.6376830524949337,30.899187884759968,675,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 08 2014,2014-08-08,9.22,0.5506527996360782,0.7509735349434319,5.456578437616029,32.54490900941797,3.6376830524949337,30.899187884759968,658,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 09 2014,2014-08-09,9.158,0.5516450841351703,0.7394928900058234,5.449447668332791,32.54490900941797,3.6376830524949337,30.899187884759968,584,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 10 2014,2014-08-10,9.058,0.5355226258138354,0.722889855197559,5.442599937324038,32.54490900941797,3.6376830524949337,30.899187884759968,613,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 11 2014,2014-08-11,9.072,0.5191152951465569,0.7065276030311959,5.435723327125398,32.54490900941797,3.6376830524949337,30.899187884759968,682,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 12 2014,2014-08-12,9.327,0.5102593717284437,0.7015596565556116,5.428195654372356,32.54490900941797,3.6376830524949337,30.899187884759968,605,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 13 2014,2014-08-13,9.545,0.5227720113605867,0.7082674627539232,5.42016629897966,32.54490900941797,3.6376830524949337,30.899187884759968,601,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
