date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Apr 11 2024,2024-04-11,1.939,0.1313935082984961,0.13759873718842416,0.5253723313032662,0.5608892353255713,0.3050215005786033,0.3280028466850915,189,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 12 2024,2024-04-12,1.93,0.13635611337659567,0.13882302261997145,0.5253724690087481,0.5608892353255713,0.3050215005786033,0.3280028466850915,201,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 13 2024,2024-04-13,1.965,0.14082566462151258,0.14183216176925426,0.52538370911052,0.5608892353255713,0.3050215005786033,0.3280028466850915,194,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 14 2024,2024-04-14,1.877,0.1376186468252829,0.13874211856536683,0.5253682299075795,0.5608892353255713,0.3050215005786033,0.3280028466850915,190,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 15 2024,2024-04-15,1.844,0.13262712834263174,0.13465619865037604,0.525343899392665,0.5608892353255713,0.3050215005786033,0.3280028466850915,168,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 16 2024,2024-04-16,1.814,0.1258033312790993,0.13027355388742073,0.5253120878528371,0.5608892353255713,0.3050215005786033,0.3280028466850915,159,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 17 2024,2024-04-17,1.802,0.11987541904808263,0.12600133953233944,0.5252774290024886,0.5608892353255713,0.3050215005786033,0.3280028466850915,203,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 18 2024,2024-04-18,1.802,0.10939499767923996,0.12186921537899276,0.5252427607708363,0.5608892353255713,0.3050215005786033,0.3280028466850915,157,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 19 2024,2024-04-19,1.749,0.10262912248289381,0.11863705953381258,0.525196585273528,0.5608892353255713,0.3050215005786033,0.3280028466850915,193,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 20 2024,2024-04-20,1.799,0.09673288853403302,0.11474628936520906,0.5251612105318796,0.5608892353255713,0.3050215005786033,0.3280028466850915,181,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 21 2024,2024-04-21,1.796,0.0931418458496269,0.11098619723657303,0.5251251384981874,0.5608892353255713,0.3050215005786033,0.3280028466850915,162,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 22 2024,2024-04-22,1.818,0.08979788928221033,0.10745002557598403,0.5250942291541592,0.5608892353255713,0.3050215005786033,0.3280028466850915,154,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 23 2024,2024-04-23,1.871,0.08566362980439458,0.10541565031842197,0.5250769180976341,0.5608892353255713,0.3050215005786033,0.3280028466850915,166,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 24 2024,2024-04-24,1.851,0.08073239461473926,0.1026074046208407,0.5250542517894234,0.5608892353255713,0.3050215005786033,0.3280028466850915,193,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 25 2024,2024-04-25,1.862,0.07682241052336797,0.10015995881301641,0.5250344617514716,0.5608892353255713,0.3050215005786033,0.3280028466850915,158,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 26 2024,2024-04-26,1.861,0.07249660317052549,0.09766607273822508,0.5250143794732145,0.5608892353255713,0.3050215005786033,0.3280028466850915,205,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 27 2024,2024-04-27,1.857,0.06921149495916927,0.0950564269671111,0.5249932128463235,0.5608892353255713,0.3050215005786033,0.3280028466850915,170,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 28 2024,2024-04-28,1.893,0.06605097300179011,0.09386471180214641,0.5249818819542964,0.5608892353255713,0.3050215005786033,0.3280028466850915,202,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 29 2024,2024-04-29,1.895,0.06337431221146621,0.09259171367860329,0.524971084971737,0.5608892353255713,0.3050215005786033,0.3280028466850915,193,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Apr 30 2024,2024-04-30,1.915,0.06341928529341083,0.09222222505395243,0.5249660731210555,0.5608892353255713,0.3050215005786033,0.3280028466850915,204,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 01 2024,2024-05-01,1.985,0.06434076843463518,0.09698974083715968,0.5249832191187016,0.5608892353255713,0.3050215005786033,0.3280028466850915,210,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 02 2024,2024-05-02,1.987,0.06431728106565932,0.1005265499375048,0.525000970155325,0.5608892353255713,0.3050215005786033,0.3280028466850915,188,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 03 2024,2024-05-03,1.989,0.06373259509985377,0.10310243608875198,0.5250193273801594,0.5608892353255713,0.3050215005786033,0.3280028466850915,191,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 04 2024,2024-05-04,1.996,0.06608494185690841,0.10530524163997726,0.5250400013532843,0.5608892353255713,0.3050215005786033,0.3280028466850915,208,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 05 2024,2024-05-05,2.041,0.07172105127090284,0.110516759226454,0.5250766302672709,0.5608892353255713,0.3050215005786033,0.3280028466850915,210,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 06 2024,2024-05-06,2.055,0.07769113619763471,0.11545286760398348,0.525118386930705,0.5608892353255713,0.3050215005786033,0.3280028466850915,145,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 07 2024,2024-05-07,2.011,0.08030756967514176,0.11557933476108852,0.5251440164914152,0.5608892353255713,0.3050215005786033,0.3280028466850915,145,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 08 2024,2024-05-08,2.009,0.08270416048132583,0.11509671198203834,0.525168863237542,0.5608892353255713,0.3050215005786033,0.3280028466850915,169,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 09 2024,2024-05-09,1.979,0.08349688548118933,0.11278900642742645,0.525183399122862,0.5608892353255713,0.3050215005786033,0.3280028466850915,154,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 10 2024,2024-05-10,1.992,0.08498021405957157,0.11094633995812792,0.5252022337878197,0.5608892353255713,0.3050215005786033,0.3280028466850915,156,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 11 2024,2024-05-11,2.037,0.08811301520364243,0.11146309386207741,0.5252368578726092,0.5608892353255713,0.3050215005786033,0.3280028466850915,154,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 12 2024,2024-05-12,1.969,0.08871307876986947,0.10838926770103677,0.5252478899477812,0.5608892353255713,0.3050215005786033,0.3280028466850915,179,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 13 2024,2024-05-13,2.025,0.0906349822088663,0.10765559791071226,0.5252780038541599,0.5608892353255713,0.3050215005786033,0.3280028466850915,136,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 14 2024,2024-05-14,2.053,0.09388242218543309,0.10833297533239397,0.525318279133147,0.5608892353255713,0.3050215005786033,0.3280028466850915,110,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 15 2024,2024-05-15,2.005,0.09407441417463376,0.10599128028140246,0.5253411747313195,0.5608892353255713,0.3050215005786033,0.3280028466850915,137,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 16 2024,2024-05-16,1.963,0.0919802640000506,0.1026118388580817,0.5253499805310519,0.5608892353255713,0.3050215005786033,0.3280028466850915,127,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 17 2024,2024-05-17,1.899,0.08902294680290626,0.09994877881716897,0.5253393565584219,0.5608892353255713,0.3050215005786033,0.3280028466850915,149,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 18 2024,2024-05-18,1.95,0.08559766889081806,0.0966854646728957,0.5253439308201892,0.5608892353255713,0.3050215005786033,0.3280028466850915,135,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 19 2024,2024-05-19,1.961,0.07794504400575751,0.09361430641593715,0.5253519321828808,0.5608892353255713,0.3050215005786033,0.3280028466850915,147,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 20 2024,2024-05-20,1.986,0.07327580554427922,0.09112674308122466,0.525368043390988,0.5608892353255713,0.3050215005786033,0.3280028466850915,130,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 21 2024,2024-05-21,1.92,0.0675409199083869,0.08840528857652122,0.5253633189922228,0.5608892353255713,0.3050215005786033,0.3280028466850915,116,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 22 2024,2024-05-22,1.913,0.06299443507625836,0.08589570517900315,0.5253564983686875,0.5608892353255713,0.3050215005786033,0.3280028466850915,113,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 23 2024,2024-05-23,1.915,0.06139905274646475,0.08338546770303246,0.5253502206473245,0.5608892353255713,0.3050215005786033,0.3280028466850915,122,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 24 2024,2024-05-24,1.811,0.0641987216544939,0.08701714823376715,0.525316655692266,0.5608892353255713,0.3050215005786033,0.3280028466850915,154,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 25 2024,2024-05-25,1.842,0.06532187326186376,0.08720162243659302,0.5252905429266999,0.5608892353255713,0.3050215005786033,0.3280028466850915,139,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 26 2024,2024-05-26,1.859,0.06542430916629739,0.08605738665933484,0.5252687380168084,0.5608892353255713,0.3050215005786033,0.3280028466850915,131,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 27 2024,2024-05-27,1.785,0.0703563997693736,0.09009609083899979,0.5252293107177446,0.5608892353255713,0.3050215005786033,0.3280028466850915,155,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 28 2024,2024-05-28,1.837,0.0727510635068756,0.0892459001409464,0.5252019097899548,0.5608892353255713,0.3050215005786033,0.3280028466850915,127,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 29 2024,2024-05-29,1.8,0.07728027063802989,0.09052394132936516,0.52516577685244,0.5608892353255713,0.3050215005786033,0.3280028466850915,146,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 30 2024,2024-05-30,1.792,0.08228199339335206,0.09177495346042702,0.5251278575417874,0.5608892353255713,0.3050215005786033,0.3280028466850915,141,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 31 2024,2024-05-31,1.795,0.086351087687588,0.09221427961436642,0.5250905956567923,0.5608892353255713,0.3050215005786033,0.3280028466850915,152,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 01 2024,2024-06-01,1.778,0.09068387049425,0.09336889326429794,0.5250496443238306,0.5608892353255713,0.3050215005786033,0.3280028466850915,122,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 02 2024,2024-06-02,1.775,0.09440497868227979,0.09413947337139655,0.5250080587543575,0.5608892353255713,0.3050215005786033,0.3280028466850915,149,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 03 2024,2024-06-03,1.775,0.09726108954886054,0.09438821405098739,0.524966472011229,0.5608892353255713,0.3050215005786033,0.3280028466850915,149,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 04 2024,2024-06-04,1.785,0.09730343581133763,0.09362540736733421,0.5249270100321092,0.5608892353255713,0.3050215005786033,0.3280028466850915,110,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 05 2024,2024-06-05,1.731,0.09853569281545627,0.09635386564483012,0.52487675704083,0.5608892353255713,0.3050215005786033,0.3280028466850915,143,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 06 2024,2024-06-06,2.001,0.09815783677089411,0.10014754750881724,0.5248972614099672,0.5608892353255713,0.3050215005786033,0.3280028466850915,143,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 07 2024,2024-06-07,1.795,0.09759237298256952,0.09837352420459387,0.5248599473152747,0.5608892353255713,0.3050215005786033,0.3280028466850915,174,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 08 2024,2024-06-08,1.741,0.09983434555164448,0.09963252595441831,0.5248115489242575,0.5608892353255713,0.3050215005786033,0.3280028466850915,150,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 09 2024,2024-06-09,1.745,0.10071629095815982,0.09998241425171361,0.5247639190819542,0.5608892353255713,0.3050215005786033,0.3280028466850915,132,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 10 2024,2024-06-10,1.718,0.09983321723939649,0.10175973551328289,0.5247113291479831,0.5608892353255713,0.3050215005786033,0.3280028466850915,156,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 11 2024,2024-06-11,1.73,0.100708552981754,0.10196294804125659,0.5246609033385018,0.5608892353255713,0.3050215005786033,0.3280028466850915,139,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 12 2024,2024-06-12,1.77,0.09664664873985097,0.09974160493353268,0.5246182610939321,0.5608892353255713,0.3050215005786033,0.3280028466850915,156,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 13 2024,2024-06-13,1.678,0.09336878431819562,0.10330392287813635,0.5245591242914227,0.5608892353255713,0.3050215005786033,0.3280028466850915,184,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 14 2024,2024-06-14,1.732,0.08946774927827152,0.10211364782639981,0.5245090902428023,0.5608892353255713,0.3050215005786033,0.3280028466850915,132,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 15 2024,2024-06-15,1.768,0.08620012134295542,0.09934443129108134,0.5244660516336276,0.5608892353255713,0.3050215005786033,0.3280028466850915,140,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 16 2024,2024-06-16,1.702,0.08743509908340036,0.09967801874092613,0.5244107802270673,0.5608892353255713,0.3050215005786033,0.3280028466850915,134,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 17 2024,2024-06-17,1.696,0.08599748726615045,0.09993319168176427,0.5243545347370229,0.5608892353255713,0.3050215005786033,0.3280028466850915,123,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 18 2024,2024-06-18,1.642,0.08570492682896474,0.10389424599496404,0.5242903563346537,0.5608892353255713,0.3050215005786033,0.3280028466850915,133,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 19 2024,2024-06-19,1.65,0.08159113795690583,0.10596946091036932,0.5242272706039846,0.5608892353255713,0.3050215005786033,0.3280028466850915,173,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 20 2024,2024-06-20,1.65,0.08081146641069889,0.10721754083551603,0.5241642056688498,0.5608892353255713,0.3050215005786033,0.3280028466850915,129,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 21 2024,2024-06-21,1.658,0.07904577460407176,0.10727117420231701,0.5241022681516944,0.5608892353255713,0.3050215005786033,0.3280028466850915,120,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 22 2024,2024-06-22,1.635,0.07725851513534596,0.10840634309094285,0.5240372696252185,0.5608892353255713,0.3050215005786033,0.3280028466850915,162,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 23 2024,2024-06-23,1.704,0.07709517181536246,0.10555291043440751,0.5239824449328074,0.5608892353255713,0.3050215005786033,0.3280028466850915,151,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 24 2024,2024-06-24,1.683,0.07617584013772637,0.10343443750449874,0.5239242551626949,0.5608892353255713,0.3050215005786033,0.3280028466850915,135,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 25 2024,2024-06-25,1.695,0.07370572117096491,0.10082568684716185,0.5238679796573845,0.5608892353255713,0.3050215005786033,0.3280028466850915,138,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 26 2024,2024-06-26,1.692,0.07377023198035519,0.09831499621604611,0.5238112362803983,0.5608892353255713,0.3050215005786033,0.3280028466850915,159,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 27 2024,2024-06-27,1.707,0.07156590885570721,0.09542088982465197,0.5237569685114047,0.5608892353255713,0.3050215005786033,0.3280028466850915,160,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 28 2024,2024-06-28,1.614,0.07368542175565533,0.09725027979125954,0.5236895482230043,0.5608892353255713,0.3050215005786033,0.3280028466850915,186,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 29 2024,2024-06-29,1.604,0.07600384896483607,0.0990936454059784,0.5236210340356768,0.5608892353255713,0.3050215005786033,0.3280028466850915,200,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 30 2024,2024-06-30,1.603,0.07767824145409406,0.10025659899478621,0.5235524372391901,0.5608892353255713,0.3050215005786033,0.3280028466850915,167,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 01 2024,2024-07-01,1.605,0.07926330339044642,0.1006625644946611,0.5234840844316019,0.5608892353255713,0.3050215005786033,0.3280028466850915,207,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
