date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 18 2014,2014-07-18,23.0,,,,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 19 2014,2014-07-19,22.861,0.09828784258493091,0.09828784258492966,0.09828784258493091,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 20 2014,2014-07-20,17.914,2.8971113774470836,2.6225962580824125,2.8971113774470836,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 21 2014,2014-07-21,17.928,2.8927984576645973,2.96882939091768,2.8927984576645973,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 22 2014,2014-07-22,21.71,2.5702279665430465,2.576775852562179,2.5702279665430465,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 23 2014,2014-07-23,24.15,2.699753303544604,2.3891651510118894,2.699753303544604,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 25 2014,2014-07-25,16.481,3.055693740886877,2.9556923871190555,3.055693740886877,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 26 2014,2014-07-26,16.106,3.2408174784414236,3.324509166031042,3.2408174784414236,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 27 2014,2014-07-27,18.135,3.095854490730754,3.279158042056759,3.095854490730754,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 28 2014,2014-07-28,20.575,2.928822061284479,3.0834369915992554,2.928822061284479,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 29 2014,2014-07-29,18.21,2.8241034426071314,3.048575303945112,2.8241034426071314,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 01 2014,2014-08-01,16.99,2.806742660743297,3.121866340359059,2.806742660743297,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 02 2014,2014-08-02,18.161,2.7129816788440695,3.0624803017007434,2.7129816788440695,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 03 2014,2014-08-03,21.555,2.6693283717152436,2.9251854790972938,2.6693283717152436,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 04 2014,2014-08-04,16.105,2.7221425595081734,3.068026030548852,2.7221425595081734,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 06 2014,2014-08-06,15.37,2.809605030812456,3.2397542738637544,2.809605030812456,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 07 2014,2014-08-07,18.019,2.7324907566713037,3.1548571953718167,2.7324907566713037,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 08 2014,2014-08-08,24.813,2.9823365587527504,3.2803880007126507,2.9823365587527504,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 10 2014,2014-08-10,21.854,2.955230602217143,3.175556230053227,2.955230602217143,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 13 2014,2014-08-13,20.492,2.8854674614440943,3.0525271808044256,2.8854674614440943,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 14 2014,2014-08-14,16.99,2.866143853765227,3.068680469607684,2.866143853765227,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 15 2014,2014-08-15,21.516,2.833186771737751,2.9735640314928298,2.833186771737751,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 16 2014,2014-08-16,21.81,2.8097480757199307,2.8909596097562966,2.8097480757199307,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 17 2014,2014-08-17,20.733,2.7577436731260327,2.7877929042138176,2.7577436731260327,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 20 2014,2014-08-20,13.254,2.9869753168269284,3.2495818643947314,2.9869753168269284,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 21 2014,2014-08-21,15.266,3.036287559098851,3.353530306887971,3.036287559098851,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 22 2014,2014-08-22,16.92,3.010351376543344,3.30929694026168,3.010351376543344,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 24 2014,2014-08-24,22.5,3.0213493788013106,3.2852489571309014,3.0213493788013106,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 26 2014,2014-08-26,21.144,2.987354657511172,3.1938971351474805,2.987354657511172,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 28 2014,2014-08-28,22.741,3.0007411117156084,3.17487688680904,3.0007411117156084,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 30 2014,2014-08-30,18.684,2.926900286737788,3.0833444915168364,2.9534561893425115,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 31 2014,2014-08-31,21.835,2.889607651249719,3.0195267597111655,2.936654086162378,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 02 2014,2014-09-02,22.005,2.9200062698720273,2.9609036532815365,2.9232579226910094,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 04 2014,2014-09-04,22.03,2.9445547492387307,2.9009461160467134,2.9093638389543734,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 05 2014,2014-09-05,20.901,2.927637634798687,2.8083914650745547,2.874138436634738,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 09 2014,2014-09-09,21.19,2.813578088647894,2.723783019684673,2.8439566413322437,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 10 2014,2014-09-10,21.59,2.7844690787607447,2.651198889190847,2.820966578486341,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 11 2014,2014-09-11,17.895,2.725976113480154,2.640620727321675,2.799181998095823,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 12 2014,2014-09-12,21.366,2.728177498691721,2.567687167108742,2.7746228893558937,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 13 2014,2014-09-13,22.626,2.7748515845161794,2.5478398331120267,2.7759501093527206,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 14 2014,2014-09-14,23.145,2.8220649731435445,2.5519082218407303,2.7893319236849172,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 15 2014,2014-09-15,19.411,2.767605818097623,2.487118713634168,2.7562089241502754,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 16 2014,2014-09-16,19.04,2.7513693811017754,2.43548654194912,2.7263871572724176,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 17 2014,2014-09-17,19.038,2.7436261769509662,2.3824658709157873,2.69751671752594,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 18 2014,2014-09-18,13.321,2.9215562631670426,2.9037597598057654,2.839516800727927,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 19 2014,2014-09-19,16.279,2.877152554695094,2.9527716553160706,2.853246635635993,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 20 2014,2014-09-20,16.247,2.9356906692884257,2.982790654323667,2.865252404475145,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 21 2014,2014-09-21,16.24,2.855908736951008,2.9956369388643598,2.87512761573075,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 22 2014,2014-09-22,15.864,2.9020596809772923,3.0191492089955174,2.89212735474329,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 23 2014,2014-09-23,16.046,2.957492841782614,3.0144913709106573,2.9021650513549573,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 24 2014,2014-09-24,17.375,2.948149494798078,2.9385973687848987,2.8864263836507753,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 25 2014,2014-09-25,13.256,3.112028642423519,3.1570410094852903,2.9792211674074838,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 26 2014,2014-09-26,16.792,3.0901054633640976,3.0796417940890803,2.9690028920016363,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 27 2014,2014-09-27,13.047,3.241334707347804,3.2547068067165985,3.0562506112460968,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 28 2014,2014-09-28,13.559,3.224526115232453,3.334297330434142,3.116929697753984,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 29 2014,2014-09-29,14.732,3.2448517365133998,3.307569061396703,3.139405013062024,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 30 2014,2014-09-30,13.219,3.3770401745063516,3.3719083457561796,3.2000706075778567,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 01 2014,2014-10-01,13.82,3.388772261996691,3.3694034159031765,3.237852537944134,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 02 2014,2014-10-02,14.859,3.3914370129258904,3.3020442159424253,3.2482801606008933,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 03 2014,2014-10-03,15.477,3.294659504671787,3.212118652613606,3.246131332215119,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 04 2014,2014-10-04,13.81,3.363724178730283,3.193209509521979,3.2761503434179575,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 05 2014,2014-10-05,14.233,3.314511923120167,3.1433163878792856,3.293896008226276,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 07 2014,2014-10-07,14.844,3.21901160599651,3.0656558201552317,3.2981953716657575,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 08 2014,2014-10-08,19.011,3.1027820147465213,3.0403368467772607,3.272906696659666,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 09 2014,2014-10-09,20.375,3.081043650804207,3.096376660668794,3.2566848904924073,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 10 2014,2014-10-10,14.181,3.0113220367797595,3.0625408187596683,3.273139022712703,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 11 2014,2014-10-11,17.555,2.8717934524149413,2.9720910269262606,3.249674583715304,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 12 2014,2014-10-12,15.98,2.8622584234758777,2.879349396496653,3.2379120361121076,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 13 2014,2014-10-13,13.683,2.7527041093791933,2.878669622293866,3.261656551955709,15.145323660447753,4.822810756062845,18.616630075293806,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 15 2014,2014-10-15,15.985,2.473990086303183,2.786277736893133,3.24903346892497,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 16 2014,2014-10-16,14.629,2.085666253152748,2.7303211269322882,3.2534296745872524,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 17 2014,2014-10-17,14.123,1.9848870201496638,2.694735164888022,3.2650703412235575,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 18 2014,2014-10-18,13.26,1.9141050368132915,2.7033421053252233,3.2912635370160395,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 19 2014,2014-10-19,14.719,1.7861832450948192,2.63260762899926,3.291165183500672,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 20 2014,2014-10-20,14.423,1.7569310890652845,2.571715062332535,3.2945662215940468,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 21 2014,2014-10-21,14.293,1.754395648963892,2.5147545038928896,3.2990630446585265,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 22 2014,2014-10-22,14.81,1.7440687862107016,2.44194149316626,3.295974365097423,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 23 2014,2014-10-23,15.518,1.733314642693213,2.361994951687841,3.2850901401287658,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 24 2014,2014-10-24,16.773,1.7546562033498219,2.3027488549287667,3.2660714497241217,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 25 2014,2014-10-25,19.164,1.8964080217762898,2.3903564123704473,3.2489022488567714,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 26 2014,2014-10-26,14.549,1.8570002410883764,2.3370067926072595,3.2489192424292677,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 29 2014,2014-10-29,13.094,1.8629417353195432,2.361234682429824,3.269992464219052,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 30 2014,2014-10-30,15.061,1.8369750760108439,2.2885346675603495,3.2630909271373056,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 31 2014,2014-10-31,14.37,1.8017086427425835,2.2351362501493646,3.263539549409851,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 01 2014,2014-11-01,14.294,1.7844256630990336,2.183854661233581,3.26441911185055,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 02 2014,2014-11-02,9.425,2.0688567004813128,2.5941574694339833,3.36307030653992,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 03 2014,2014-11-03,13.62,2.058324811560373,2.534866129613918,3.3694470888921275,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 04 2014,2014-11-04,14.12,2.053126882441094,2.4609192605444825,3.369017566924919,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 06 2014,2014-11-06,13.666,2.067613418201387,2.400595954610537,3.3735338665824237,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 07 2014,2014-11-07,13.005,2.095702921881247,2.366453116289161,3.386230804566895,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 08 2014,2014-11-08,13.43,2.1035628290740584,2.3113141812506606,3.392242846793835,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 09 2014,2014-11-09,12.94,2.130207534004849,2.2752189974896586,3.4040232513348516,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 10 2014,2014-11-10,13.621,2.1416024242791063,2.21214917195661,3.406339407754727,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 11 2014,2014-11-11,15.464,1.9932644338993915,2.1540775405976773,3.3927723894840223,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 12 2014,2014-11-12,11.337,1.7721707112705145,2.231019494718323,3.427758237021242,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 13 2014,2014-11-13,9.966,1.9461909868949776,2.417100478081821,3.4872318624047725,15.145323660447753,4.822810756062845,18.616630075293806,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 14 2014,2014-11-14,10.595,1.9509001403124777,2.4915562668790954,3.5305341105681003,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 15 2014,2014-11-15,8.05,2.194950213087079,2.80830836902761,3.626552331044506,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 16 2014,2014-11-16,10.368,2.2793687964752007,2.823166417589637,3.667235455602417,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
