date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Sep 19 2015,2015-09-19,16.814,0.9518140115819007,1.126706261486308,3.401259603169972,7.02250283695475,3.8663758211671215,6.775185496913176,311,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 20 2015,2015-09-20,16.826,0.9756579648461687,1.1885478654919714,3.407188329113924,7.02250283695475,3.8663758211671215,6.775185496913176,264,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 21 2015,2015-09-21,15.524,1.1179300638171223,1.383147549684629,3.427710523259192,7.02250283695475,3.8663758211671215,6.775185496913176,237,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 22 2015,2015-09-22,15.523,1.1987991026463498,1.5191276978661452,3.4471998532475063,7.02250283695475,3.8663758211671215,6.775185496913176,221,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 23 2015,2015-09-23,16.11,1.2716014904735906,1.5608453200713663,3.458726671988789,7.02250283695475,3.8663758211671215,6.775185496913176,197,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 24 2015,2015-09-24,16.489,1.3201728570205251,1.5612348804619423,3.46561445561371,7.02250283695475,3.8663758211671215,6.775185496913176,187,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 25 2015,2015-09-25,15.949,1.402473123064923,1.592950382942014,3.4777086165047684,7.02250283695475,3.8663758211671215,6.775185496913176,227,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 26 2015,2015-09-26,15.968,1.4679796425817413,1.6107335354696275,3.4889330011249617,7.02250283695475,3.8663758211671215,6.775185496913176,298,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 27 2015,2015-09-27,15.8,1.5366499029179876,1.6306010157476316,3.5013598905009533,7.02250283695475,3.8663758211671215,6.775185496913176,243,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 28 2015,2015-09-28,15.761,1.596477452853998,1.6428731924477498,3.513548302031682,7.02250283695475,3.8663758211671215,6.775185496913176,217,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 29 2015,2015-09-29,14.835,1.7018883818769475,1.721308104194748,3.535965719694859,7.02250283695475,3.8663758211671215,6.775185496913176,238,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Sep 30 2015,2015-09-30,15.102,1.7597294737230396,1.7541082095400966,3.5540679402635984,7.02250283695475,3.8663758211671215,6.775185496913176,215,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 01 2015,2015-10-01,14.861,1.8043129733355652,1.792008703007231,3.5741759663708104,7.02250283695475,3.8663758211671215,6.775185496913176,226,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 02 2015,2015-10-02,15.829,1.7606696166091094,1.758649955295024,3.5827848603762575,7.02250283695475,3.8663758211671215,6.775185496913176,240,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 03 2015,2015-10-03,15.652,1.757261206615496,1.7313493502630741,3.5926469528949734,7.02250283695475,3.8663758211671215,6.775185496913176,247,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 04 2015,2015-10-04,15.633,1.7149536172139705,1.702442437594403,3.6021612482952436,7.02250283695475,3.8663758211671215,6.775185496913176,202,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 05 2015,2015-10-05,15.638,1.669081241178824,1.6712223227108467,3.6111078321141536,7.02250283695475,3.8663758211671215,6.775185496913176,209,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 06 2015,2015-10-06,15.62,1.653711539982451,1.6391098039836305,3.619732797168625,7.02250283695475,3.8663758211671215,6.775185496913176,181,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 07 2015,2015-10-07,15.373,1.6119370442057024,1.616541672647196,3.630275563242674,7.02250283695475,3.8663758211671215,6.775185496913176,186,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 08 2015,2015-10-08,15.466,1.5740542225101875,1.5870742192349194,3.6393770571291495,7.02250283695475,3.8663758211671215,6.775185496913176,187,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 09 2015,2015-10-09,15.392,1.5693341526770097,1.5591642795191494,3.6486955515406168,7.02250283695475,3.8663758211671215,6.775185496913176,256,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 10 2015,2015-10-10,15.171,1.5341054812450312,1.5397422512339283,3.6596533724469102,7.02250283695475,3.8663758211671215,6.775185496913176,280,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 11 2015,2015-10-11,15.135,1.4992262510121594,1.519126885731609,3.6704200906517186,7.02250283695475,3.8663758211671215,6.775185496913176,230,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 12 2015,2015-10-12,14.613,1.42998207568537,1.5256835205646406,3.6859212326545148,7.02250283695475,3.8663758211671215,6.775185496913176,226,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 13 2015,2015-10-13,14.802,1.3542912486635659,1.5136791489664105,3.6987998113440543,7.02250283695475,3.8663758211671215,6.775185496913176,194,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 14 2015,2015-10-14,14.329,1.2973078051792983,1.5269001761466985,3.7159587030095187,7.02250283695475,3.8663758211671215,6.775185496913176,216,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 15 2015,2015-10-15,14.669,1.187533029183656,1.511240206293204,3.7288957292882507,7.02250283695475,3.8663758211671215,6.775185496913176,182,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 16 2015,2015-10-16,14.803,0.9972705025078292,1.485775883898988,3.739956628673567,7.02250283695475,3.8663758211671215,6.775185496913176,196,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 17 2015,2015-10-17,14.669,0.7565408088147634,1.464610530526255,3.7517672271774973,7.02250283695475,3.8663758211671215,6.775185496913176,263,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 18 2015,2015-10-18,14.044,0.6767960693887204,1.4777344300955444,3.7692827620169815,7.02250283695475,3.8663758211671215,6.775185496913176,233,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 19 2015,2015-10-19,14.218,0.657210636470107,1.471525255340204,3.7842887711744826,7.02250283695475,3.8663758211671215,6.775185496913176,181,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 20 2015,2015-10-20,13.846,0.6479411283032666,1.4840741596524256,3.802452427809384,7.02250283695475,3.8663758211671215,6.775185496913176,190,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 21 2015,2015-10-21,13.866,0.6910519417574038,1.4870071984236868,3.819663406033651,7.02250283695475,3.8663758211671215,6.775185496913176,189,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 22 2015,2015-10-22,12.813,0.8104275471596336,1.5687290398824325,3.847784681407122,7.02250283695475,3.8663758211671215,6.775185496913176,189,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 23 2015,2015-10-23,13.382,0.8434619519383139,1.5808577609085652,3.868411476931409,7.02250283695475,3.8663758211671215,6.775185496913176,252,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 24 2015,2015-10-24,12.933,0.8749540914063633,1.6174046365329333,3.893117794953856,7.02250283695475,3.8663758211671215,6.775185496913176,287,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 25 2015,2015-10-25,12.99,0.9152595517809151,1.6360819744017447,3.9162294319823467,7.02250283695475,3.8663758211671215,6.775185496913176,237,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 26 2015,2015-10-26,12.946,0.9451039528056985,1.647702515575463,3.9389165587913646,7.02250283695475,3.8663758211671215,6.775185496913176,212,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 27 2015,2015-10-27,12.497,1.0000832700961417,1.6832306534666066,3.965666325240842,7.02250283695475,3.8663758211671215,6.775185496913176,189,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 28 2015,2015-10-28,12.824,1.0222662951309072,1.6826111242449409,3.9878304280753256,7.02250283695475,3.8663758211671215,6.775185496913176,235,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 29 2015,2015-10-29,13.49,1.0348969097416676,1.643777049080306,4.002545244698196,7.02250283695475,3.8663758211671215,6.775185496913176,239,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 30 2015,2015-10-30,13.903,1.0308025224210664,1.5938886352692612,4.0129915788867905,7.02250283695475,3.8663758211671215,6.775185496913176,259,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Oct 31 2015,2015-10-31,13.542,1.0376958538305996,1.554030978401646,4.0261411239042415,7.02250283695475,3.8663758211671215,6.775185496913176,290,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 01 2015,2015-11-01,12.879,1.0311168679650433,1.5430644255544945,4.04498269456906,7.02250283695475,3.8663758211671215,6.775185496913176,272,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 02 2015,2015-11-02,12.642,1.035212342035771,1.5415063615566609,4.065460039564292,7.02250283695475,3.8663758211671215,6.775185496913176,276,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 03 2015,2015-11-03,13.449,1.0027071425859286,1.4994295467578855,4.077663437198476,7.02250283695475,3.8663758211671215,6.775185496913176,177,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 04 2015,2015-11-04,13.823,0.9582838162118387,1.4513161524180858,4.086275044183278,7.02250283695475,3.8663758211671215,6.775185496913176,208,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 05 2015,2015-11-05,13.298,0.9161308952552074,1.4156107688615376,4.098853881127279,7.02250283695475,3.8663758211671215,6.775185496913176,196,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 06 2015,2015-11-06,13.32,0.8803644908680351,1.3791859260446266,4.110749296934327,7.02250283695475,3.8663758211671215,6.775185496913176,250,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 07 2015,2015-11-07,13.147,0.8349885435236905,1.3486165833412338,4.123644836162736,7.02250283695475,3.8663758211671215,6.775185496913176,291,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 08 2015,2015-11-08,12.601,0.804241417405857,1.3435340949384302,4.140900135934161,7.02250283695475,3.8663758211671215,6.775185496913176,219,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 09 2015,2015-11-09,12.585,0.7779819133315232,1.3348274745744364,4.157671996153941,7.02250283695475,3.8663758211671215,6.775185496913176,196,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 10 2015,2015-11-10,12.15,0.7659393459073008,1.3498875669590629,4.177890069383188,7.02250283695475,3.8663758211671215,6.775185496913176,180,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 11 2015,2015-11-11,12.043,0.7810173155098042,1.3642031255065772,4.198412219020426,7.02250283695475,3.8663758211671215,6.775185496913176,179,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 12 2015,2015-11-12,12.058,0.7738404963510266,1.3693452298633033,4.218069317245608,7.02250283695475,3.8663758211671215,6.775185496913176,185,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 13 2015,2015-11-13,12.247,0.7740816739406319,1.356974164525955,4.235303707090785,7.02250283695475,3.8663758211671215,6.775185496913176,224,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 14 2015,2015-11-14,13.076,0.7270107621456202,1.3142928830543925,4.245018511349837,7.02250283695475,3.8663758211671215,6.775185496913176,272,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 15 2015,2015-11-15,12.596,0.6688384003231393,1.2845307353260442,4.258180347743371,7.02250283695475,3.8663758211671215,6.775185496913176,202,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 16 2015,2015-11-16,12.273,0.6198969037380759,1.2679912210599256,4.273575419624439,7.02250283695475,3.8663758211671215,6.775185496913176,207,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 17 2015,2015-11-17,13.085,0.5908851104849295,1.2268831712730621,4.281964870751683,7.02250283695475,3.8663758211671215,6.775185496913176,139,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 18 2015,2015-11-18,12.755,0.5471329336880739,1.19215314158584,4.292497767182449,7.02250283695475,3.8663758211671215,6.775185496913176,178,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 19 2015,2015-11-19,12.085,0.5442154703429497,1.185274867805017,4.308048050616452,7.02250283695475,3.8663758211671215,6.775185496913176,183,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 20 2015,2015-11-20,12.17,0.5293620493669907,1.17034833367563,4.322350650125412,7.02250283695475,3.8663758211671215,6.775185496913176,213,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 21 2015,2015-11-21,12.753,0.5296332237726532,1.1344254583054345,4.331609041339352,7.02250283695475,3.8663758211671215,6.775185496913176,269,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 22 2015,2015-11-22,12.757,0.5202513771264553,1.0993788472990897,4.340479714868299,7.02250283695475,3.8663758211671215,6.775185496913176,175,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 23 2015,2015-11-23,12.809,0.5199019591481753,1.0645659495896453,4.348630397296351,7.02250283695475,3.8663758211671215,6.775185496913176,147,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 24 2015,2015-11-24,12.795,0.519004679623352,1.0309443973972174,4.356555004836903,7.02250283695475,3.8663758211671215,6.775185496913176,164,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 25 2015,2015-11-25,12.28,0.5275989812889559,1.0127122400766706,4.367930112793207,7.02250283695475,3.8663758211671215,6.775185496913176,199,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 26 2015,2015-11-26,10.807,0.6392300109477196,1.115409131342623,4.391325669448451,7.02250283695475,3.8663758211671215,6.775185496913176,245,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 27 2015,2015-11-27,11.193,0.6985670793613765,1.1515424507106384,4.41051228720049,7.02250283695475,3.8663758211671215,6.775185496913176,288,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 28 2015,2015-11-28,11.126,0.7371349328278143,1.1812369639615774,4.429657572839314,7.02250283695475,3.8663758211671215,6.775185496913176,301,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 29 2015,2015-11-29,10.971,0.7537315789477762,1.2127661968479133,4.44952614318152,7.02250283695475,3.8663758211671215,6.775185496913176,236,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Nov 30 2015,2015-11-30,10.893,0.7833093985091454,1.2393391200909811,4.469435614981363,7.02250283695475,3.8663758211671215,6.775185496913176,218,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 01 2015,2015-12-01,11.325,0.8031901737272856,1.2279198931501736,4.4851252207436065,7.02250283695475,3.8663758211671215,6.775185496913176,213,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 02 2015,2015-12-02,11.458,0.8183308888694186,1.207112694793126,4.499261554501119,7.02250283695475,3.8663758211671215,6.775185496913176,198,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 03 2015,2015-12-03,12.312,0.7906237381978543,1.167580291173711,4.506791416313511,7.02250283695475,3.8663758211671215,6.775185496913176,183,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 04 2015,2015-12-04,12.673,0.7401533927688468,1.1337862060515744,4.511713426573214,7.02250283695475,3.8663758211671215,6.775185496913176,225,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 05 2015,2015-12-05,12.937,0.7253940348160953,1.1082636601158122,4.514825742131293,7.02250283695475,3.8663758211671215,6.775185496913176,265,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 06 2015,2015-12-06,12.873,0.7068558690000936,1.0802615463464929,4.518123376604003,7.02250283695475,3.8663758211671215,6.775185496913176,257,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 07 2015,2015-12-07,12.821,0.6946372087095429,1.050858711696037,4.521534117677281,7.02250283695475,3.8663758211671215,6.775185496913176,231,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 08 2015,2015-12-08,13.04,0.7075124335853107,1.0288868335113952,4.523516166860965,7.02250283695475,3.8663758211671215,6.775185496913176,196,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 09 2015,2015-12-09,12.255,0.7043858529845022,0.9962349465868474,4.529980756750709,7.02250283695475,3.8663758211671215,6.775185496913176,275,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 10 2015,2015-12-10,11.956,0.7059445095574861,0.9708001041129063,4.538115962201362,7.02250283695475,3.8663758211671215,6.775185496913176,204,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 11 2015,2015-12-11,12.129,0.7054002988437434,0.9413821474724292,4.544846002097615,7.02250283695475,3.8663758211671215,6.775185496913176,267,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 12 2015,2015-12-12,12.33,0.7050349954628023,0.9105998778674155,4.550080627235831,7.02250283695475,3.8663758211671215,6.775185496913176,294,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 13 2015,2015-12-13,12.33,0.7052830531475422,0.8808184531698262,4.555092443562816,7.02250283695475,3.8663758211671215,6.775185496913176,234,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 14 2015,2015-12-14,12.279,0.687043812285393,0.8522697835976929,4.560190901970092,7.02250283695475,3.8663758211671215,6.775185496913176,178,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 15 2015,2015-12-15,11.831,0.6861197819419427,0.8352053071755101,4.567825251902949,7.02250283695475,3.8663758211671215,6.775185496913176,174,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 16 2015,2015-12-16,12.22,0.6859314801071197,0.8083180368990049,4.572813092795624,7.02250283695475,3.8663758211671215,6.775185496913176,170,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 17 2015,2015-12-17,12.223,0.6642049642108995,0.7822390786243607,4.577571844257098,7.02250283695475,3.8663758211671215,6.775185496913176,171,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 18 2015,2015-12-18,11.798,0.656898572446615,0.767751909139709,4.584671932440538,7.02250283695475,3.8663758211671215,6.775185496913176,197,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 19 2015,2015-12-19,11.524,0.6656876455057218,0.7666230878379787,4.5932403425649815,7.02250283695475,3.8663758211671215,6.775185496913176,203,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 20 2015,2015-12-20,11.258,0.6827776636143529,0.7808121257602189,4.60325043294433,7.02250283695475,3.8663758211671215,6.775185496913176,225,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Dec 21 2015,2015-12-21,11.249,0.6857436905980544,0.7897884731707222,4.613001686531961,7.02250283695475,3.8663758211671215,6.775185496913176,209,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
