date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Dec 13 2023,2023-12-13,4.253,0.2556860053526777,0.37894543206346126,1.8878417600960788,1.819244104113355,2.3731680316737176,1.2093590411814084,120,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 14 2023,2023-12-14,4.043,0.24752939219388786,0.38583105331944817,1.8876376108097266,1.819244104113355,2.3731680316737176,1.2093590411814084,125,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 15 2023,2023-12-15,4.203,0.2295258881547098,0.3802094212454,1.8874072523708738,1.819244104113355,2.3731680316737176,1.2093590411814084,152,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 16 2023,2023-12-16,4.274,0.21782532546439065,0.37117096294585883,1.8871666947510257,1.819244104113355,2.3731680316737176,1.2093590411814084,128,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 17 2023,2023-12-17,4.349,0.2091397706751044,0.3601166174023468,1.8869162906927346,1.819244104113355,2.3731680316737176,1.2093590411814084,139,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 18 2023,2023-12-18,4.062,0.2073152993225709,0.3618965774397299,1.8867090551512722,1.819244104113355,2.3731680316737176,1.2093590411814084,115,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 19 2023,2023-12-19,4.279,0.18145798094999313,0.3520505375726472,1.8864680512924952,1.819244104113355,2.3731680316737176,1.2093590411814084,105,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 20 2023,2023-12-20,4.132,0.17036655883033208,0.3480303138827714,1.886249171960446,1.819244104113355,2.3731680316737176,1.2093590411814084,152,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 21 2023,2023-12-21,4.223,0.1397038945799006,0.339558309357718,1.8860162939985081,1.819244104113355,2.3731680316737176,1.2093590411814084,116,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 22 2023,2023-12-22,4.148,0.14177093796137163,0.3339416661822089,1.885794976797792,1.819244104113355,2.3731680316737176,1.2093590411814084,148,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 23 2023,2023-12-23,4.122,0.14414051653029172,0.3290880002582867,1.8855779234409813,1.819244104113355,2.3731680316737176,1.2093590411814084,173,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 24 2023,2023-12-24,3.836,0.16530863158962014,0.34399150845979964,1.8854145399043907,1.819244104113355,2.3731680316737176,1.2093590411814084,160,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 25 2023,2023-12-25,3.778,0.18796679824173934,0.35963375697844197,1.8852636922194435,1.819244104113355,2.3731680316737176,1.2093590411814084,153,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 26 2023,2023-12-26,4.011,0.19282987558833176,0.3547149443223423,1.8850659262883105,1.819244104113355,2.3731680316737176,1.2093590411814084,129,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 27 2023,2023-12-27,3.958,0.19318536450089208,0.35189474379410696,1.8848780706649426,1.819244104113355,2.3731680316737176,1.2093590411814084,194,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 28 2023,2023-12-28,3.728,0.2149462937463056,0.3645801795400918,1.8847384814397845,1.819244104113355,2.3731680316737176,1.2093590411814084,165,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 29 2023,2023-12-29,3.852,0.2226521951382252,0.36424305566029347,1.8845717845678582,1.819244104113355,2.3731680316737176,1.2093590411814084,148,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 30 2023,2023-12-30,3.844,0.2320480553675681,0.36297156511241496,1.8844067654382664,1.819244104113355,2.3731680316737176,1.2093590411814084,176,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Dec 31 2023,2023-12-31,3.611,0.25530329270151864,0.3779382966042633,1.884295024188793,1.819244104113355,2.3731680316737176,1.2093590411814084,135,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 01 2024,2024-01-01,3.75,0.2632690355080524,0.37798972880500364,1.884150380708529,1.819244104113355,2.3731680316737176,1.2093590411814084,136,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 02 2024,2024-01-02,3.716,0.2708504358877015,0.3786268399886376,1.8840134553273524,1.819244104113355,2.3731680316737176,1.2093590411814084,163,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 03 2024,2024-01-03,3.89,0.27276952504444363,0.36942768897338785,1.8838389810072556,1.819244104113355,2.3731680316737176,1.2093590411814084,150,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 04 2024,2024-01-04,3.849,0.2676632899399477,0.3616369258210891,1.8836729072513025,1.819244104113355,2.3731680316737176,1.2093590411814084,145,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 05 2024,2024-01-05,4.213,0.2608320373803898,0.3519208520229693,1.8834422468336423,1.819244104113355,2.3731680316737176,1.2093590411814084,143,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 06 2024,2024-01-06,4.089,0.24735301219824457,0.3404205978694714,1.8832311789110294,1.819244104113355,2.3731680316737176,1.2093590411814084,168,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 07 2024,2024-01-07,4.19,0.23778757302458856,0.33063800769600854,1.8830040852367276,1.819244104113355,2.3731680316737176,1.2093590411814084,129,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 08 2024,2024-01-08,4.163,0.2350547894063318,0.32051650131121934,1.8827811944253143,1.819244104113355,2.3731680316737176,1.2093590411814084,136,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 09 2024,2024-01-09,4.299,0.22607322585424,0.31468956748576815,1.8825388100376026,1.819244104113355,2.3731680316737176,1.2093590411814084,121,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 10 2024,2024-01-10,4.215,0.217723076248019,0.30580670298043117,1.8823082263227955,1.819244104113355,2.3731680316737176,1.2093590411814084,120,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 11 2024,2024-01-11,4.171,0.20727262573522917,0.2962493088766028,1.8820843192656338,1.819244104113355,2.3731680316737176,1.2093590411814084,101,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 12 2024,2024-01-12,4.028,0.20339775877754393,0.287237474475461,1.8818841470663423,1.819244104113355,2.3731680316737176,1.2093590411814084,137,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 13 2024,2024-01-13,4.124,0.2040551565053372,0.2778656993101772,1.8816677657124212,1.819244104113355,2.3731680316737176,1.2093590411814084,148,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 14 2024,2024-01-14,3.995,0.20173736482784213,0.27014403607482573,1.8814736304629451,1.819244104113355,2.3731680316737176,1.2093590411814084,131,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 15 2024,2024-01-15,4.139,0.19756879785260414,0.26149002166287133,1.881254962836776,1.819244104113355,2.3731680316737176,1.2093590411814084,109,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 16 2024,2024-01-16,4.288,0.19441294183744207,0.25723127173913307,1.8810145758070203,1.819244104113355,2.3731680316737176,1.2093590411814084,102,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 17 2024,2024-01-17,4.329,0.20219508049054627,0.2546189341753355,1.8807689308004623,1.819244104113355,2.3731680316737176,1.2093590411814084,121,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 18 2024,2024-01-18,4.198,0.19930785117525018,0.24691958569200145,1.880541422850559,1.819244104113355,2.3731680316737176,1.2093590411814084,126,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 19 2024,2024-01-19,4.644,0.2282024433968226,0.27105797375886487,1.8802642524839428,1.819244104113355,2.3731680316737176,1.2093590411814084,124,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 20 2024,2024-01-20,4.111,0.22612545851445362,0.2625028347736544,1.880050470522794,1.819244104113355,2.3731680316737176,1.2093590411814084,155,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 21 2024,2024-01-21,4.122,0.22575854510853247,0.25407690016723045,1.8798349662287719,1.819244104113355,2.3731680316737176,1.2093590411814084,130,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 22 2024,2024-01-22,4.02,0.22528130307929997,0.24815523872526862,1.879636806179001,1.819244104113355,2.3731680316737176,1.2093590411814084,115,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 23 2024,2024-01-23,3.876,0.22415580839373242,0.2495353056769186,1.8794660162479888,1.819244104113355,2.3731680316737176,1.2093590411814084,107,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 24 2024,2024-01-24,3.78,0.2240754721990905,0.25684150509070774,1.8793153605087722,1.819244104113355,2.3731680316737176,1.2093590411814084,122,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 25 2024,2024-01-25,3.767,0.22953002708403802,0.2626963589139584,1.8791675383530768,1.819244104113355,2.3731680316737176,1.2093590411814084,123,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 26 2024,2024-01-26,3.84,0.23184068301037328,0.26145933948335676,1.87900412735506,1.819244104113355,2.3731680316737176,1.2093590411814084,129,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 27 2024,2024-01-27,3.888,0.22647896809278267,0.25698114159285584,1.8788309666506342,1.819244104113355,2.3731680316737176,1.2093590411814084,141,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 28 2024,2024-01-28,3.895,0.2254251768208102,0.25191287356840886,1.8786564331671258,1.819244104113355,2.3731680316737176,1.2093590411814084,126,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 29 2024,2024-01-29,3.766,0.2281352291043332,0.2536714340495476,1.8785088284679445,1.819244104113355,2.3731680316737176,1.2093590411814084,102,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 30 2024,2024-01-30,3.883,0.21589507881685804,0.24809700300614176,1.8783367045359873,1.819244104113355,2.3731680316737176,1.2093590411814084,120,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Jan 31 2024,2024-01-31,3.792,0.21406965243074538,0.24667609724711315,1.8781834540158708,1.819244104113355,2.3731680316737176,1.2093590411814084,97,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 01 2024,2024-02-01,3.705,0.2146570882060676,0.25016201745212335,1.8780495005357267,1.819244104113355,2.3731680316737176,1.2093590411814084,121,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 02 2024,2024-02-02,3.969,0.21320395502112005,0.2419977308669968,1.8778608568661614,1.819244104113355,2.3731680316737176,1.2093590411814084,95,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 03 2024,2024-02-03,3.946,0.2108526341623447,0.23426889803316692,1.8776765485341833,1.819244104113355,2.3731680316737176,1.2093590411814084,142,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 04 2024,2024-02-04,4.045,0.20854217853890172,0.22711613667428365,1.8774743880271798,1.819244104113355,2.3731680316737176,1.2093590411814084,142,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 05 2024,2024-02-05,4.176,0.20981120139246912,0.22469047939755996,1.8772511193259445,1.819244104113355,2.3731680316737176,1.2093590411814084,133,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 06 2024,2024-02-06,4.099,0.20830194981976688,0.21874969934257987,1.8770400056292882,1.819244104113355,2.3731680316737176,1.2093590411814084,90,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 07 2024,2024-02-07,4.148,0.20802037919585095,0.2145479297100048,1.876821149151328,1.819244104113355,2.3731680316737176,1.2093590411814084,230,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 08 2024,2024-02-08,4.242,0.20584032702498092,0.2151397819450955,1.8765885136140885,1.819244104113355,2.3731680316737176,1.2093590411814084,198,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 09 2024,2024-02-09,4.08,0.20334389646544837,0.2084675494064322,1.8763807161507746,1.819244104113355,2.3731680316737176,1.2093590411814084,204,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 10 2024,2024-02-10,4.255,0.2058366163818871,0.2091429339393681,1.8761464295514676,1.819244104113355,2.3731680316737176,1.2093590411814084,194,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 11 2024,2024-02-11,4.322,0.21222722587397944,0.21363410088972984,1.87590340660526,1.819244104113355,2.3731680316737176,1.2093590411814084,187,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 12 2024,2024-02-12,4.16,0.2127720705892923,0.20799349444149082,1.8756830541932263,1.819244104113355,2.3731680316737176,1.2093590411814084,164,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 13 2024,2024-02-13,4.056,0.21252626342065226,0.20120666789630154,1.8754795435826095,1.819244104113355,2.3731680316737176,1.2093590411814084,179,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 14 2024,2024-02-14,4.403,0.2215539295025648,0.21165475704774134,1.8752271093827466,1.819244104113355,2.3731680316737176,1.2093590411814084,188,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 15 2024,2024-02-15,4.241,0.2200483645894402,0.2080966055977214,1.874995152389787,1.819244104113355,2.3731680316737176,1.2093590411814084,209,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 16 2024,2024-02-16,4.334,0.22026202003779696,0.2095171517273112,1.874751051613961,1.819244104113355,2.3731680316737176,1.2093590411814084,228,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 17 2024,2024-02-17,4.398,0.22752835114459757,0.21453784432586975,1.8744994640728065,1.819244104113355,2.3731680316737176,1.2093590411814084,229,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 18 2024,2024-02-18,4.573,0.22159468021303488,0.2346768579100506,1.8742307178549429,1.819244104113355,2.3731680316737176,1.2093590411814084,205,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 19 2024,2024-02-19,4.469,0.2335803782497905,0.23954438898158012,1.8739717276874155,1.819244104113355,2.3731680316737176,1.2093590411814084,173,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 20 2024,2024-02-20,4.312,0.23744260044401094,0.233941549553422,1.8737307723966417,1.819244104113355,2.3731680316737176,1.2093590411814084,154,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 21 2024,2024-02-21,4.214,0.23835461845283867,0.22634391790193492,1.8735031529334554,1.819244104113355,2.3731680316737176,1.2093590411814084,187,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 22 2024,2024-02-22,4.4,0.24147762562612016,0.2249920681576098,1.8732518273629415,1.819244104113355,2.3731680316737176,1.2093590411814084,163,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 23 2024,2024-02-23,4.102,0.233547455119878,0.21914865577092812,1.8730414363042784,1.819244104113355,2.3731680316737176,1.2093590411814084,209,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 24 2024,2024-02-24,4.456,0.23191578187981518,0.22147911016681243,1.8727842544290794,1.819244104113355,2.3731680316737176,1.2093590411814084,207,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 25 2024,2024-02-25,4.362,0.22826504306381745,0.21731920347057246,1.872537595778776,1.819244104113355,2.3731680316737176,1.2093590411814084,174,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 26 2024,2024-02-26,4.049,0.22358257493812222,0.21474249555166763,1.8723362105219583,1.819244104113355,2.3731680316737176,1.2093590411814084,138,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 27 2024,2024-02-27,4.231,0.21810894672971926,0.20774517257473313,1.8721066527335108,1.819244104113355,2.3731680316737176,1.2093590411814084,164,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 28 2024,2024-02-28,4.308,0.20531136992519294,0.20227841493049017,1.8718668811961197,1.819244104113355,2.3731680316737176,1.2093590411814084,143,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Feb 29 2024,2024-02-29,4.532,0.20592993172795312,0.21053405248944188,1.8716028300943937,1.819244104113355,2.3731680316737176,1.2093590411814084,167,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 01 2024,2024-03-01,4.407,0.19280555388542647,0.20781859548727133,1.8713514615108582,1.819244104113355,2.3731680316737176,1.2093590411814084,194,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 02 2024,2024-03-02,4.633,0.17910773743494945,0.22245441667729224,1.8710793527620946,1.819244104113355,2.3731680316737176,1.2093590411814084,206,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 03 2024,2024-03-03,4.784,0.1939990549801863,0.24978878190189677,1.8707981332726051,1.819244104113355,2.3731680316737176,1.2093590411814084,167,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 04 2024,2024-03-04,4.847,0.20795091153699732,0.2764861287260078,1.8705143017702341,1.819244104113355,2.3731680316737176,1.2093590411814084,138,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 05 2024,2024-03-05,4.695,0.21199657338341568,0.28146046875064584,1.8702383179600235,1.819244104113355,2.3731680316737176,1.2093590411814084,124,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 06 2024,2024-03-06,4.792,0.22472047515501697,0.29227127193498836,1.8699570937724306,1.819244104113355,2.3731680316737176,1.2093590411814084,149,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 07 2024,2024-03-07,4.604,0.22313536173149784,0.2875247012518854,1.8696877927709765,1.819244104113355,2.3731680316737176,1.2093590411814084,148,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 08 2024,2024-03-08,4.941,0.24092865353010334,0.3084113872547943,1.869401605474831,1.819244104113355,2.3731680316737176,1.2093590411814084,175,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 09 2024,2024-03-09,4.896,0.2547033072272889,0.3191592174012104,1.8691167379601372,1.819244104113355,2.3731680316737176,1.2093590411814084,142,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 10 2024,2024-03-10,4.977,0.264826512285064,0.3335737066280387,1.868830102466888,1.819244104113355,2.3731680316737176,1.2093590411814084,162,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 11 2024,2024-03-11,4.901,0.2738253260662325,0.33756014282087915,1.8685453478581788,1.819244104113355,2.3731680316737176,1.2093590411814084,122,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 12 2024,2024-03-12,4.882,0.28166089703651964,0.33817150353475567,1.8682613088397357,1.819244104113355,2.3731680316737176,1.2093590411814084,129,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 13 2024,2024-03-13,4.526,0.27431822488785557,0.32714590164570173,1.867999342086589,1.819244104113355,2.3731680316737176,1.2093590411814084,123,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 14 2024,2024-03-14,4.368,0.26212311970700847,0.3196830338821018,1.867753893776248,1.819244104113355,2.3731680316737176,1.2093590411814084,217,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 15 2024,2024-03-15,4.255,0.2657921342338158,0.3172178844027764,1.8675227856001275,1.819244104113355,2.3731680316737176,1.2093590411814084,204,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 16 2024,2024-03-16,4.234,0.26604510031604783,0.31504684339746886,1.8672946341511893,1.819244104113355,2.3731680316737176,1.2093590411814084,185,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 17 2024,2024-03-17,4.32,0.2663875320679562,0.30808481111956687,1.8670552396937699,1.819244104113355,2.3731680316737176,1.2093590411814084,206,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
Mar 18 2024,2024-03-18,4.266,0.2694692612497716,0.3031984587344174,1.8668228946877803,1.819244104113355,2.3731680316737176,1.2093590411814084,164,AK-47 | Elite Build,AK-47,Elite Build,Field-Tested,1,1,1
