date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 05 2019,2019-10-05,119.944,6.5676400313671754,7.976517299033462,13.467161267033843,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 06 2019,2019-10-06,94.84,6.6739993331478455,7.9420559475424755,13.477540250765403,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 08 2019,2019-10-08,126.259,7.838611342021737,9.800642463257423,13.557248612368133,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 10 2019,2019-10-10,117.204,8.151844845920555,10.08113521973318,13.61075859466975,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 11 2019,2019-10-11,105.653,8.140544442876305,9.755885955866159,13.638143654414895,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 13 2019,2019-10-13,119.097,8.620878516251208,10.121623190771933,13.695948841469692,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 14 2019,2019-10-14,118.199,8.829947568608526,10.29983470770958,13.750988540711182,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 20 2019,2019-10-20,110.88,8.896156266458522,10.03005251459829,13.78831450207159,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 22 2019,2019-10-22,99.93,8.495872782724433,9.839633638289826,13.805083992200982,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 27 2019,2019-10-27,101.193,8.521703093501968,9.595262778148617,13.823778926120307,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 28 2019,2019-10-28,92.0,8.842751261220906,9.89818457737698,13.829829760155972,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 31 2019,2019-10-31,102.082,8.833041131645498,9.599152783195233,13.849839898525211,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 01 2019,2019-11-01,89.146,9.272168283223804,10.065385485600615,13.852868098348184,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 02 2019,2019-11-02,110.403,9.320440562080318,9.878284785848978,13.888395843950832,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 03 2019,2019-11-03,99.273,9.012445834167375,9.631180802294615,13.903707296951218,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 04 2019,2019-11-04,105.846,8.992684586060804,9.329071747403681,13.929926234086444,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 05 2019,2019-11-05,100.269,8.988599778698402,9.06987776123608,13.946576259663654,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 06 2019,2019-11-06,102.266,8.981949285977395,8.779867654298684,13.966324465258097,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 07 2019,2019-11-07,100.135,9.007592827816532,8.536437766248174,13.98260570482839,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 09 2019,2019-11-09,109.876,9.040621502641883,8.41381575677232,14.016170436333647,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 10 2019,2019-11-10,93.898,9.217495701049081,8.506612951223575,14.023852227300637,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 11 2019,2019-11-11,101.56,9.161503601183078,8.237497440440213,14.042094680838744,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 12 2019,2019-11-12,101.967,9.149314628185273,7.972098196474989,14.060899602577539,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 13 2019,2019-11-13,110.65,9.06934309176248,7.944177729976254,14.095516856673731,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 15 2019,2019-11-15,95.57,9.177384318211029,7.93449452253449,14.104990077098762,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 16 2019,2019-11-16,117.31,9.449328693847816,8.468447347553175,14.154141322421346,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 17 2019,2019-11-17,96.063,9.567124467640115,8.421839523760061,14.164072835234114,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 18 2019,2019-11-18,116.272,9.755880976969202,8.75772354231444,14.210331135705808,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 19 2019,2019-11-19,103.768,9.422146079330224,8.471291627981044,14.231376210258212,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 20 2019,2019-11-20,77.448,10.70713150511489,10.574259246468912,14.226783343048579,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 21 2019,2019-11-21,91.118,10.578424671683887,10.613784042377167,14.230911272401633,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 23 2019,2019-11-23,77.6,11.502689242036318,11.906783829109733,14.226363196999682,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 25 2019,2019-11-25,83.319,11.188579595376533,12.263059255675316,14.224307755699796,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 26 2019,2019-11-26,91.31,10.94474885735537,12.019364252653588,14.228594277682161,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 27 2019,2019-11-27,92.607,11.004429377019052,11.721017225453311,14.234201747976874,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 29 2019,2019-11-29,92.006,10.515238744017406,11.442017569238555,14.239150379616978,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 30 2019,2019-11-30,92.877,9.961349955600266,11.13511799899016,14.24499510056089,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 01 2019,2019-12-01,89.55,9.816379150562206,10.95109969182516,14.247516103179526,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 02 2019,2019-12-02,76.681,10.54231069575134,11.74340665185213,14.242726329280357,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 03 2019,2019-12-03,75.683,11.211324592910149,12.407473275923051,14.237736905948912,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 04 2019,2019-12-04,80.16,11.570032768062008,12.515387138921579,14.234074852884985,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 05 2019,2019-12-05,90.119,11.555425041298264,12.133700371822282,14.237097175387351,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 06 2019,2019-12-06,99.279,11.511555524726282,11.832212253950962,14.250788962066792,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 07 2019,2019-12-07,95.052,11.17775169834661,11.449644719959997,14.258959839144524,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 08 2019,2019-12-08,80.688,11.462372344818924,11.54338887936786,14.255497783214057,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 09 2019,2019-12-09,82.825,11.460921358922564,11.444274410056185,14.25308365621642,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 10 2019,2019-12-10,96.275,11.407831740952796,11.11486874746717,14.26267601007851,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 12 2019,2019-12-12,99.292,11.34445136923644,10.883623776283653,14.276196473063026,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 13 2019,2019-12-13,101.321,11.369692895295739,10.733223739300362,14.292584014608382,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 14 2019,2019-12-14,86.657,11.018117612817985,10.520109196278057,14.292562467927075,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 15 2019,2019-12-15,101.8,11.135044207159988,10.408079488267974,14.309566952392492,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 16 2019,2019-12-16,84.76,11.123986688244223,10.306293660740437,14.308212113634044,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 17 2019,2019-12-17,105.266,11.234840510303599,10.426559718509782,14.330651606072296,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 18 2019,2019-12-18,98.621,10.780450709288875,10.155704335923835,14.342940090654213,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 19 2019,2019-12-19,98.98,10.833131045733165,9.897114227791928,14.355658016316012,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 21 2019,2019-12-21,111.79,10.436655586931792,10.50815711035961,14.38983446673585,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 22 2019,2019-12-22,100.913,10.533965865320091,10.251100978896641,14.405093134810977,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 23 2019,2019-12-23,112.687,10.271683690344414,10.764965726378803,14.440775366676748,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 24 2019,2019-12-24,116.464,10.994511234373423,11.492869472519011,14.484284280651003,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 26 2019,2019-12-26,116.132,11.39647992215566,11.980705848654118,14.52679733534882,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 27 2019,2019-12-27,92.3,11.387994324736688,11.722812754534333,14.53121559829978,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 28 2019,2019-12-28,111.189,11.360930077728668,11.744048066542007,14.56322317353034,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 29 2019,2019-12-29,103.434,11.227116341774042,11.396490099882897,14.581611354122957,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 30 2019,2019-12-30,107.981,11.403762083870523,11.202964931466248,14.607416507272129,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 31 2019,2019-12-31,100.693,11.40544741320603,10.835675486272558,14.621605513658814,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 01 2020,2020-01-01,110.924,11.656288031265445,10.79906033488573,14.652567145151913,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 02 2020,2020-01-02,97.43,11.625688892899586,10.486696477092156,14.662332050780002,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 04 2020,2020-01-04,98.0,11.52843629894604,10.169200391466676,14.672758955800134,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 05 2020,2020-01-05,105.958,10.903002951365169,9.921641173805936,14.694633036033768,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 06 2020,2020-01-06,108.722,10.133549811813841,9.784424119105548,14.721112433907345,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 07 2020,2020-01-07,104.897,9.459542361473549,9.499926976298486,14.741064075130145,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 08 2020,2020-01-08,120.727,9.920415189969944,10.335538341851207,14.791964143581758,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 09 2020,2020-01-09,102.619,9.911023579427159,9.997050081832972,14.808209675706497,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 11 2020,2020-01-11,120.171,10.370522624191025,10.580018685532815,14.857338567866258,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 12 2020,2020-01-12,111.088,9.607678476393486,10.381254005390964,14.887323624948122,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 13 2020,2020-01-13,120.519,9.246421463737489,10.80515022181196,14.936721517795363,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 14 2020,2020-01-14,110.645,9.154873917034006,10.527304366048728,14.965523568199657,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 15 2020,2020-01-15,112.826,9.17697642992562,10.32800866384137,14.998243277325091,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 17 2020,2020-01-17,108.414,9.147580438903777,10.002618390357444,15.022834344873917,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 18 2020,2020-01-18,102.119,8.421898201753445,9.73579349706187,15.037599969024015,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 19 2020,2020-01-19,116.98,8.577991490457029,9.79416750575635,15.078195979794343,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 20 2020,2020-01-20,108.236,7.467932927701764,9.47887810678812,15.102116789758991,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 22 2020,2020-01-22,111.862,7.48506747556772,9.24874018695406,15.132282179907579,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 24 2020,2020-01-24,111.781,7.292898437490334,9.015314876042021,15.162144873996128,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 25 2020,2020-01-25,100.513,7.228623027808938,8.896963520714149,15.174304771982676,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 26 2020,2020-01-26,98.376,7.436409693289189,8.878826628541917,15.18376612221578,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 27 2020,2020-01-27,117.915,7.513063551338131,9.043802700330845,15.225332328999443,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 29 2020,2020-01-29,117.529,7.651947783288233,9.113157367434704,15.26585345915715,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 01 2020,2020-02-01,116.61,7.656981368540067,9.075563463794452,15.304262113157309,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 02 2020,2020-02-02,110.759,7.543657846317501,8.795801277770721,15.331443928750515,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 03 2020,2020-02-03,105.03,6.921280062409531,8.555562903746557,15.349281819079037,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 04 2020,2020-02-04,110.566,6.915826533993221,8.292231053383833,15.375893087869366,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 05 2020,2020-02-05,112.137,6.8517255080702055,8.06981048759663,15.405136983715263,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 07 2020,2020-02-07,104.179,6.913775390022951,7.889906759414877,15.421460290794672,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 08 2020,2020-02-08,116.641,6.843986208310853,7.897813969480746,15.458959031645477,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 09 2020,2020-02-09,113.937,6.88295823230064,7.7368762127611355,15.491055690378335,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
