date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Aug 24 2015,2015-08-24,0.791,0.14105727213790784,0.32121970839593517,2.1189340453514878,0.5907958890211694,0.9055306157407266,0.3779588761317471,4664,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 25 2015,2015-08-25,0.935,0.13510781135691016,0.31147036314881166,2.115055364237314,0.5907958890211694,0.9055306157407266,0.3779588761317471,4038,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 26 2015,2015-08-26,1.02,0.1279253553902563,0.30125594985928894,2.110717032130151,0.5907958890211694,0.9055306157407266,0.3779588761317471,3751,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 27 2015,2015-08-27,1.032,0.1199210516160064,0.2913973031486459,2.106320061210573,0.5907958890211694,0.9055306157407266,0.3779588761317471,3567,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 28 2015,2015-08-28,1.039,0.11405738120304074,0.2818858281343702,2.1018928401689148,0.5907958890211694,0.9055306157407266,0.3779588761317471,3651,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 29 2015,2015-08-29,1.029,0.10836804572074057,0.2726501866634292,2.097520513492228,0.5907958890211694,0.9055306157407266,0.3779588761317471,3801,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 30 2015,2015-08-30,0.999,0.10489664316423863,0.26376405789184915,2.093300541345556,0.5907958890211694,0.9055306157407266,0.3779588761317471,4321,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 31 2015,2015-08-31,1.024,0.1026307352409166,0.25511640978652284,2.088962403592303,0.5907958890211694,0.9055306157407266,0.3779588761317471,3844,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 01 2015,2015-09-01,1.064,0.10183005901765645,0.24699903204947626,2.0844442325040395,0.5907958890211694,0.9055306157407266,0.3779588761317471,4354,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 02 2015,2015-09-02,1.076,0.1016986759483836,0.2392728277697696,2.079883692396085,0.5907958890211694,0.9055306157407266,0.3779588761317471,3584,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 03 2015,2015-09-03,1.057,0.10087183742852143,0.23155601620059213,2.0754219714004756,0.5907958890211694,0.9055306157407266,0.3779588761317471,3549,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 04 2015,2015-09-04,1.042,0.09962769775980321,0.22398958598589885,2.071039637658144,0.5907958890211694,0.9055306157407266,0.3779588761317471,3850,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 05 2015,2015-09-05,1.022,0.0979207044899864,0.21665036922714218,2.0667581052212873,0.5907958890211694,0.9055306157407266,0.3779588761317471,4646,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 06 2015,2015-09-06,1.017,0.09684309504280833,0.2095644444507477,2.0625083772757287,0.5907958890211694,0.9055306157407266,0.3779588761317471,4027,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 07 2015,2015-09-07,1.008,0.09587909052551102,0.20275106115499517,2.0583081065046325,0.5907958890211694,0.9055306157407266,0.3779588761317471,3413,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 08 2015,2015-09-08,1.003,0.0947866873139533,0.19618868365004338,2.0541389441193503,0.5907958890211694,0.9055306157407266,0.3779588761317471,3424,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 09 2015,2015-09-09,1.029,0.09353347178858867,0.18975731018556588,2.04986615615036,0.5907958890211694,0.9055306157407266,0.3779588761317471,2917,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 10 2015,2015-09-10,1.035,0.09210261643418231,0.18355059350231012,2.045580091779928,0.5907958890211694,0.9055306157407266,0.3779588761317471,3533,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 11 2015,2015-09-11,1.009,0.09024630409217857,0.17758037817331837,2.0414167019737564,0.5907958890211694,0.9055306157407266,0.3779588761317471,4111,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 12 2015,2015-09-12,1.001,0.08927946565983051,0.17185848509545382,2.0372980504246265,0.5907958890211694,0.9055306157407266,0.3779588761317471,4615,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 13 2015,2015-09-13,0.999,0.08899854706291252,0.1663318744471352,2.033198379243852,0.5907958890211694,0.9055306157407266,0.3779588761317471,4173,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 14 2015,2015-09-14,0.996,0.08520728612738777,0.1610040601533538,2.0291219736113115,0.5907958890211694,0.9055306157407266,0.3779588761317471,3621,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 15 2015,2015-09-15,1.015,0.08185794395478602,0.15572871547465103,2.024978943627865,0.5907958890211694,0.9055306157407266,0.3779588761317471,3091,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 16 2015,2015-09-16,0.999,0.0799467423300947,0.15070968120961853,2.020913392332551,0.5907958890211694,0.9055306157407266,0.3779588761317471,3607,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 17 2015,2015-09-17,0.993,0.07779607885399259,0.14590408194823712,2.0168838384613705,0.5907958890211694,0.9055306157407266,0.3779588761317471,3579,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 18 2015,2015-09-18,1.007,0.07602027104131225,0.14113972111062945,2.012810415086387,0.5907958890211694,0.9055306157407266,0.3779588761317471,6659,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 19 2015,2015-09-19,1.186,0.08178086784099806,0.14296366020355825,2.0081025121771185,0.5907958890211694,0.9055306157407266,0.3779588761317471,8034,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 20 2015,2015-09-20,1.313,0.0951144259457405,0.15564865828235708,2.0030279366449806,0.5907958890211694,0.9055306157407266,0.3779588761317471,7470,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 21 2015,2015-09-21,1.254,0.10086205442577399,0.1593068440718796,1.9981631025549618,0.5907958890211694,0.9055306157407266,0.3779588761317471,5738,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 22 2015,2015-09-22,1.304,0.10235601605664343,0.165805763079098,1.9931820090071743,0.5907958890211694,0.9055306157407266,0.3779588761317471,5701,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 23 2015,2015-09-23,1.357,0.10633996664352743,0.1751928989199571,1.9880885714316516,0.5907958890211694,0.9055306157407266,0.3779588761317471,5645,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 24 2015,2015-09-24,1.408,0.12090758796529545,0.18684185902949618,1.9829004761048015,0.5907958890211694,0.9055306157407266,0.3779588761317471,5084,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 25 2015,2015-09-25,1.426,0.1359852130230307,0.19688558385541652,1.9777070274103479,0.5907958890211694,0.9055306157407266,0.3779588761317471,5913,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 26 2015,2015-09-26,1.438,0.14940675406727466,0.20507124208532393,1.9725240915601332,0.5907958890211694,0.9055306157407266,0.3779588761317471,6313,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 27 2015,2015-09-27,1.338,0.1547324572716821,0.2036560095824519,1.9676282581214801,0.5907958890211694,0.9055306157407266,0.3779588761317471,5247,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 28 2015,2015-09-28,1.278,0.15663061825426175,0.19898958029941724,1.9629283321338638,0.5907958890211694,0.9055306157407266,0.3779588761317471,4214,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 29 2015,2015-09-29,1.252,0.15652196790476816,0.19349085978094352,1.9583317461312926,0.5907958890211694,0.9055306157407266,0.3779588761317471,3850,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 30 2015,2015-09-30,1.195,0.15557667659019545,0.18719652718704674,1.95392947964535,0.5907958890211694,0.9055306157407266,0.3779588761317471,4181,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 01 2015,2015-10-01,1.191,0.15523899261327972,0.18108383893537733,1.9495644114175847,0.5907958890211694,0.9055306157407266,0.3779588761317471,4085,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 02 2015,2015-10-02,1.197,0.15504759743789678,0.1752003414003336,1.9452066588224826,0.5907958890211694,0.9055306157407266,0.3779588761317471,4754,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 03 2015,2015-10-03,1.201,0.15443683751491724,0.16953174262342718,1.9408624553679834,0.5907958890211694,0.9055306157407266,0.3779588761317471,5132,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 04 2015,2015-10-04,1.166,0.15308813853763886,0.16401957900181716,1.9366454363944972,0.5907958890211694,0.9055306157407266,0.3779588761317471,4282,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 05 2015,2015-10-05,1.142,0.15105917619477296,0.1589366890790345,1.9325229150812566,0.5907958890211694,0.9055306157407266,0.3779588761317471,3733,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 06 2015,2015-10-06,1.158,0.14867737191496233,0.1538080153583321,1.9283747114359808,0.5907958890211694,0.9055306157407266,0.3779588761317471,3351,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 07 2015,2015-10-07,1.153,0.14578452450862786,0.14888462159585295,1.9242635214970443,0.5907958890211694,0.9055306157407266,0.3779588761317471,3613,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 08 2015,2015-10-08,1.15,0.14247685837501345,0.14414223544246627,1.9201830856886895,0.5907958890211694,0.9055306157407266,0.3779588761317471,3551,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 09 2015,2015-10-09,1.153,0.13993119820070474,0.13951193895268021,1.916115816898169,0.5907958890211694,0.9055306157407266,0.3779588761317471,4076,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 10 2015,2015-10-10,1.149,0.1374644614470206,0.13506391346761257,1.9120817727147947,0.5907958890211694,0.9055306157407266,0.3779588761317471,4309,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 11 2015,2015-10-11,1.127,0.13402025923365976,0.13109529725410682,1.9081321582078299,0.5907958890211694,0.9055306157407266,0.3779588761317471,4336,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 12 2015,2015-10-12,1.129,0.1299402338300805,0.12717215473506893,1.904197077011873,0.5907958890211694,0.9055306157407266,0.3779588761317471,3300,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 13 2015,2015-10-13,1.116,0.12572424212327227,0.1236241635647872,1.9003193608051658,0.5907958890211694,0.9055306157407266,0.3779588761317471,3124,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 14 2015,2015-10-14,1.09,0.12175302398944614,0.12093047847113009,1.8965361402992982,0.5907958890211694,0.9055306157407266,0.3779588761317471,3323,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 15 2015,2015-10-15,1.053,0.11998812680724949,0.11985594047326809,1.892880112288676,0.5907958890211694,0.9055306157407266,0.3779588761317471,3371,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 16 2015,2015-10-16,1.046,0.11759075731917239,0.11885534222756935,1.8892610721624243,0.5907958890211694,0.9055306157407266,0.3779588761317471,3507,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 17 2015,2015-10-17,1.039,0.11508519582835373,0.11792428426487588,1.8856785887033465,0.5907958890211694,0.9055306157407266,0.3779588761317471,4441,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 18 2015,2015-10-18,1.02,0.1143535001148006,0.1177694689040441,1.8821682258728432,0.5907958890211694,0.9055306157407266,0.3779588761317471,4208,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 19 2015,2015-10-19,0.995,0.1203740148382357,0.11878527253918646,1.87874780745532,0.5907958890211694,0.9055306157407266,0.3779588761317471,3032,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 20 2015,2015-10-20,0.988,0.12392313616980812,0.11960896438963896,1.8753616943360563,0.5907958890211694,0.9055306157407266,0.3779588761317471,3325,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 21 2015,2015-10-21,0.895,0.13384355252205457,0.12782081965721098,1.872281894270517,0.5907958890211694,0.9055306157407266,0.3779588761317471,3754,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 22 2015,2015-10-22,0.842,0.1442800437845877,0.13925589233528707,1.869386314992476,0.5907958890211694,0.9055306157407266,0.3779588761317471,2991,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 23 2015,2015-10-23,0.883,0.14747334066500384,0.14357107654782836,1.8663591349353503,0.5907958890211694,0.9055306157407266,0.3779588761317471,4286,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 24 2015,2015-10-24,0.93,0.14335110822691505,0.1431478476023088,1.8631901848207533,0.5907958890211694,0.9055306157407266,0.3779588761317471,4882,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 25 2015,2015-10-25,0.916,0.13645849017276085,0.14306168468560435,1.8600744834062657,0.5907958890211694,0.9055306157407266,0.3779588761317471,4307,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 26 2015,2015-10-26,0.907,0.12618472592778723,0.1429621663242327,1.856995934191759,0.5907958890211694,0.9055306157407266,0.3779588761317471,3386,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 27 2015,2015-10-27,0.904,0.12156160634810026,0.14248227403298463,1.8539355185957143,0.5907958890211694,0.9055306157407266,0.3779588761317471,3340,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 28 2015,2015-10-28,0.873,0.120783648128262,0.14347012748313537,1.8509803391467732,0.5907958890211694,0.9055306157407266,0.3779588761317471,3686,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 29 2015,2015-10-29,0.866,0.12040470071397683,0.14416223776069279,1.8480543649393175,0.5907958890211694,0.9055306157407266,0.3779588761317471,3555,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 30 2015,2015-10-30,0.828,0.12367291399159196,0.14684230909699406,1.8452558790282574,0.5907958890211694,0.9055306157407266,0.3779588761317471,4392,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 31 2015,2015-10-31,0.819,0.12631044131902214,0.14908474668268265,1.842491341054503,0.5907958890211694,0.9055306157407266,0.3779588761317471,4943,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 01 2015,2015-11-01,0.731,0.1328497941891184,0.1579202526057622,1.8400229573343887,0.5907958890211694,0.9055306157407266,0.3779588761317471,5575,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 02 2015,2015-11-02,0.724,0.1375359346982905,0.16484040994846283,1.8375783961074417,0.5907958890211694,0.9055306157407266,0.3779588761317471,4521,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 03 2015,2015-11-03,0.826,0.1368008704684243,0.16271351206096307,1.8348018048472665,0.5907958890211694,0.9055306157407266,0.3779588761317471,3777,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 04 2015,2015-11-04,0.878,0.13460950761454002,0.1583374624384221,1.8318738426802952,0.5907958890211694,0.9055306157407266,0.3779588761317471,3361,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 05 2015,2015-11-05,0.9,0.13055883422963488,0.15352439061113263,1.8288905664492716,0.5907958890211694,0.9055306157407266,0.3779588761317471,3251,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 06 2015,2015-11-06,0.93,0.12570473066016163,0.1485121728057293,1.8258327043372962,0.5907958890211694,0.9055306157407266,0.3779588761317471,3762,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 07 2015,2015-11-07,0.958,0.12030614683180642,0.14371410929431322,1.8227100607398155,0.5907958890211694,0.9055306157407266,0.3779588761317471,4551,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 08 2015,2015-11-08,0.945,0.11406522131062813,0.13900464119161926,1.8196342110628336,0.5907958890211694,0.9055306157407266,0.3779588761317471,4218,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 09 2015,2015-11-09,0.898,0.10749319144436735,0.134877964506539,1.816697874241018,0.5907958890211694,0.9055306157407266,0.3779588761317471,3471,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 10 2015,2015-11-10,0.905,0.10129690058913125,0.13072101249818682,1.8137518615900639,0.5907958890211694,0.9055306157407266,0.3779588761317471,3021,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 11 2015,2015-11-11,0.914,0.09390732163931659,0.12655590417095086,1.8107913984307165,0.5907958890211694,0.9055306157407266,0.3779588761317471,3150,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 12 2015,2015-11-12,0.912,0.08635495446654061,0.12253789373713031,1.8078466378136755,0.5907958890211694,0.9055306157407266,0.3779588761317471,2849,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 13 2015,2015-11-13,0.898,0.0797075185019949,0.11884744954723367,1.8049496582455868,0.5907958890211694,0.9055306157407266,0.3779588761317471,3683,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 14 2015,2015-11-14,0.937,0.07508187867752009,0.11495936322010859,1.8019600112125234,0.5907958890211694,0.9055306157407266,0.3779588761317471,4243,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 15 2015,2015-11-15,0.923,0.07023788806291752,0.11120913857467667,1.7990177050503293,0.5907958890211694,0.9055306157407266,0.3779588761317471,3957,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 16 2015,2015-11-16,0.905,0.06513381451367739,0.10775628823754094,1.7961328575072053,0.5907958890211694,0.9055306157407266,0.3779588761317471,3087,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 17 2015,2015-11-17,0.912,0.06082909920706943,0.1043110975787892,1.7932399389182254,0.5907958890211694,0.9055306157407266,0.3779588761317471,3018,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 18 2015,2015-11-18,0.92,0.05789488096004661,0.10091046530693554,1.790336961304913,0.5907958890211694,0.9055306157407266,0.3779588761317471,3020,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 19 2015,2015-11-19,0.916,0.055068452699864996,0.09764393765929273,1.7874547342599436,0.5907958890211694,0.9055306157407266,0.3779588761317471,2891,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 20 2015,2015-11-20,0.929,0.055596752158497215,0.09444316778734997,1.7845505729785052,0.5907958890211694,0.9055306157407266,0.3779588761317471,3548,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 21 2015,2015-11-21,0.933,0.055503546536771725,0.09135822096028437,1.7816475722283667,0.5907958890211694,0.9055306157407266,0.3779588761317471,4046,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 22 2015,2015-11-22,0.932,0.055989007541801576,0.08836963841779197,1.7787581136112829,0.5907958890211694,0.9055306157407266,0.3779588761317471,3460,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 23 2015,2015-11-23,0.902,0.05557069640421328,0.08571171419964792,1.7759533151039082,0.5907958890211694,0.9055306157407266,0.3779588761317471,2670,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 24 2015,2015-11-24,0.922,0.05567311202274864,0.08290677698024466,1.7731095103565613,0.5907958890211694,0.9055306157407266,0.3779588761317471,3104,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 25 2015,2015-11-25,0.899,0.05561576928445849,0.08046587080910782,1.7703323491710428,0.5907958890211694,0.9055306157407266,0.3779588761317471,3410,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 26 2015,2015-11-26,0.719,0.06381154005097198,0.09317446775377695,1.768045714199721,0.5907958890211694,0.9055306157407266,0.3779588761317471,4260,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 27 2015,2015-11-27,0.673,0.07464986469411168,0.10794405591339411,1.7658966349449041,0.5907958890211694,0.9055306157407266,0.3779588761317471,5355,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 28 2015,2015-11-28,0.684,0.08266325539864751,0.11701220204189464,1.7637158442548686,0.5907958890211694,0.9055306157407266,0.3779588761317471,5669,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 29 2015,2015-11-29,0.68,0.08953509553986017,0.1239007237961816,1.7615481687556207,0.5907958890211694,0.9055306157407266,0.3779588761317471,5070,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Nov 30 2015,2015-11-30,0.682,0.09539440813510407,0.1286057078194679,1.759376087391496,0.5907958890211694,0.9055306157407266,0.3779588761317471,4008,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Dec 01 2015,2015-12-01,0.703,0.09685520060923936,0.13018490932560356,1.7571457346310544,0.5907958890211694,0.9055306157407266,0.3779588761317471,3960,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Dec 02 2015,2015-12-02,0.8,0.09407617969606033,0.12645775888771218,1.754657472717975,0.5907958890211694,0.9055306157407266,0.3779588761317471,3358,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Dec 03 2015,2015-12-03,0.852,0.09382870795646796,0.12232762181764573,1.7520465980716529,0.5907958890211694,0.9055306157407266,0.3779588761317471,3372,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
