date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 11 2023,2023-11-11,39.005,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 12 2023,2023-11-12,37.754,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 13 2023,2023-11-13,37.415,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 14 2023,2023-11-14,37.556,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 15 2023,2023-11-15,36.942,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 16 2023,2023-11-16,35.447,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 17 2023,2023-11-17,33.827,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 18 2023,2023-11-18,36.353,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 19 2023,2023-11-19,35.395,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 20 2023,2023-11-20,34.506,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 21 2023,2023-11-21,36.55,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 22 2023,2023-11-22,41.785,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 23 2023,2023-11-23,34.94,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 24 2023,2023-11-24,34.457,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 25 2023,2023-11-25,31.675,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 26 2023,2023-11-26,32.762,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 27 2023,2023-11-27,31.824,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 28 2023,2023-11-28,33.467,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 29 2023,2023-11-29,36.685,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 30 2023,2023-11-30,36.213,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 01 2023,2023-12-01,34.34,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 02 2023,2023-12-02,39.399,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 03 2023,2023-12-03,39.359,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 04 2023,2023-12-04,47.057,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 05 2023,2023-12-05,35.299,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 06 2023,2023-12-06,38.3,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 07 2023,2023-12-07,39.194,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 08 2023,2023-12-08,37.38,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 09 2023,2023-12-09,38.075,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 10 2023,2023-12-10,38.48,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 11 2023,2023-12-11,39.725,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 12 2023,2023-12-12,41.049,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 13 2023,2023-12-13,42.172,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 14 2023,2023-12-14,38.325,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 15 2023,2023-12-15,38.531,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 16 2023,2023-12-16,38.365,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 17 2023,2023-12-17,40.54,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 18 2023,2023-12-18,38.704,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 19 2023,2023-12-19,36.296,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 20 2023,2023-12-20,39.159,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 21 2023,2023-12-21,39.08,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 22 2023,2023-12-22,35.242,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 23 2023,2023-12-23,35.276,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 24 2023,2023-12-24,36.001,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 25 2023,2023-12-25,37.668,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 26 2023,2023-12-26,35.466,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 27 2023,2023-12-27,36.59,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 28 2023,2023-12-28,36.017,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 29 2023,2023-12-29,38.057,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 30 2023,2023-12-30,37.303,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 31 2023,2023-12-31,37.242,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 01 2024,2024-01-01,39.625,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 02 2024,2024-01-02,34.73,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 03 2024,2024-01-03,34.117,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 04 2024,2024-01-04,36.229,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 05 2024,2024-01-05,34.272,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 06 2024,2024-01-06,34.717,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 07 2024,2024-01-07,35.76,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 08 2024,2024-01-08,38.312,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 09 2024,2024-01-09,34.899,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 10 2024,2024-01-10,36.248,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 11 2024,2024-01-11,35.98,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 12 2024,2024-01-12,35.562,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 13 2024,2024-01-13,35.22,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 14 2024,2024-01-14,37.072,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 15 2024,2024-01-15,37.373,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 16 2024,2024-01-16,39.008,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 17 2024,2024-01-17,36.653,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 18 2024,2024-01-18,39.809,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 19 2024,2024-01-19,37.655,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 20 2024,2024-01-20,38.975,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 21 2024,2024-01-21,37.557,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 22 2024,2024-01-22,33.463,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 23 2024,2024-01-23,33.924,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 24 2024,2024-01-24,33.012,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 25 2024,2024-01-25,33.92,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 26 2024,2024-01-26,35.665,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 27 2024,2024-01-27,33.372,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 28 2024,2024-01-28,33.671,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 29 2024,2024-01-29,33.442,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 30 2024,2024-01-30,32.058,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 31 2024,2024-01-31,33.651,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 01 2024,2024-02-01,33.973,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 02 2024,2024-02-02,34.678,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 03 2024,2024-02-03,34.91,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 04 2024,2024-02-04,35.212,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 05 2024,2024-02-05,35.105,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 06 2024,2024-02-06,37.11,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 07 2024,2024-02-07,34.462,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 08 2024,2024-02-08,33.036,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 09 2024,2024-02-09,36.044,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 10 2024,2024-02-10,33.642,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 11 2024,2024-02-11,34.769,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 12 2024,2024-02-12,33.619,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 13 2024,2024-02-13,33.925,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 14 2024,2024-02-14,36.555,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 15 2024,2024-02-15,35.232,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 16 2024,2024-02-16,37.358,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 17 2024,2024-02-17,34.717,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 18 2024,2024-02-18,33.829,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 19 2024,2024-02-19,35.193,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 20 2024,2024-02-20,35.795,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 21 2024,2024-02-21,53.229,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 22 2024,2024-02-22,37.392,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 23 2024,2024-02-23,37.852,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 24 2024,2024-02-24,37.1,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 25 2024,2024-02-25,36.409,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 26 2024,2024-02-26,38.865,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 27 2024,2024-02-27,36.511,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 28 2024,2024-02-28,37.196,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 01 2024,2024-03-01,38.296,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 02 2024,2024-03-02,38.703,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 03 2024,2024-03-03,39.412,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 04 2024,2024-03-04,38.929,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 05 2024,2024-03-05,40.137,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 06 2024,2024-03-06,38.797,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 07 2024,2024-03-07,41.106,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 08 2024,2024-03-08,38.79,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 10 2024,2024-03-10,39.151,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 11 2024,2024-03-11,38.104,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 12 2024,2024-03-12,39.185,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 13 2024,2024-03-13,36.19,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 14 2024,2024-03-14,37.319,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 15 2024,2024-03-15,37.533,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 16 2024,2024-03-16,38.577,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 17 2024,2024-03-17,38.894,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 18 2024,2024-03-18,39.753,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 19 2024,2024-03-19,39.16,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 20 2024,2024-03-20,36.793,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 21 2024,2024-03-21,38.817,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 22 2024,2024-03-22,42.042,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 23 2024,2024-03-23,40.614,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 24 2024,2024-03-24,38.904,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 25 2024,2024-03-25,37.167,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 26 2024,2024-03-26,35.955,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 27 2024,2024-03-27,39.036,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 28 2024,2024-03-28,62.58,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 29 2024,2024-03-29,40.21,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 30 2024,2024-03-30,31.561,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 31 2024,2024-03-31,39.388,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 01 2024,2024-04-01,39.08,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 02 2024,2024-04-02,38.952,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 03 2024,2024-04-03,40.197,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 04 2024,2024-04-04,40.922,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 05 2024,2024-04-05,39.706,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 06 2024,2024-04-06,41.698,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 07 2024,2024-04-07,40.168,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 08 2024,2024-04-08,41.632,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 09 2024,2024-04-09,44.373,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 10 2024,2024-04-10,41.528,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 11 2024,2024-04-11,42.836,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 12 2024,2024-04-12,40.867,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 13 2024,2024-04-13,41.642,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 14 2024,2024-04-14,40.361,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 15 2024,2024-04-15,41.928,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 16 2024,2024-04-16,43.952,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 17 2024,2024-04-17,39.993,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 18 2024,2024-04-18,39.985,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 19 2024,2024-04-19,40.048,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 20 2024,2024-04-20,38.796,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 21 2024,2024-04-21,37.322,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 22 2024,2024-04-22,39.483,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 23 2024,2024-04-23,37.1,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 24 2024,2024-04-24,39.184,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 25 2024,2024-04-25,38.7,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 26 2024,2024-04-26,40.15,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 27 2024,2024-04-27,39.294,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 28 2024,2024-04-28,40.372,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 29 2024,2024-04-29,39.8,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 30 2024,2024-04-30,41.215,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 01 2024,2024-05-01,41.115,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 02 2024,2024-05-02,39.05,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 03 2024,2024-05-03,39.51,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 04 2024,2024-05-04,40.767,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 05 2024,2024-05-05,42.211,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 06 2024,2024-05-06,39.643,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 07 2024,2024-05-07,43.654,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 08 2024,2024-05-08,40.634,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 09 2024,2024-05-09,40.58,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 10 2024,2024-05-10,40.665,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 11 2024,2024-05-11,41.607,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 12 2024,2024-05-12,40.977,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 13 2024,2024-05-13,40.762,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 14 2024,2024-05-14,44.107,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 15 2024,2024-05-15,35.014,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 16 2024,2024-05-16,42.209,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 17 2024,2024-05-17,40.786,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 18 2024,2024-05-18,42.889,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 19 2024,2024-05-19,41.107,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 20 2024,2024-05-20,50.424,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 21 2024,2024-05-21,43.044,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 22 2024,2024-05-22,39.37,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 23 2024,2024-05-23,35.504,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 24 2024,2024-05-24,38.917,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 25 2024,2024-05-25,37.87,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 26 2024,2024-05-26,41.054,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 27 2024,2024-05-27,42.01,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 28 2024,2024-05-28,43.91,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 29 2024,2024-05-29,43.768,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 30 2024,2024-05-30,39.99,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 01 2024,2024-06-01,40.193,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 02 2024,2024-06-02,40.34,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 03 2024,2024-06-03,40.652,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 04 2024,2024-06-04,39.38,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 05 2024,2024-06-05,44.497,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 06 2024,2024-06-06,39.535,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 07 2024,2024-06-07,36.56,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 08 2024,2024-06-08,38.725,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 09 2024,2024-06-09,36.951,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 10 2024,2024-06-10,36.56,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 11 2024,2024-06-11,36.495,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 12 2024,2024-06-12,73.944,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 13 2024,2024-06-13,35.899,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 14 2024,2024-06-14,35.243,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 15 2024,2024-06-15,34.625,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 16 2024,2024-06-16,34.153,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 17 2024,2024-06-17,35.945,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 18 2024,2024-06-18,36.6,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 19 2024,2024-06-19,35.453,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 20 2024,2024-06-20,37.97,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 21 2024,2024-06-21,33.692,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 22 2024,2024-06-22,34.01,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 23 2024,2024-06-23,34.88,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 24 2024,2024-06-24,34.333,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 25 2024,2024-06-25,34.68,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 26 2024,2024-06-26,34.782,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 27 2024,2024-06-27,37.535,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 28 2024,2024-06-28,37.3,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 29 2024,2024-06-29,35.891,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 30 2024,2024-06-30,36.307,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 01 2024,2024-07-01,36.106,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 02 2024,2024-07-02,35.383,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 03 2024,2024-07-03,40.176,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 04 2024,2024-07-04,36.23,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 05 2024,2024-07-05,36.189,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 06 2024,2024-07-06,36.497,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 07 2024,2024-07-07,36.528,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 08 2024,2024-07-08,36.151,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 09 2024,2024-07-09,35.034,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 10 2024,2024-07-10,34.569,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 11 2024,2024-07-11,38.186,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 12 2024,2024-07-12,32.32,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 13 2024,2024-07-13,33.578,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 14 2024,2024-07-14,34.0,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 15 2024,2024-07-15,36.392,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 16 2024,2024-07-16,34.04,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 17 2024,2024-07-17,33.549,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 18 2024,2024-07-18,36.57,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 19 2024,2024-07-19,37.049,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 20 2024,2024-07-20,35.308,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 21 2024,2024-07-21,34.86,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 22 2024,2024-07-22,34.29,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 23 2024,2024-07-23,36.118,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 24 2024,2024-07-24,36.0,1,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 25 2024,2024-07-25,36.207,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 26 2024,2024-07-26,35.985,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 27 2024,2024-07-27,37.504,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 28 2024,2024-07-28,36.55,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 29 2024,2024-07-29,37.581,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 30 2024,2024-07-30,34.415,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 31 2024,2024-07-31,37.412,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 01 2024,2024-08-01,37.504,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 02 2024,2024-08-02,39.344,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 04 2024,2024-08-04,40.579,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
