date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 28 2023,2023-06-28,53.291,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jun 29 2023,2023-06-29,52.818,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jun 30 2023,2023-06-30,50.25,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 01 2023,2023-07-01,48.731,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 02 2023,2023-07-02,49.552,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 03 2023,2023-07-03,47.605,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 04 2023,2023-07-04,48.049,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 05 2023,2023-07-05,48.814,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 06 2023,2023-07-06,49.204,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 07 2023,2023-07-07,54.807,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 08 2023,2023-07-08,46.697,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 09 2023,2023-07-09,45.36,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 10 2023,2023-07-10,46.692,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 11 2023,2023-07-11,46.552,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 12 2023,2023-07-12,45.726,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 13 2023,2023-07-13,47.826,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 14 2023,2023-07-14,46.116,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 15 2023,2023-07-15,47.96,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 16 2023,2023-07-16,45.325,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 17 2023,2023-07-17,44.19,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 18 2023,2023-07-18,44.716,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 19 2023,2023-07-19,47.062,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 21 2023,2023-07-21,43.378,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 22 2023,2023-07-22,44.498,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 23 2023,2023-07-23,43.937,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 24 2023,2023-07-24,45.904,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 25 2023,2023-07-25,42.38,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 26 2023,2023-07-26,42.954,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 27 2023,2023-07-27,45.584,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 28 2023,2023-07-28,43.673,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 29 2023,2023-07-29,46.322,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 30 2023,2023-07-30,45.481,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jul 31 2023,2023-07-31,44.15,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 01 2023,2023-08-01,46.462,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 02 2023,2023-08-02,45.443,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 03 2023,2023-08-03,45.368,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 04 2023,2023-08-04,45.028,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 05 2023,2023-08-05,45.639,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 06 2023,2023-08-06,46.948,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 07 2023,2023-08-07,45.907,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 08 2023,2023-08-08,46.8,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 09 2023,2023-08-09,44.496,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 10 2023,2023-08-10,47.423,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 11 2023,2023-08-11,45.773,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 12 2023,2023-08-12,46.896,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 13 2023,2023-08-13,46.862,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 14 2023,2023-08-14,46.097,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 15 2023,2023-08-15,47.926,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 16 2023,2023-08-16,45.672,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 17 2023,2023-08-17,48.199,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 18 2023,2023-08-18,45.442,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 19 2023,2023-08-19,45.269,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 20 2023,2023-08-20,45.853,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 21 2023,2023-08-21,46.441,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 22 2023,2023-08-22,44.91,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 24 2023,2023-08-24,45.455,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 25 2023,2023-08-25,45.07,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 26 2023,2023-08-26,43.665,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 27 2023,2023-08-27,43.811,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 28 2023,2023-08-28,44.59,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 29 2023,2023-08-29,45.109,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 30 2023,2023-08-30,44.43,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Aug 31 2023,2023-08-31,42.651,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 01 2023,2023-09-01,45.035,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 02 2023,2023-09-02,43.237,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 03 2023,2023-09-03,44.533,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 04 2023,2023-09-04,46.202,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 05 2023,2023-09-05,43.705,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 06 2023,2023-09-06,48.519,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 07 2023,2023-09-07,46.887,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 08 2023,2023-09-08,46.841,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 09 2023,2023-09-09,48.118,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 10 2023,2023-09-10,48.692,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 11 2023,2023-09-11,48.266,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 12 2023,2023-09-12,39.72,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 13 2023,2023-09-13,48.664,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 14 2023,2023-09-14,50.202,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 15 2023,2023-09-15,49.698,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 16 2023,2023-09-16,50.392,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 17 2023,2023-09-17,50.774,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 18 2023,2023-09-18,51.068,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 19 2023,2023-09-19,50.929,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 21 2023,2023-09-21,49.944,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 22 2023,2023-09-22,47.797,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 23 2023,2023-09-23,48.73,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 24 2023,2023-09-24,47.53,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 25 2023,2023-09-25,54.817,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 26 2023,2023-09-26,48.5,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 27 2023,2023-09-27,49.295,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 28 2023,2023-09-28,47.487,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 29 2023,2023-09-29,48.779,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 30 2023,2023-09-30,50.096,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 01 2023,2023-10-01,49.592,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 02 2023,2023-10-02,47.318,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 03 2023,2023-10-03,52.183,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 04 2023,2023-10-04,51.004,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 05 2023,2023-10-05,50.876,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 06 2023,2023-10-06,52.469,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 07 2023,2023-10-07,54.874,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 08 2023,2023-10-08,52.691,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 09 2023,2023-10-09,53.471,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 10 2023,2023-10-10,46.974,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 11 2023,2023-10-11,54.57,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 12 2023,2023-10-12,52.87,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 13 2023,2023-10-13,52.929,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 14 2023,2023-10-14,55.437,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 15 2023,2023-10-15,53.695,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 16 2023,2023-10-16,53.525,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 17 2023,2023-10-17,53.002,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 18 2023,2023-10-18,52.718,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 19 2023,2023-10-19,52.394,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 20 2023,2023-10-20,53.001,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 21 2023,2023-10-21,53.272,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 22 2023,2023-10-22,53.539,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 23 2023,2023-10-23,52.439,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 24 2023,2023-10-24,52.364,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 25 2023,2023-10-25,54.797,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 26 2023,2023-10-26,31.309,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 27 2023,2023-10-27,56.186,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 28 2023,2023-10-28,55.946,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 29 2023,2023-10-29,57.692,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 30 2023,2023-10-30,56.892,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 31 2023,2023-10-31,58.832,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 01 2023,2023-11-01,59.223,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 02 2023,2023-11-02,58.269,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 03 2023,2023-11-03,57.326,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 04 2023,2023-11-04,57.202,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 05 2023,2023-11-05,56.819,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 06 2023,2023-11-06,58.623,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 07 2023,2023-11-07,60.738,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 08 2023,2023-11-08,58.537,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 09 2023,2023-11-09,57.79,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 10 2023,2023-11-10,54.464,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 11 2023,2023-11-11,56.525,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 12 2023,2023-11-12,55.462,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 13 2023,2023-11-13,57.117,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 14 2023,2023-11-14,57.525,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 15 2023,2023-11-15,55.63,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 16 2023,2023-11-16,54.437,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 17 2023,2023-11-17,53.017,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 18 2023,2023-11-18,54.031,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 19 2023,2023-11-19,52.968,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 20 2023,2023-11-20,52.65,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 21 2023,2023-11-21,53.77,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 22 2023,2023-11-22,52.367,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 23 2023,2023-11-23,56.577,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 24 2023,2023-11-24,46.819,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 25 2023,2023-11-25,46.694,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 26 2023,2023-11-26,45.32,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 27 2023,2023-11-27,45.943,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 28 2023,2023-11-28,45.477,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 29 2023,2023-11-29,47.469,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 30 2023,2023-11-30,48.756,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 01 2023,2023-12-01,44.657,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 02 2023,2023-12-02,46.501,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 03 2023,2023-12-03,46.114,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 04 2023,2023-12-04,46.87,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 05 2023,2023-12-05,48.094,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 06 2023,2023-12-06,48.028,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 07 2023,2023-12-07,48.0,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 08 2023,2023-12-08,48.287,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 09 2023,2023-12-09,47.323,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 10 2023,2023-12-10,49.046,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 11 2023,2023-12-11,48.849,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 12 2023,2023-12-12,49.542,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 13 2023,2023-12-13,50.326,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 14 2023,2023-12-14,50.017,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 15 2023,2023-12-15,53.471,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 16 2023,2023-12-16,50.943,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 17 2023,2023-12-17,52.857,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 18 2023,2023-12-18,51.363,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 19 2023,2023-12-19,52.603,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 20 2023,2023-12-20,54.668,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 21 2023,2023-12-21,51.358,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 22 2023,2023-12-22,51.768,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 23 2023,2023-12-23,50.053,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 24 2023,2023-12-24,47.66,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 25 2023,2023-12-25,49.365,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 26 2023,2023-12-26,46.817,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 27 2023,2023-12-27,46.188,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 28 2023,2023-12-28,46.946,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 29 2023,2023-12-29,48.055,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 30 2023,2023-12-30,47.548,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 31 2023,2023-12-31,46.728,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 01 2024,2024-01-01,46.044,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 02 2024,2024-01-02,45.919,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 03 2024,2024-01-03,46.96,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 04 2024,2024-01-04,45.345,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 05 2024,2024-01-05,45.413,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 06 2024,2024-01-06,46.753,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 07 2024,2024-01-07,47.089,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 08 2024,2024-01-08,47.426,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 09 2024,2024-01-09,48.127,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 10 2024,2024-01-10,48.227,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 11 2024,2024-01-11,47.872,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 12 2024,2024-01-12,47.533,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 13 2024,2024-01-13,48.462,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 14 2024,2024-01-14,49.354,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 15 2024,2024-01-15,48.235,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
