date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Sep 04 2020,2020-09-04,17.701,4.606949551630062,5.059400175793282,5.4199749138258495,13.031538476086158,4.9702176587426425,14.007980347974412,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 05 2020,2020-09-05,18.482,4.642369139026813,4.957337084849015,5.419340348304161,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 06 2020,2020-09-06,19.211,4.661614596218588,4.8273300793563285,5.418919690063379,13.031538476086158,4.9702176587426425,14.007980347974412,20,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 07 2020,2020-09-07,19.605,4.672314317510031,4.688341463956856,5.418630899846862,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 08 2020,2020-09-08,20.221,4.617532582886989,4.541138722007018,5.418571429140577,13.031538476086158,4.9702176587426425,14.007980347974412,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 09 2020,2020-09-09,18.614,4.638506499631798,4.437120764185027,5.417972050088801,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 10 2020,2020-09-10,21.586,4.628872639120178,4.2943466270336454,5.41852133939581,13.031538476086158,4.9702176587426425,14.007980347974412,31,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 11 2020,2020-09-11,19.647,4.630021290882256,4.167474649371122,5.418245007604701,13.031538476086158,4.9702176587426425,14.007980347974412,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 12 2020,2020-09-12,19.697,4.63803499624968,4.042427172110958,5.4179859011569995,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 13 2020,2020-09-13,17.826,4.674911642044106,3.981917292114932,5.417192752373341,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 14 2020,2020-09-14,18.927,4.691071855559554,3.8752988885015625,5.41668189918993,13.031538476086158,4.9702176587426425,14.007980347974412,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 15 2020,2020-09-15,18.668,4.671350074977087,3.7772257677593735,5.416096471471511,13.031538476086158,4.9702176587426425,14.007980347974412,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 16 2020,2020-09-16,24.798,4.718107135671903,3.81378363049084,5.418619854858541,13.031538476086158,4.9702176587426425,14.007980347974412,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 17 2020,2020-09-17,19.714,2.682330566683636,3.696929478518843,5.418363556017827,13.031538476086158,4.9702176587426425,14.007980347974412,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 18 2020,2020-09-18,18.539,2.7012615020206177,3.6138944863259006,5.417741197550689,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 19 2020,2020-09-19,19.197,2.709499449892054,3.5105335054005193,5.417310751283245,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 20 2020,2020-09-20,19.753,2.6903387907836507,3.399455180043202,5.417067316306679,13.031538476086158,4.9702176587426425,14.007980347974412,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 21 2020,2020-09-21,93.83,13.680751350988965,18.64655030277965,5.643688129316903,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 22 2020,2020-09-22,19.334,13.686724378108117,18.092743278977874,5.643216845410439,13.031538476086158,4.9702176587426425,14.007980347974412,17,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 23 2020,2020-09-23,19.402,13.697281112411103,17.550143489406846,5.642766621338299,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 24 2020,2020-09-24,19.532,13.697712636636169,17.01802695313953,5.642357704761506,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 25 2020,2020-09-25,18.185,13.720380038803427,16.525733181262922,5.641577145098583,13.031538476086158,4.9702176587426425,14.007980347974412,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 26 2020,2020-09-26,19.84,13.723170499635609,16.01285827565429,5.641271065753128,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 27 2020,2020-09-27,19.746,13.724262334132646,15.51537141909358,5.640932375493711,13.031538476086158,4.9702176587426425,14.007980347974412,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 28 2020,2020-09-28,21.364,13.706453296996957,15.013645831348654,5.641234816693375,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 29 2020,2020-09-29,19.084,13.691678099588769,14.55579127729199,5.640686654761941,13.031538476086158,4.9702176587426425,14.007980347974412,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Sep 30 2020,2020-09-30,18.468,13.692516324830407,14.120654634662527,5.639972921129337,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 01 2020,2020-10-01,19.688,13.685528698290184,13.676313697480126,5.6396132120384985,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 02 2020,2020-10-02,19.858,13.634135563896695,13.242656754266841,5.639310860765576,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 03 2020,2020-10-03,20.072,13.626469954197372,12.819455526619334,5.639083601719918,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 04 2020,2020-10-04,18.959,13.614652286221368,12.423359892992499,5.6384989596072375,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 05 2020,2020-10-05,24.701,13.605612510089825,12.036752126265846,5.640702666912812,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 06 2020,2020-10-06,18.806,13.608951783808447,11.67020141756124,5.640074448963556,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 07 2020,2020-10-07,19.026,13.613249988036719,11.309374547985346,5.639507173508409,13.031538476086158,4.9702176587426425,14.007980347974412,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 08 2020,2020-10-08,19.349,13.618630742859024,10.953707356697217,5.639035465562598,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 09 2020,2020-10-09,18.902,13.61611191554152,10.614509988353579,5.638433302673094,13.031538476086158,4.9702176587426425,14.007980347974412,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 10 2020,2020-10-10,20.147,13.620943775806367,10.27074468793153,5.638229101930772,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 11 2020,2020-10-11,19.109,13.624731878791803,9.948511442613468,5.637685128993303,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 12 2020,2020-10-12,18.738,13.63181049764404,9.640731433602655,5.6370385340101725,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 13 2020,2020-10-13,22.181,13.607687460554715,9.329444896900055,5.637719418282605,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 14 2020,2020-10-14,18.039,13.616159487269481,9.054795289704062,5.636905996585652,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 15 2020,2020-10-15,17.79,13.625029942348206,8.791280517314515,5.636042088480002,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 16 2020,2020-10-16,17.838,13.638604654798273,8.532114122808647,5.635187963900676,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 17 2020,2020-10-17,18.512,13.647232801442996,8.266879278986618,5.634483903721928,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 18 2020,2020-10-18,19.5,13.640117635249645,7.998577356829683,5.63405768377385,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 19 2020,2020-10-19,18.94,13.641996596927255,7.74365969189176,5.63346541106654,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 20 2020,2020-10-20,22.52,13.635937991921947,7.511959039424906,5.634316356100375,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 21 2020,2020-10-21,17.9,1.493643227800311,7.291480358916516,5.633474998281146,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 22 2020,2020-10-22,18.347,1.5086233433013443,7.06750101136685,5.632731177072228,13.031538476086158,4.9702176587426425,14.007980347974412,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 23 2020,2020-10-23,19.39,1.5086476356344611,6.837881666173147,5.632269386207749,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 24 2020,2020-10-24,19.152,1.5098286988925933,6.617300202523911,5.631736335472278,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 25 2020,2020-10-25,18.479,1.5021234797031715,6.411220333390851,5.631024132233443,13.031538476086158,4.9702176587426425,14.007980347974412,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 26 2020,2020-10-26,19.432,1.5006119751620337,6.201972084602217,5.630574927767347,13.031538476086158,4.9702176587426425,14.007980347974412,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 27 2020,2020-10-27,18.757,1.5051484961298647,6.0048062316699236,5.629932824558967,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 28 2020,2020-10-28,18.624,1.4666963722173523,5.81506509220877,5.629256643312035,13.031538476086158,4.9702176587426425,14.007980347974412,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 29 2020,2020-10-29,19.901,1.469292606789914,5.624565260159071,5.628959822317225,13.031538476086158,4.9702176587426425,14.007980347974412,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 30 2020,2020-10-30,17.537,1.4985596164776398,5.46735497729302,5.628052045946162,13.031538476086158,4.9702176587426425,14.007980347974412,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Oct 31 2020,2020-10-31,18.522,1.5043268842616346,5.294629847525419,5.627350835326735,13.031538476086158,4.9702176587426425,14.007980347974412,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 01 2020,2020-11-01,19.086,1.5010684562485808,5.122084033912447,5.626798644138012,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 02 2020,2020-11-02,18.393,1.5016359741462761,4.961577719067465,5.626066746159884,13.031538476086158,4.9702176587426425,14.007980347974412,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 03 2020,2020-11-03,18.332,1.5097243944263783,4.806445718118387,5.6253208510260135,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 04 2020,2020-11-04,18.644,1.0970776442307495,4.652091201846143,5.624650378194976,13.031538476086158,4.9702176587426425,14.007980347974412,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 05 2020,2020-11-05,19.857,1.1075180619163267,4.5016923931045225,5.624337664508346,13.031538476086158,4.9702176587426425,14.007980347974412,20,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 06 2020,2020-11-06,19.035,1.107517749007865,4.354695227456827,5.62377100170796,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 07 2020,2020-11-07,42.5,4.42704456356787,7.162620402698407,5.649154584950296,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 08 2020,2020-11-08,20.868,4.4277912840571165,6.927731206345493,5.649203544556271,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 09 2020,2020-11-09,19.08,4.429766170238363,6.7145240811028195,5.648638624042915,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 10 2020,2020-11-10,20.634,4.4299163371358095,6.49433787765688,5.648593245579241,13.031538476086158,4.9702176587426425,14.007980347974412,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 11 2020,2020-11-11,18.48,4.432468070432325,6.305746648655827,5.6478728445024755,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 12 2020,2020-11-12,18.746,4.415195938818645,6.115665188589923,5.647218182773343,13.031538476086158,4.9702176587426425,14.007980347974412,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 13 2020,2020-11-13,23.681,4.459251767167702,5.970344669020653,5.648680168179762,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 14 2020,2020-11-14,18.573,4.448456364064762,5.797753834694005,5.647981445647778,13.031538476086158,4.9702176587426425,14.007980347974412,34,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 15 2020,2020-11-15,17.97,4.446334188917878,5.643508119945591,5.647149086322987,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 16 2020,2020-11-16,18.295,4.448979966394441,5.482506627568339,5.646385923319273,13.031538476086158,4.9702176587426425,14.007980347974412,17,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 17 2020,2020-11-17,18.576,4.45555738337545,5.3185279740651845,5.645688469976558,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 18 2020,2020-11-18,19.507,4.452363189634641,5.146315020000281,5.645247523271212,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 19 2020,2020-11-19,18.638,4.431777929205484,4.990416212193896,5.644565350152679,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 20 2020,2020-11-20,18.807,4.42123029907638,4.835633308589388,5.643925987873059,13.031538476086158,4.9702176587426425,14.007980347974412,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 21 2020,2020-11-21,35.253,5.225767605607422,6.048497999881111,5.656991456940445,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 22 2020,2020-11-22,22.24,5.2322053271118225,5.859791294892921,5.65764088753064,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 23 2020,2020-11-23,18.974,5.233910745179517,5.689755469650258,5.6570393135054,13.031538476086158,4.9702176587426425,14.007980347974412,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 24 2020,2020-11-24,19.268,5.225307503463025,5.517359239937763,5.656519634285805,13.031538476086158,4.9702176587426425,14.007980347974412,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 25 2020,2020-11-25,19.539,5.224561359908422,5.344974380910544,5.656080617532143,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 26 2020,2020-11-26,17.388,5.246639061692544,5.234367949870301,5.6551417509661235,13.031538476086158,4.9702176587426425,14.007980347974412,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 27 2020,2020-11-27,17.613,5.262316388365889,5.112415148063214,5.6542404574289575,13.031538476086158,4.9702176587426425,14.007980347974412,39,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 28 2020,2020-11-28,17.422,5.290857423070878,4.995898103976992,5.653307838999816,13.031538476086158,4.9702176587426425,14.007980347974412,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 29 2020,2020-11-29,18.736,5.27312485612428,4.8439111854582,5.652645194024495,13.031538476086158,4.9702176587426425,14.007980347974412,41,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Nov 30 2020,2020-11-30,18.25,5.276736812183957,4.705509383058766,5.651869002795104,13.031538476086158,4.9702176587426425,14.007980347974412,25,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 01 2020,2020-12-01,17.34,5.301446747779333,4.595607693494034,5.650924656499873,13.031538476086158,4.9702176587426425,14.007980347974412,20,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 02 2020,2020-12-02,19.328,5.292257261711469,4.446005456984076,5.650423061829341,13.031538476086158,4.9702176587426425,14.007980347974412,20,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 03 2020,2020-12-03,18.461,5.290583132907632,4.3113373612219705,5.6496947686830445,13.031538476086158,4.9702176587426425,14.007980347974412,45,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 04 2020,2020-12-04,14.911,5.3762728682631815,4.332819592761349,5.648585258638464,13.031538476086158,4.9702176587426425,14.007980347974412,87,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 05 2020,2020-12-05,15.861,5.435917590487785,4.278762020600977,5.647492494867975,13.031538476086158,4.9702176587426425,14.007980347974412,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 06 2020,2020-12-06,16.623,5.470437162971785,4.184237661192264,5.646458646092339,13.031538476086158,4.9702176587426425,14.007980347974412,53,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Dec 07 2020,2020-12-07,16.424,3.4959715608143433,4.095339726384326,5.645406254248562,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
