date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 29 2021,2021-03-29,11.384,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 30 2021,2021-03-30,11.387,35,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 31 2021,2021-03-31,12.062,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 01 2021,2021-04-01,11.205,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 02 2021,2021-04-02,11.196,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 03 2021,2021-04-03,11.674,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 04 2021,2021-04-04,10.87,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 05 2021,2021-04-05,10.976,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 06 2021,2021-04-06,10.799,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 07 2021,2021-04-07,11.214,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 08 2021,2021-04-08,10.095,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 09 2021,2021-04-09,9.417,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 10 2021,2021-04-10,9.023,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 11 2021,2021-04-11,10.219,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 12 2021,2021-04-12,9.084,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 13 2021,2021-04-13,9.532,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 14 2021,2021-04-14,9.579,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 15 2021,2021-04-15,9.849,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 16 2021,2021-04-16,9.829,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 17 2021,2021-04-17,9.942,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 18 2021,2021-04-18,10.37,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 19 2021,2021-04-19,10.203,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 20 2021,2021-04-20,10.318,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 21 2021,2021-04-21,10.517,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 22 2021,2021-04-22,9.575,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 23 2021,2021-04-23,9.357,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 24 2021,2021-04-24,9.868,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 25 2021,2021-04-25,9.132,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 26 2021,2021-04-26,9.611,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 27 2021,2021-04-27,10.564,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 28 2021,2021-04-28,9.016,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 29 2021,2021-04-29,9.412,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 30 2021,2021-04-30,8.963,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 01 2021,2021-05-01,9.282,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 02 2021,2021-05-02,8.797,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 03 2021,2021-05-03,8.639,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 04 2021,2021-05-04,8.898,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 05 2021,2021-05-05,9.051,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 06 2021,2021-05-06,8.919,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 07 2021,2021-05-07,8.394,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 08 2021,2021-05-08,8.59,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 09 2021,2021-05-09,8.681,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 10 2021,2021-05-10,8.457,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 11 2021,2021-05-11,8.674,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 12 2021,2021-05-12,8.582,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 13 2021,2021-05-13,8.66,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 14 2021,2021-05-14,8.751,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 15 2021,2021-05-15,8.407,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 16 2021,2021-05-16,8.93,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 17 2021,2021-05-17,9.435,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 18 2021,2021-05-18,9.563,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 19 2021,2021-05-19,9.156,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 20 2021,2021-05-20,10.076,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 21 2021,2021-05-21,9.603,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 22 2021,2021-05-22,10.99,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 23 2021,2021-05-23,10.041,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 24 2021,2021-05-24,10.266,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 25 2021,2021-05-25,9.637,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 26 2021,2021-05-26,9.296,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 27 2021,2021-05-27,9.497,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 28 2021,2021-05-28,9.305,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 29 2021,2021-05-29,8.827,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 30 2021,2021-05-30,8.536,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 31 2021,2021-05-31,9.432,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 01 2021,2021-06-01,8.834,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 02 2021,2021-06-02,9.076,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 03 2021,2021-06-03,9.983,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 04 2021,2021-06-04,12.225,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 05 2021,2021-06-05,8.732,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 06 2021,2021-06-06,8.525,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 07 2021,2021-06-07,8.413,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 08 2021,2021-06-08,8.828,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 09 2021,2021-06-09,8.546,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 10 2021,2021-06-10,8.414,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 11 2021,2021-06-11,8.422,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 12 2021,2021-06-12,8.593,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 13 2021,2021-06-13,8.663,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 14 2021,2021-06-14,9.094,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 15 2021,2021-06-15,10.025,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 16 2021,2021-06-16,7.853,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 17 2021,2021-06-17,8.495,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 18 2021,2021-06-18,8.932,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 19 2021,2021-06-19,9.152,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 20 2021,2021-06-20,9.189,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 21 2021,2021-06-21,9.2,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 22 2021,2021-06-22,8.823,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 23 2021,2021-06-23,8.851,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 24 2021,2021-06-24,9.174,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 25 2021,2021-06-25,8.326,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 26 2021,2021-06-26,8.773,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 27 2021,2021-06-27,8.196,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 28 2021,2021-06-28,8.108,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 29 2021,2021-06-29,8.31,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jun 30 2021,2021-06-30,8.042,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 01 2021,2021-07-01,8.217,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 02 2021,2021-07-02,8.243,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 03 2021,2021-07-03,12.143,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 04 2021,2021-07-04,7.673,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 05 2021,2021-07-05,8.319,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 06 2021,2021-07-06,9.979,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 07 2021,2021-07-07,8.334,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 08 2021,2021-07-08,8.949,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 09 2021,2021-07-09,8.43,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 10 2021,2021-07-10,7.717,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 11 2021,2021-07-11,7.267,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 12 2021,2021-07-12,7.68,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 13 2021,2021-07-13,7.44,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 14 2021,2021-07-14,10.054,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 15 2021,2021-07-15,7.77,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 16 2021,2021-07-16,7.632,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 17 2021,2021-07-17,7.674,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 18 2021,2021-07-18,8.911,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 19 2021,2021-07-19,10.633,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 20 2021,2021-07-20,8.241,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 21 2021,2021-07-21,9.806,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 22 2021,2021-07-22,7.549,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 23 2021,2021-07-23,7.686,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 24 2021,2021-07-24,7.933,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 25 2021,2021-07-25,8.312,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 26 2021,2021-07-26,9.258,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 27 2021,2021-07-27,7.673,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 28 2021,2021-07-28,7.806,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 29 2021,2021-07-29,8.575,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 30 2021,2021-07-30,7.807,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jul 31 2021,2021-07-31,8.226,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 01 2021,2021-08-01,8.305,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 02 2021,2021-08-02,8.843,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 03 2021,2021-08-03,8.414,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 04 2021,2021-08-04,9.05,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 05 2021,2021-08-05,8.898,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 06 2021,2021-08-06,8.608,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 07 2021,2021-08-07,8.279,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 08 2021,2021-08-08,8.622,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 09 2021,2021-08-09,8.223,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 10 2021,2021-08-10,8.451,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 11 2021,2021-08-11,10.298,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 12 2021,2021-08-12,8.402,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 13 2021,2021-08-13,7.149,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 14 2021,2021-08-14,7.911,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 15 2021,2021-08-15,7.828,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 16 2021,2021-08-16,8.528,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 17 2021,2021-08-17,7.667,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 18 2021,2021-08-18,7.73,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 19 2021,2021-08-19,8.149,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 20 2021,2021-08-20,7.545,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 21 2021,2021-08-21,7.396,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 22 2021,2021-08-22,20.187,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 23 2021,2021-08-23,7.241,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 24 2021,2021-08-24,7.58,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 25 2021,2021-08-25,8.278,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 26 2021,2021-08-26,7.358,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 27 2021,2021-08-27,7.593,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 28 2021,2021-08-28,6.959,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 29 2021,2021-08-29,7.746,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 30 2021,2021-08-30,7.838,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Aug 31 2021,2021-08-31,8.082,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 01 2021,2021-09-01,7.097,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 02 2021,2021-09-02,7.726,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 03 2021,2021-09-03,7.827,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 04 2021,2021-09-04,8.304,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 05 2021,2021-09-05,7.666,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 06 2021,2021-09-06,8.009,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 07 2021,2021-09-07,8.358,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 08 2021,2021-09-08,8.207,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 09 2021,2021-09-09,9.184,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 10 2021,2021-09-10,8.789,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 11 2021,2021-09-11,9.507,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 12 2021,2021-09-12,9.557,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 13 2021,2021-09-13,7.974,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 14 2021,2021-09-14,8.769,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 15 2021,2021-09-15,8.52,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 16 2021,2021-09-16,8.794,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 17 2021,2021-09-17,8.481,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 18 2021,2021-09-18,8.016,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 19 2021,2021-09-19,8.284,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 20 2021,2021-09-20,8.5,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 21 2021,2021-09-21,8.015,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 22 2021,2021-09-22,6.509,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 23 2021,2021-09-23,6.375,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 24 2021,2021-09-24,5.89,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 25 2021,2021-09-25,5.782,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 26 2021,2021-09-26,6.057,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 27 2021,2021-09-27,5.68,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 28 2021,2021-09-28,6.537,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 29 2021,2021-09-29,6.944,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 30 2021,2021-09-30,5.998,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 01 2021,2021-10-01,6.745,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 02 2021,2021-10-02,6.026,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 03 2021,2021-10-03,6.425,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 04 2021,2021-10-04,6.084,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 05 2021,2021-10-05,6.593,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 06 2021,2021-10-06,6.641,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 07 2021,2021-10-07,6.484,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 08 2021,2021-10-08,6.095,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 09 2021,2021-10-09,6.269,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 10 2021,2021-10-10,6.54,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 11 2021,2021-10-11,6.717,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 12 2021,2021-10-12,6.431,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 13 2021,2021-10-13,6.873,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 14 2021,2021-10-14,8.965,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 15 2021,2021-10-15,7.365,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 16 2021,2021-10-16,9.074,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 17 2021,2021-10-17,7.352,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 18 2021,2021-10-18,7.412,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 19 2021,2021-10-19,7.012,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 20 2021,2021-10-20,7.411,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 21 2021,2021-10-21,7.424,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 22 2021,2021-10-22,7.265,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 23 2021,2021-10-23,6.722,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 24 2021,2021-10-24,7.84,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 25 2021,2021-10-25,7.433,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 26 2021,2021-10-26,6.843,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 27 2021,2021-10-27,7.334,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 28 2021,2021-10-28,8.369,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 29 2021,2021-10-29,8.491,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 30 2021,2021-10-30,6.889,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 31 2021,2021-10-31,7.154,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 01 2021,2021-11-01,7.286,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 02 2021,2021-11-02,6.906,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 03 2021,2021-11-03,7.25,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 04 2021,2021-11-04,7.907,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 05 2021,2021-11-05,7.434,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 06 2021,2021-11-06,6.887,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 07 2021,2021-11-07,6.777,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 08 2021,2021-11-08,6.919,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 09 2021,2021-11-09,7.084,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 10 2021,2021-11-10,6.575,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 11 2021,2021-11-11,6.73,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 12 2021,2021-11-12,6.647,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 13 2021,2021-11-13,7.404,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 14 2021,2021-11-14,5.997,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 15 2021,2021-11-15,6.452,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 16 2021,2021-11-16,6.361,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 17 2021,2021-11-17,7.845,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 18 2021,2021-11-18,6.605,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 19 2021,2021-11-19,5.964,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 20 2021,2021-11-20,6.225,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
