date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Feb 21 2019,2019-02-21,2.056,0.0883994070819548,0.09475505104435487,0.8167192984637022,0.6537764022887266,0.9066619449131809,0.47172919062842905,40,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 22 2019,2019-02-22,2.12,0.0888260342908736,0.09328927054869145,0.8166370849239023,0.6537764022887266,0.9066619449131809,0.47172919062842905,55,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 23 2019,2019-02-23,2.163,0.09029390707683305,0.09419580935427156,0.8165812987460037,0.6537764022887266,0.9066619449131809,0.47172919062842905,70,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 24 2019,2019-02-24,2.096,0.08976057553050551,0.0915077321342383,0.8164845430911521,0.6537764022887266,0.9066619449131809,0.47172919062842905,48,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 25 2019,2019-02-25,2.196,0.0926980018137242,0.09445644098873354,0.8164497599882585,0.6537764022887266,0.9066619449131809,0.47172919062842905,64,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 26 2019,2019-02-26,2.148,0.09380028306713997,0.09328737978121551,0.8163838081980705,0.6537764022887266,0.9066619449131809,0.47172919062842905,54,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 27 2019,2019-02-27,2.114,0.09307749829944127,0.09069154443436143,0.8162970080020036,0.6537764022887266,0.9066619449131809,0.47172919062842905,43,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 28 2019,2019-02-28,2.205,0.09373474435276331,0.09313622285091075,0.8162674003463025,0.6537764022887266,0.9066619449131809,0.47172919062842905,40,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 01 2019,2019-03-01,2.156,0.09470671000286908,0.0916796569879212,0.8162057332877101,0.6537764022887266,0.9066619449131809,0.47172919062842905,65,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 02 2019,2019-03-02,2.097,0.09411683250591714,0.08868107038714297,0.8161084213853859,0.6537764022887266,0.9066619449131809,0.47172919062842905,81,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 03 2019,2019-03-03,2.163,0.09026378329507345,0.08756268481405502,0.8160507239758923,0.6537764022887266,0.9066619449131809,0.47172919062842905,69,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 04 2019,2019-03-04,2.225,0.09181675904434135,0.09052425752498004,0.8160335015330483,0.6537764022887266,0.9066619449131809,0.47172919062842905,54,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 05 2019,2019-03-05,2.06,0.09068472605823559,0.08828433357591854,0.8159150323342407,0.6537764022887266,0.9066619449131809,0.47172919062842905,59,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 06 2019,2019-03-06,2.198,0.09378925385116546,0.08866831355597772,0.8158791499395638,0.6537764022887266,0.9066619449131809,0.47172919062842905,62,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 07 2019,2019-03-07,2.306,0.10175228541037366,0.09893869603445994,0.8159190162281368,0.6537764022887266,0.9066619449131809,0.47172919062842905,44,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 08 2019,2019-03-08,2.241,0.1034223624633398,0.10025973582376407,0.81591145848278,0.6537764022887266,0.9066619449131809,0.47172919062842905,65,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 09 2019,2019-03-09,2.259,0.10354831733551051,0.10226631276111275,0.8159161272665592,0.6537764022887266,0.9066619449131809,0.47172919062842905,52,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 10 2019,2019-03-10,2.261,0.10481752069050841,0.10362170041661754,0.815921796935087,0.6537764022887266,0.9066619449131809,0.47172919062842905,61,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 11 2019,2019-03-11,2.354,0.11081041073140947,0.11296966909057081,0.815996598516281,0.6537764022887266,0.9066619449131809,0.47172919062842905,38,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 12 2019,2019-03-12,2.239,0.10864992290449743,0.11108561275791927,0.8159859978807151,0.6537764022887266,0.9066619449131809,0.47172919062842905,39,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 13 2019,2019-03-13,2.247,0.09649182563212175,0.10942542606395134,0.8159805494945696,0.6537764022887266,0.9066619449131809,0.47172919062842905,38,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 14 2019,2019-03-14,2.366,0.09844938602765364,0.11668575770202741,0.8160632339699483,0.6537764022887266,0.9066619449131809,0.47172919062842905,71,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 15 2019,2019-03-15,2.404,0.10330256864996924,0.12574919527291667,0.816176055785752,0.6537764022887266,0.9066619449131809,0.47172919062842905,61,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 16 2019,2019-03-16,2.45,0.1099853699781098,0.13714622231672363,0.8163269980517106,0.6537764022887266,0.9066619449131809,0.47172919062842905,81,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 17 2019,2019-03-17,2.413,0.11372483427581094,0.14177349472989415,0.816445751448155,0.6537764022887266,0.9066619449131809,0.47172919062842905,84,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 18 2019,2019-03-18,2.453,0.11819215311304429,0.14842529641143892,0.8165976404539477,0.6537764022887266,0.9066619449131809,0.47172919062842905,70,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 19 2019,2019-03-19,2.445,0.1225184996588132,0.15239568012906812,0.8167418057118678,0.6537764022887266,0.9066619449131809,0.47172919062842905,55,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 20 2019,2019-03-20,2.396,0.1254925972081574,0.15163601432404045,0.8168442951566114,0.6537764022887266,0.9066619449131809,0.47172919062842905,74,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 21 2019,2019-03-21,2.447,0.12798311670273257,0.15372167600742162,0.8169885890784669,0.6537764022887266,0.9066619449131809,0.47172919062842905,60,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 22 2019,2019-03-22,2.364,0.1271292943081571,0.1503487812992638,0.8170641347802917,0.6537764022887266,0.9066619449131809,0.47172919062842905,67,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 23 2019,2019-03-23,2.46,0.12674884206785786,0.15218707223593875,0.8172180488907566,0.6537764022887266,0.9066619449131809,0.47172919062842905,91,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 24 2019,2019-03-24,2.41,0.12611345011090622,0.15012182186065678,0.8173290652248727,0.6537764022887266,0.9066619449131809,0.47172919062842905,74,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 25 2019,2019-03-25,2.219,0.12476182366294426,0.1465877187953413,0.8172985248979622,0.6537764022887266,0.9066619449131809,0.47172919062842905,86,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 26 2019,2019-03-26,2.223,0.12039059515728068,0.14289765346808972,0.8172703027217434,0.6537764022887266,0.9066619449131809,0.47172919062842905,51,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 27 2019,2019-03-27,2.247,0.11946210864673469,0.13862382974345425,0.8172577986556602,0.6537764022887266,0.9066619449131809,0.47172919062842905,64,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 28 2019,2019-03-28,2.203,0.117685363693246,0.1357109978856394,0.8172159538194921,0.6537764022887266,0.9066619449131809,0.47172919062842905,66,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 29 2019,2019-03-29,2.221,0.1138031977411764,0.1321305664011924,0.817185473211654,0.6537764022887266,0.9066619449131809,0.47172919062842905,75,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 30 2019,2019-03-30,2.252,0.11289741554529466,0.12795827543038135,0.8171753511379173,0.6537764022887266,0.9066619449131809,0.47172919062842905,62,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 31 2019,2019-03-31,2.193,0.11154734060221976,0.12548854518498884,0.8171262849767419,0.6537764022887266,0.9066619449131809,0.47172919062842905,57,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 01 2019,2019-04-01,2.123,0.11005607766002917,0.12685784424958896,0.8170350629622463,0.6537764022887266,0.9066619449131809,0.47172919062842905,49,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 02 2019,2019-04-02,2.093,0.11362934298072935,0.12969131969392295,0.8169270260413849,0.6537764022887266,0.9066619449131809,0.47172919062842905,46,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 03 2019,2019-04-03,2.144,0.11621892243115936,0.1282190517292138,0.8168476342887391,0.6537764022887266,0.9066619449131809,0.47172919062842905,43,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 04 2019,2019-04-04,2.153,0.1110040073835073,0.12605605017194815,0.8167733598518052,0.6537764022887266,0.9066619449131809,0.47172919062842905,31,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 05 2019,2019-04-05,2.103,0.11508182496296694,0.12647590811156742,0.8166703816614689,0.6537764022887266,0.9066619449131809,0.47172919062842905,45,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 06 2019,2019-04-06,2.147,0.11792818777243108,0.12402874568384599,0.8165922362677963,0.6537764022887266,0.9066619449131809,0.47172919062842905,48,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 07 2019,2019-04-07,2.128,0.12112139346147077,0.12231799118293629,0.8165029515486795,0.6537764022887266,0.9066619449131809,0.47172919062842905,45,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 08 2019,2019-04-08,2.045,0.12851155411189832,0.12591058884445688,0.816369263508376,0.6537764022887266,0.9066619449131809,0.47172919062842905,55,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 09 2019,2019-04-09,2.046,0.1350570590359047,0.12820200111056415,0.8162360331475229,0.6537764022887266,0.9066619449131809,0.47172919062842905,48,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 10 2019,2019-04-10,2.117,0.13667012471104048,0.12555862888744945,0.8161402294462627,0.6537764022887266,0.9066619449131809,0.47172919062842905,52,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 11 2019,2019-04-11,2.094,0.13990433513130107,0.12383082827772787,0.8160317068781807,0.6537764022887266,0.9066619449131809,0.47172919062842905,38,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 12 2019,2019-04-12,2.028,0.1458444337319749,0.1260031416918594,0.8158894797154025,0.6537764022887266,0.9066619449131809,0.47172919062842905,48,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 13 2019,2019-04-13,2.113,0.14599489835214566,0.12283699646642614,0.8157911394840055,0.6537764022887266,0.9066619449131809,0.47172919062842905,47,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 14 2019,2019-04-14,2.031,0.14723040431259035,0.12382103262507975,0.8156502695920478,0.6537764022887266,0.9066619449131809,0.47172919062842905,45,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 15 2019,2019-04-15,2.06,0.1438920772144297,0.12241955205971304,0.8155237131563381,0.6537764022887266,0.9066619449131809,0.47172919062842905,50,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 16 2019,2019-04-16,2.054,0.1415399541497582,0.12106494731562838,0.8153940814431418,0.6537764022887266,0.9066619449131809,0.47172919062842905,49,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 17 2019,2019-04-17,2.033,0.13637033755748834,0.12059830858976274,0.8152540825995513,0.6537764022887266,0.9066619449131809,0.47172919062842905,43,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 18 2019,2019-04-18,2.015,0.1307339845360411,0.12082026915901604,0.8151055205874714,0.6537764022887266,0.9066619449131809,0.47172919062842905,44,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 19 2019,2019-04-19,1.985,0.1279637565427492,0.12256307500698432,0.8149433417032769,0.6537764022887266,0.9066619449131809,0.47172919062842905,52,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 20 2019,2019-04-20,2.128,0.11583101047876618,0.11854916219953657,0.8148527800651667,0.6537764022887266,0.9066619449131809,0.47172919062842905,54,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 21 2019,2019-04-21,2.142,0.10839052424982903,0.11475270213428297,0.8147699945647127,0.6537764022887266,0.9066619449131809,0.47172919062842905,35,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 22 2019,2019-04-22,2.037,0.09158251727972314,0.113139200571324,0.8146317293258953,0.6537764022887266,0.9066619449131809,0.47172919062842905,52,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 23 2019,2019-04-23,1.915,0.0828712892064505,0.12073770872756072,0.81444080653491,0.6537764022887266,0.9066619449131809,0.47172919062842905,44,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 24 2019,2019-04-24,1.962,0.08445487811138074,0.12219628079007973,0.8142687645252267,0.6537764022887266,0.9066619449131809,0.47172919062842905,53,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 25 2019,2019-04-25,1.997,0.08328409349876885,0.12078668731307522,0.8141119463253041,0.6537764022887266,0.9066619449131809,0.47172919062842905,38,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 26 2019,2019-04-26,1.93,0.08326440367628238,0.12349984373706137,0.8139270392166705,0.6537764022887266,0.9066619449131809,0.47172919062842905,47,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 27 2019,2019-04-27,1.909,0.08592094736110067,0.12685688851220545,0.8137341867850864,0.6537764022887266,0.9066619449131809,0.47172919062842905,45,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 28 2019,2019-04-28,1.919,0.08570655630189697,0.12828733747917967,0.8135452108281592,0.6537764022887266,0.9066619449131809,0.47172919062842905,56,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 29 2019,2019-04-29,1.938,0.08089283388990334,0.12772491406279374,0.8133637206995824,0.6537764022887266,0.9066619449131809,0.47172919062842905,40,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 30 2019,2019-04-30,1.923,0.07976082061873507,0.12763558549928952,0.8131764545027945,0.6537764022887266,0.9066619449131809,0.47172919062842905,41,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 01 2019,2019-05-01,1.989,0.07891633864906598,0.1241885698304473,0.8130164081501671,0.6537764022887266,0.9066619449131809,0.47172919062842905,50,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 02 2019,2019-05-02,1.922,0.0810481693016777,0.12366035074843264,0.812828911922298,0.6537764022887266,0.9066619449131809,0.47172919062842905,49,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 03 2019,2019-05-03,1.861,0.08416106616184411,0.12701226952088474,0.8126197638265469,0.6537764022887266,0.9066619449131809,0.47172919062842905,36,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 04 2019,2019-05-04,1.925,0.08239883382742161,0.12516769110210058,0.8124336249382957,0.6537764022887266,0.9066619449131809,0.47172919062842905,49,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 05 2019,2019-05-05,1.838,0.08689158921258838,0.12887319521049165,0.8122173557383354,0.6537764022887266,0.9066619449131809,0.47172919062842905,45,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 06 2019,2019-05-06,1.917,0.08428460952229674,0.1265031099997301,0.812028393029396,0.6537764022887266,0.9066619449131809,0.47172919062842905,42,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 07 2019,2019-05-07,1.76,0.0914894692767042,0.13602352437181867,0.8117907180270472,0.6537764022887266,0.9066619449131809,0.47172919062842905,55,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 08 2019,2019-05-08,1.72,0.10299679718278806,0.14700581965660717,0.8115440923023307,0.6537764022887266,0.9066619449131809,0.47172919062842905,58,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 09 2019,2019-05-09,1.817,0.10613951456338731,0.14695041090064223,0.8113221555601309,0.6537764022887266,0.9066619449131809,0.47172919062842905,33,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 10 2019,2019-05-10,1.821,0.10569301132859064,0.14607773598541338,0.811101563153475,0.6537764022887266,0.9066619449131809,0.47172919062842905,36,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 11 2019,2019-05-11,1.828,0.1051710210951116,0.1443957713073543,0.8108832236148853,0.6537764022887266,0.9066619449131809,0.47172919062842905,50,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 12 2019,2019-05-12,1.789,0.10811411595621107,0.14463923789769195,0.8106539500651142,0.6537764022887266,0.9066619449131809,0.47172919062842905,47,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 13 2019,2019-05-13,1.785,0.10686547564618366,0.14450237378936392,0.8104237960489099,0.6537764022887266,0.9066619449131809,0.47172919062842905,30,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 14 2019,2019-05-14,1.805,0.10758500515109429,0.14271252037071994,0.8101992840280915,0.6537764022887266,0.9066619449131809,0.47172919062842905,41,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 15 2019,2019-05-15,1.716,0.11088618997181078,0.1465516939157331,0.8099532419064616,0.6537764022887266,0.9066619449131809,0.47172919062842905,47,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 16 2019,2019-05-16,1.817,0.1088943440264338,0.143267155185433,0.8097325310435968,0.6537764022887266,0.9066619449131809,0.47172919062842905,52,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 17 2019,2019-05-17,1.914,0.1061961100659118,0.13865015101759678,0.8095440198849493,0.6537764022887266,0.9066619449131809,0.47172919062842905,52,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 18 2019,2019-05-18,1.843,0.10444663159050441,0.1347601723782253,0.8093314249462639,0.6537764022887266,0.9066619449131809,0.47172919062842905,55,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 19 2019,2019-05-19,1.82,0.10389042083011198,0.13160262919070004,0.8091120485664174,0.6537764022887266,0.9066619449131809,0.47172919062842905,35,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 20 2019,2019-05-20,1.812,0.09447513204404949,0.12869800948739715,0.8088905312828213,0.6537764022887266,0.9066619449131809,0.47172919062842905,29,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 21 2019,2019-05-21,1.792,0.0816174775627511,0.12654431473850694,0.8086636559542604,0.6537764022887266,0.9066619449131809,0.47172919062842905,38,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 22 2019,2019-05-22,1.839,0.07517872192258339,0.12276739737784324,0.8084504633655576,0.6537764022887266,0.9066619449131809,0.47172919062842905,40,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 23 2019,2019-05-23,1.862,0.07447980517790322,0.11878428192502048,0.8082446873192868,0.6537764022887266,0.9066619449131809,0.47172919062842905,36,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 24 2019,2019-05-24,1.843,0.07193027434845631,0.11514922818329665,0.8080330226550997,0.6537764022887266,0.9066619449131809,0.47172919062842905,39,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 25 2019,2019-05-25,1.923,0.06805863766596902,0.11209988716037152,0.8078488630463053,0.6537764022887266,0.9066619449131809,0.47172919062842905,42,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 26 2019,2019-05-26,1.968,0.06987875378048156,0.11087124951784613,0.8076824808795396,0.6537764022887266,0.9066619449131809,0.47172919062842905,48,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 27 2019,2019-05-27,1.921,0.07023884539431835,0.10769390812016622,0.8074977359436548,0.6537764022887266,0.9066619449131809,0.47172919062842905,57,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 28 2019,2019-05-28,1.802,0.06976528794699395,0.1061495518461627,0.8072746444989262,0.6537764022887266,0.9066619449131809,0.47172919062842905,38,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 29 2019,2019-05-29,1.805,0.06821080407920437,0.10429992602698845,0.8070525525005825,0.6537764022887266,0.9066619449131809,0.47172919062842905,48,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 30 2019,2019-05-30,1.77,0.0679667261393187,0.10416013964139093,0.8068214805597288,0.6537764022887266,0.9066619449131809,0.47172919062842905,44,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
May 31 2019,2019-05-31,1.871,0.062270119769598654,0.10074882550013313,0.806619727006736,0.6537764022887266,0.9066619449131809,0.47172919062842905,54,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jun 01 2019,2019-06-01,1.85,0.06022986619308909,0.09754111851103608,0.8064113634961776,0.6537764022887266,0.9066619449131809,0.47172919062842905,46,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jun 02 2019,2019-06-02,1.917,0.06192449982187284,0.09519111378501394,0.8062258905390659,0.6537764022887266,0.9066619449131809,0.47172919062842905,54,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jun 03 2019,2019-06-03,1.965,0.06428510490519464,0.09511072404892928,0.8060590568231093,0.6537764022887266,0.9066619449131809,0.47172919062842905,51,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jun 04 2019,2019-06-04,1.932,0.06655275325293031,0.09306202488072884,0.805879338970832,0.6537764022887266,0.9066619449131809,0.47172919062842905,44,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
