date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 01 2020,2020-05-01,186.628,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 02 2020,2020-05-02,162.259,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 03 2020,2020-05-03,195.59,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 04 2020,2020-05-04,198.511,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 06 2020,2020-05-06,194.508,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 07 2020,2020-05-07,192.51,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 08 2020,2020-05-08,194.001,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 09 2020,2020-05-09,196.903,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 10 2020,2020-05-10,212.48,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 13 2020,2020-05-13,140.013,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 14 2020,2020-05-14,180.204,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 15 2020,2020-05-15,170.868,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 16 2020,2020-05-16,178.118,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 18 2020,2020-05-18,184.15,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 20 2020,2020-05-20,185.95,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 23 2020,2020-05-23,185.79,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 24 2020,2020-05-24,171.156,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 25 2020,2020-05-25,180.24,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 26 2020,2020-05-26,216.575,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 27 2020,2020-05-27,158.93,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 29 2020,2020-05-29,155.8,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 30 2020,2020-05-30,185.52,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 31 2020,2020-05-31,170.368,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 01 2020,2020-06-01,170.005,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 02 2020,2020-06-02,184.741,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 03 2020,2020-06-03,185.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 07 2020,2020-06-07,183.436,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 10 2020,2020-06-10,189.348,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 11 2020,2020-06-11,196.063,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 13 2020,2020-06-13,209.77,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 16 2020,2020-06-16,163.59,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 18 2020,2020-06-18,198.552,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 20 2020,2020-06-20,195.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 21 2020,2020-06-21,232.376,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 27 2020,2020-06-27,173.33,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 29 2020,2020-06-29,157.998,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 30 2020,2020-06-30,180.161,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 01 2020,2020-07-01,151.17,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 03 2020,2020-07-03,185.695,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 05 2020,2020-07-05,185.64,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 06 2020,2020-07-06,187.303,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 07 2020,2020-07-07,218.389,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 08 2020,2020-07-08,197.649,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 09 2020,2020-07-09,206.987,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 12 2020,2020-07-12,267.978,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 13 2020,2020-07-13,179.557,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 17 2020,2020-07-17,211.763,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 20 2020,2020-07-20,188.178,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 21 2020,2020-07-21,189.327,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 24 2020,2020-07-24,200.328,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 25 2020,2020-07-25,184.487,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 26 2020,2020-07-26,190.003,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 28 2020,2020-07-28,188.025,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 29 2020,2020-07-29,295.431,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 03 2020,2020-08-03,179.009,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 04 2020,2020-08-04,179.371,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 07 2020,2020-08-07,179.996,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 08 2020,2020-08-08,179.647,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 10 2020,2020-08-10,180.308,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 14 2020,2020-08-14,176.777,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 15 2020,2020-08-15,154.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 17 2020,2020-08-17,198.018,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 18 2020,2020-08-18,161.275,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 19 2020,2020-08-19,199.134,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 21 2020,2020-08-21,199.154,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 22 2020,2020-08-22,315.009,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 25 2020,2020-08-25,203.33,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 01 2020,2020-09-01,172.343,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 02 2020,2020-09-02,286.323,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 03 2020,2020-09-03,147.85,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 04 2020,2020-09-04,178.25,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 05 2020,2020-09-05,192.44,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 07 2020,2020-09-07,201.525,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 10 2020,2020-09-10,196.09,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 12 2020,2020-09-12,164.203,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 13 2020,2020-09-13,86.669,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 15 2020,2020-09-15,191.498,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 16 2020,2020-09-16,190.003,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 18 2020,2020-09-18,192.98,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 21 2020,2020-09-21,160.957,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 23 2020,2020-09-23,170.141,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 24 2020,2020-09-24,180.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 25 2020,2020-09-25,191.343,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 26 2020,2020-09-26,205.01,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 27 2020,2020-09-27,166.1,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 02 2020,2020-10-02,215.745,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 03 2020,2020-10-03,192.701,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 05 2020,2020-10-05,168.38,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 08 2020,2020-10-08,170.51,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 16 2020,2020-10-16,159.995,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 17 2020,2020-10-17,191.4,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 20 2020,2020-10-20,183.422,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 21 2020,2020-10-21,205.914,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 23 2020,2020-10-23,196.915,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 24 2020,2020-10-24,209.33,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 26 2020,2020-10-26,176.38,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 27 2020,2020-10-27,174.12,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 30 2020,2020-10-30,165.09,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 02 2020,2020-11-02,194.29,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 03 2020,2020-11-03,170.78,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 05 2020,2020-11-05,192.464,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 06 2020,2020-11-06,180.294,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 07 2020,2020-11-07,143.35,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 08 2020,2020-11-08,166.146,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 09 2020,2020-11-09,178.651,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 10 2020,2020-11-10,177.504,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 11 2020,2020-11-11,170.141,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 14 2020,2020-11-14,224.354,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 16 2020,2020-11-16,156.52,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 17 2020,2020-11-17,174.08,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 18 2020,2020-11-18,174.4,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 20 2020,2020-11-20,157.154,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 24 2020,2020-11-24,153.594,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 27 2020,2020-11-27,170.652,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 29 2020,2020-11-29,169.583,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 04 2020,2020-12-04,158.659,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 05 2020,2020-12-05,162.138,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 06 2020,2020-12-06,162.013,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 07 2020,2020-12-07,158.15,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 11 2020,2020-12-11,139.734,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 12 2020,2020-12-12,150.464,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 13 2020,2020-12-13,151.582,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 15 2020,2020-12-15,137.97,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 16 2020,2020-12-16,157.975,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 17 2020,2020-12-17,154.025,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 19 2020,2020-12-19,146.884,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 20 2020,2020-12-20,171.837,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 21 2020,2020-12-21,238.34,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 22 2020,2020-12-22,164.461,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 25 2020,2020-12-25,115.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 28 2020,2020-12-28,149.5,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 29 2020,2020-12-29,180.634,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 30 2020,2020-12-30,209.89,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 01 2021,2021-01-01,186.275,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 03 2021,2021-01-03,175.294,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 04 2021,2021-01-04,212.347,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 06 2021,2021-01-06,159.095,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 07 2021,2021-01-07,232.37,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 08 2021,2021-01-08,189.315,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 09 2021,2021-01-09,184.891,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 10 2021,2021-01-10,208.67,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 11 2021,2021-01-11,197.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 12 2021,2021-01-12,206.89,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 13 2021,2021-01-13,174.06,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 16 2021,2021-01-16,176.581,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 17 2021,2021-01-17,215.91,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 19 2021,2021-01-19,193.7,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 21 2021,2021-01-21,217.66,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 22 2021,2021-01-22,216.376,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 25 2021,2021-01-25,185.126,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 27 2021,2021-01-27,184.225,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 28 2021,2021-01-28,210.553,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 29 2021,2021-01-29,179.43,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 30 2021,2021-01-30,219.43,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 31 2021,2021-01-31,219.011,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 03 2021,2021-02-03,184.648,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 04 2021,2021-02-04,210.357,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 05 2021,2021-02-05,219.925,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 07 2021,2021-02-07,299.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 09 2021,2021-02-09,182.096,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 12 2021,2021-02-12,186.095,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 13 2021,2021-02-13,168.16,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 15 2021,2021-02-15,200.95,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 16 2021,2021-02-16,200.966,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 17 2021,2021-02-17,170.614,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 19 2021,2021-02-19,189.384,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 20 2021,2021-02-20,195.941,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 21 2021,2021-02-21,167.07,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 22 2021,2021-02-22,191.38,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 23 2021,2021-02-23,208.64,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 25 2021,2021-02-25,171.24,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 26 2021,2021-02-26,170.98,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 28 2021,2021-02-28,194.972,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 01 2021,2021-03-01,263.114,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 05 2021,2021-03-05,175.862,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 06 2021,2021-03-06,214.429,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 07 2021,2021-03-07,176.251,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 10 2021,2021-03-10,212.139,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 11 2021,2021-03-11,182.043,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 12 2021,2021-03-12,190.769,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 13 2021,2021-03-13,215.228,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 15 2021,2021-03-15,273.305,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 16 2021,2021-03-16,182.173,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 18 2021,2021-03-18,211.631,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 19 2021,2021-03-19,208.117,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 22 2021,2021-03-22,209.07,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 24 2021,2021-03-24,199.317,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 29 2021,2021-03-29,209.404,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 30 2021,2021-03-30,220.427,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 31 2021,2021-03-31,189.014,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 01 2021,2021-04-01,233.368,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 04 2021,2021-04-04,267.025,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 08 2021,2021-04-08,236.639,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 10 2021,2021-04-10,239.662,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 13 2021,2021-04-13,189.21,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 15 2021,2021-04-15,204.525,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 16 2021,2021-04-16,216.95,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 17 2021,2021-04-17,187.07,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 18 2021,2021-04-18,219.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 19 2021,2021-04-19,203.924,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 21 2021,2021-04-21,232.794,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 22 2021,2021-04-22,216.02,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 23 2021,2021-04-23,224.9,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 26 2021,2021-04-26,233.892,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 28 2021,2021-04-28,234.752,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 29 2021,2021-04-29,190.02,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 01 2021,2021-05-01,208.71,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 02 2021,2021-05-02,211.506,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 03 2021,2021-05-03,226.082,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 04 2021,2021-05-04,213.935,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 05 2021,2021-05-05,192.681,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 08 2021,2021-05-08,225.55,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
