date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 10 2021,2021-05-10,4.595,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 11 2021,2021-05-11,4.758,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 12 2021,2021-05-12,4.483,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 13 2021,2021-05-13,4.198,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 14 2021,2021-05-14,4.1,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 15 2021,2021-05-15,4.414,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 16 2021,2021-05-16,4.389,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 17 2021,2021-05-17,4.392,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 18 2021,2021-05-18,4.28,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 19 2021,2021-05-19,4.395,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 20 2021,2021-05-20,4.489,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 21 2021,2021-05-21,4.37,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 22 2021,2021-05-22,4.125,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 23 2021,2021-05-23,4.464,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 24 2021,2021-05-24,4.485,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 25 2021,2021-05-25,4.592,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 26 2021,2021-05-26,5.44,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 27 2021,2021-05-27,4.794,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 28 2021,2021-05-28,4.431,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 29 2021,2021-05-29,4.275,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 30 2021,2021-05-30,4.307,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 31 2021,2021-05-31,4.32,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 01 2021,2021-06-01,4.268,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 02 2021,2021-06-02,4.443,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 03 2021,2021-06-03,4.261,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 04 2021,2021-06-04,4.27,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 05 2021,2021-06-05,4.569,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 06 2021,2021-06-06,4.498,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 07 2021,2021-06-07,4.429,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 08 2021,2021-06-08,4.468,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 09 2021,2021-06-09,4.45,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 10 2021,2021-06-10,4.352,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 11 2021,2021-06-11,4.619,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 12 2021,2021-06-12,4.29,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 13 2021,2021-06-13,4.411,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 14 2021,2021-06-14,4.426,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 15 2021,2021-06-15,4.285,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 16 2021,2021-06-16,4.115,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 17 2021,2021-06-17,4.408,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 18 2021,2021-06-18,4.254,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 19 2021,2021-06-19,4.311,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 20 2021,2021-06-20,4.382,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 21 2021,2021-06-21,4.427,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 22 2021,2021-06-22,4.316,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 23 2021,2021-06-23,4.305,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 24 2021,2021-06-24,4.424,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 25 2021,2021-06-25,3.827,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 26 2021,2021-06-26,3.911,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 27 2021,2021-06-27,4.125,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 28 2021,2021-06-28,4.121,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 29 2021,2021-06-29,4.104,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 30 2021,2021-06-30,4.176,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 01 2021,2021-07-01,4.013,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 02 2021,2021-07-02,4.16,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 03 2021,2021-07-03,3.915,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 04 2021,2021-07-04,3.763,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 05 2021,2021-07-05,3.787,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 06 2021,2021-07-06,3.684,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 07 2021,2021-07-07,3.667,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 08 2021,2021-07-08,3.659,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 09 2021,2021-07-09,3.715,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 10 2021,2021-07-10,3.708,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 11 2021,2021-07-11,3.807,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 12 2021,2021-07-12,3.869,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 13 2021,2021-07-13,3.784,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 14 2021,2021-07-14,3.695,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 15 2021,2021-07-15,3.746,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 16 2021,2021-07-16,3.853,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 17 2021,2021-07-17,3.88,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 18 2021,2021-07-18,3.968,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 19 2021,2021-07-19,3.753,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 20 2021,2021-07-20,3.76,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 21 2021,2021-07-21,3.797,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 22 2021,2021-07-22,3.857,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 23 2021,2021-07-23,3.684,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 24 2021,2021-07-24,3.792,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 25 2021,2021-07-25,3.867,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 26 2021,2021-07-26,3.771,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 27 2021,2021-07-27,3.817,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 28 2021,2021-07-28,3.779,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 29 2021,2021-07-29,3.89,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 30 2021,2021-07-30,3.885,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 31 2021,2021-07-31,3.913,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 01 2021,2021-08-01,3.97,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 02 2021,2021-08-02,3.847,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 03 2021,2021-08-03,3.886,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 04 2021,2021-08-04,3.978,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 05 2021,2021-08-05,3.917,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 06 2021,2021-08-06,5.755,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 07 2021,2021-08-07,4.127,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 08 2021,2021-08-08,3.887,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 09 2021,2021-08-09,3.884,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 10 2021,2021-08-10,4.038,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 11 2021,2021-08-11,3.805,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 12 2021,2021-08-12,3.838,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 13 2021,2021-08-13,3.672,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 14 2021,2021-08-14,3.849,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 15 2021,2021-08-15,3.622,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 16 2021,2021-08-16,3.752,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 17 2021,2021-08-17,3.711,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 18 2021,2021-08-18,3.781,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 19 2021,2021-08-19,3.674,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 20 2021,2021-08-20,3.747,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 21 2021,2021-08-21,3.793,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 22 2021,2021-08-22,3.858,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 23 2021,2021-08-23,3.728,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 24 2021,2021-08-24,3.799,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 25 2021,2021-08-25,3.719,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 26 2021,2021-08-26,3.569,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 27 2021,2021-08-27,3.728,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 28 2021,2021-08-28,3.75,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 29 2021,2021-08-29,3.531,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 30 2021,2021-08-30,3.62,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 31 2021,2021-08-31,4.304,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 01 2021,2021-09-01,3.54,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 02 2021,2021-09-02,3.675,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 03 2021,2021-09-03,3.574,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 04 2021,2021-09-04,3.734,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 05 2021,2021-09-05,3.592,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 06 2021,2021-09-06,3.788,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 07 2021,2021-09-07,3.867,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 08 2021,2021-09-08,3.829,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 09 2021,2021-09-09,3.8,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 10 2021,2021-09-10,3.921,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 11 2021,2021-09-11,4.052,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 12 2021,2021-09-12,3.881,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 13 2021,2021-09-13,3.959,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 14 2021,2021-09-14,3.848,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 15 2021,2021-09-15,3.789,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 16 2021,2021-09-16,3.876,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 17 2021,2021-09-17,4.055,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 18 2021,2021-09-18,3.841,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 19 2021,2021-09-19,3.832,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 20 2021,2021-09-20,3.628,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 21 2021,2021-09-21,3.682,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 22 2021,2021-09-22,3.633,96,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 23 2021,2021-09-23,3.923,84,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 24 2021,2021-09-24,4.107,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 25 2021,2021-09-25,4.794,84,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 26 2021,2021-09-26,5.311,71,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 27 2021,2021-09-27,5.711,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 28 2021,2021-09-28,5.876,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 29 2021,2021-09-29,6.073,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 30 2021,2021-09-30,6.639,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 01 2021,2021-10-01,6.223,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 02 2021,2021-10-02,6.209,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 03 2021,2021-10-03,6.347,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 04 2021,2021-10-04,6.724,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 05 2021,2021-10-05,6.182,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 06 2021,2021-10-06,6.328,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 07 2021,2021-10-07,6.204,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 08 2021,2021-10-08,6.485,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 09 2021,2021-10-09,6.592,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 10 2021,2021-10-10,6.744,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 11 2021,2021-10-11,6.45,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 12 2021,2021-10-12,6.616,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 13 2021,2021-10-13,6.497,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 14 2021,2021-10-14,6.67,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 15 2021,2021-10-15,6.705,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 16 2021,2021-10-16,7.026,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 17 2021,2021-10-17,10.452,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 18 2021,2021-10-18,7.052,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 19 2021,2021-10-19,6.966,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 20 2021,2021-10-20,6.895,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 21 2021,2021-10-21,7.567,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 22 2021,2021-10-22,6.321,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 23 2021,2021-10-23,6.239,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 24 2021,2021-10-24,6.636,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 25 2021,2021-10-25,8.066,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 26 2021,2021-10-26,6.708,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 27 2021,2021-10-27,7.004,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 28 2021,2021-10-28,6.879,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 29 2021,2021-10-29,7.303,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 30 2021,2021-10-30,7.639,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 31 2021,2021-10-31,8.127,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 01 2021,2021-11-01,8.162,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 02 2021,2021-11-02,8.756,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 03 2021,2021-11-03,8.144,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 04 2021,2021-11-04,7.982,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 05 2021,2021-11-05,8.434,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 06 2021,2021-11-06,8.927,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 07 2021,2021-11-07,8.961,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 08 2021,2021-11-08,8.754,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 09 2021,2021-11-09,8.721,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 10 2021,2021-11-10,7.881,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 11 2021,2021-11-11,7.708,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 12 2021,2021-11-12,8.287,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 13 2021,2021-11-13,7.975,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 14 2021,2021-11-14,7.933,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 15 2021,2021-11-15,8.023,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 16 2021,2021-11-16,8.486,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 17 2021,2021-11-17,11.904,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 18 2021,2021-11-18,8.139,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 19 2021,2021-11-19,8.013,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 20 2021,2021-11-20,8.028,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 21 2021,2021-11-21,8.416,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 22 2021,2021-11-22,8.174,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 23 2021,2021-11-23,7.784,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 24 2021,2021-11-24,8.192,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 25 2021,2021-11-25,8.096,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 26 2021,2021-11-26,8.583,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 27 2021,2021-11-27,7.582,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 28 2021,2021-11-28,7.416,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 29 2021,2021-11-29,7.497,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 30 2021,2021-11-30,7.898,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 01 2021,2021-12-01,7.456,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 02 2021,2021-12-02,8.342,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 03 2021,2021-12-03,8.959,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 04 2021,2021-12-04,8.392,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 05 2021,2021-12-05,8.524,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 06 2021,2021-12-06,8.637,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 07 2021,2021-12-07,8.61,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 08 2021,2021-12-08,9.334,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 09 2021,2021-12-09,9.524,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 10 2021,2021-12-10,8.72,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 11 2021,2021-12-11,8.946,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 12 2021,2021-12-12,8.476,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 13 2021,2021-12-13,9.553,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 14 2021,2021-12-14,8.613,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 15 2021,2021-12-15,8.759,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 16 2021,2021-12-16,8.46,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 17 2021,2021-12-17,8.499,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 18 2021,2021-12-18,8.454,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 19 2021,2021-12-19,8.774,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 20 2021,2021-12-20,9.058,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 21 2021,2021-12-21,8.956,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 22 2021,2021-12-22,8.733,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 23 2021,2021-12-23,8.469,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 24 2021,2021-12-24,8.535,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 25 2021,2021-12-25,8.805,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 26 2021,2021-12-26,8.761,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 27 2021,2021-12-27,8.787,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 28 2021,2021-12-28,9.948,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 29 2021,2021-12-29,9.335,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 30 2021,2021-12-30,9.011,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 31 2021,2021-12-31,9.127,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 01 2022,2022-01-01,9.044,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
