date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 21 2016,2016-01-21,69.992,3.9272253046018784,5.0021146261742935,23.00777350321905,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 22 2016,2016-01-22,73.163,3.637175094467944,4.930792199056252,22.93669344848623,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 23 2016,2016-01-23,76.15,3.7994286261304135,5.0421190507359634,22.85668574595022,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 24 2016,2016-01-24,70.336,3.6320788930114474,4.877388146192479,22.79860101527624,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 25 2016,2016-01-25,68.136,3.4291643265032863,4.74142408732628,22.751635641823526,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 26 2016,2016-01-26,70.328,3.3173598968244766,4.587060390620657,22.694009488924213,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 27 2016,2016-01-27,74.25,3.4203220270856574,4.5651110408699775,22.621831311781136,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 28 2016,2016-01-28,72.59,3.487189874811855,4.454809696886742,22.55589042322593,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 29 2016,2016-01-29,67.668,3.4899313242924537,4.3615288269222345,22.512177774383318,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 30 2016,2016-01-30,67.597,3.496771673034308,4.268394132619549,22.46879447306056,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 31 2016,2016-01-31,69.542,3.2449044588598053,4.130234946953973,22.41604293820283,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 01 2016,2016-02-01,65.786,3.1745791944871637,4.131335125006428,22.38241734195985,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 02 2016,2016-02-02,69.168,3.166250027522054,3.9983096813940247,22.331528016339053,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 03 2016,2016-02-03,71.735,3.0692069081163904,3.9006777526011978,22.270520619546012,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 04 2016,2016-02-04,69.528,2.9410308273780448,3.773482901225268,22.218573229285408,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 05 2016,2016-02-05,76.143,2.957778671202063,3.978400898372105,22.145963223089204,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 06 2016,2016-02-06,67.791,2.883599371355963,3.8953006244477617,22.102507357021423,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 07 2016,2016-02-07,66.335,2.928790831466888,3.8807331590979257,22.06623648928257,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 08 2016,2016-02-08,69.987,2.9048199439721385,3.7536978541418597,22.01340057692538,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 09 2016,2016-02-09,67.564,2.9104748597431924,3.6744472101203933,21.971163875146534,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 10 2016,2016-02-10,68.911,2.8899017013870765,3.559172643508168,21.923067797300096,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 11 2016,2016-02-11,68.71,2.8800350414937044,3.450167730770928,21.875984913195893,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 12 2016,2016-02-12,65.758,2.9538650948972496,3.470547357239814,21.842611235183913,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 13 2016,2016-02-13,67.597,2.9808468633913874,3.3844636272960784,21.800442664740785,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 14 2016,2016-02-14,66.577,2.947493133955431,3.339215668178588,21.762954579409904,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 15 2016,2016-02-15,68.704,2.953054439752118,3.2308310768192467,21.716278118220504,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 16 2016,2016-02-16,66.658,2.971147038264898,3.180285541668393,21.678468159313255,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 17 2016,2016-02-17,65.48,3.036097846469232,3.190548735564953,21.646160471052248,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 18 2016,2016-02-18,60.561,3.4266300473805167,3.6892143995912043,21.640963402755563,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 19 2016,2016-02-19,59.847,3.6602642916952477,4.1250387197864535,21.63948940445561,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 20 2016,2016-02-20,66.394,3.6771766974636484,4.001039174299226,21.602080364903976,44.0997787899966,14.83899104937843,38.36154387172667,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 21 2016,2016-02-21,62.835,3.7216528468740266,4.042881607312197,21.581993533666633,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 22 2016,2016-02-22,61.545,3.6114875002372226,4.159131638451672,21.568638452725427,44.0997787899966,14.83899104937843,38.36154387172667,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 23 2016,2016-02-23,68.128,3.5804313714619664,4.035379835527666,21.523958051069997,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 24 2016,2016-02-24,67.975,3.579920033140412,3.91171638475779,21.480020345225217,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 25 2016,2016-02-25,68.702,3.551315926413376,3.8072577546911983,21.433645241330538,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 26 2016,2016-02-26,66.314,3.333055503364392,3.687759284609402,21.39652769969257,44.0997787899966,14.83899104937843,38.36154387172667,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 27 2016,2016-02-27,67.533,3.186401523320314,3.568787082514392,21.35467859245234,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 28 2016,2016-02-28,67.247,3.185359168113853,3.4519714405769157,21.314036373890062,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 29 2016,2016-02-29,65.0,3.2100023534566655,3.3797119991879985,21.282632411109656,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 01 2016,2016-03-01,67.872,3.1811755119661296,3.2767396678443905,21.239886098123577,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 02 2016,2016-03-02,66.824,3.1722540376382646,3.169663753382447,21.20111579435598,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 03 2016,2016-03-03,62.971,3.2350417226255956,3.2275227695118787,21.178936679397733,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 04 2016,2016-03-04,64.134,3.1401821063310185,3.1893247902887136,21.151153661100324,44.0997787899966,14.83899104937843,38.36154387172667,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 05 2016,2016-03-05,67.801,3.101270358173362,3.0997714143244295,21.108987927915873,44.0997787899966,14.83899104937843,38.36154387172667,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 06 2016,2016-03-06,67.73,2.5373758788513614,3.0100302983150002,21.067234907954624,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 07 2016,2016-03-07,69.924,2.6090009044732487,3.018845092100329,21.01900217596307,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 08 2016,2016-03-08,64.692,2.62731606528384,2.973111001387377,20.98897190978672,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 09 2016,2016-03-09,63.042,2.6000341774945896,3.0242362125232045,20.96602655634487,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 10 2016,2016-03-10,68.946,2.638802927836039,2.9858000422234237,20.92104627046418,44.0997787899966,14.83899104937843,38.36154387172667,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 11 2016,2016-03-11,71.012,2.7406030968538255,3.0820961762620445,20.870964261232313,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 12 2016,2016-03-12,75.589,3.2048285725311954,3.676023254139429,20.813598514415673,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 13 2016,2016-03-13,72.642,3.394665061263465,3.777444349772432,20.760930518407143,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 14 2016,2016-03-14,73.955,3.6435043703217462,3.9577484522850455,20.706499686357574,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 15 2016,2016-03-15,74.109,3.873591835202702,4.097609073017459,20.652271765605256,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 16 2016,2016-03-16,74.875,4.1158459111548025,4.258828693603643,20.597473516465808,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 17 2016,2016-03-17,79.69,4.688734440552679,4.904207482209208,20.54051651542133,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 18 2016,2016-03-18,77.047,4.960860720183473,5.083929866881537,20.48468393777862,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 19 2016,2016-03-19,78.012,5.060672121664303,5.2906680892075295,20.42885358629532,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 20 2016,2016-03-20,78.219,5.0582387863308655,5.450981392979719,20.373413431938303,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 21 2016,2016-03-21,74.274,5.103378104678512,5.328340310838674,20.32158006251908,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 22 2016,2016-03-22,84.43,5.610914552864078,6.097734793078082,20.270425015992227,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 23 2016,2016-03-23,83.146,5.825117166697057,6.498182809627419,20.218126895954235,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 24 2016,2016-03-24,82.855,6.1791899476547085,6.756457739809711,20.165947802289455,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 25 2016,2016-03-25,84.472,6.571481843506971,7.079697533138509,20.116011180569377,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 26 2016,2016-03-26,72.198,6.540032910125055,6.867160600336269,20.069657656685244,44.0997787899966,14.83899104937843,38.36154387172667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 27 2016,2016-03-27,80.307,6.6030891252052495,6.818273920377716,20.017181748546456,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 28 2016,2016-03-28,80.149,6.665110443420274,6.741986608149039,19.965077570958748,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 29 2016,2016-03-29,77.603,6.61924702110733,6.555731871325076,19.91366521619288,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 30 2016,2016-03-30,77.802,6.46656066236152,6.377226300667089,19.862565777872376,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Mar 31 2016,2016-03-31,77.952,6.405349200957613,6.2048830992945945,19.811802923152392,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 01 2016,2016-04-01,77.674,6.2787954310018135,6.027627653972008,19.761532639838613,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 02 2016,2016-04-02,79.306,5.936758227688272,5.9041865910506885,19.711312740132037,44.0997787899966,14.83899104937843,38.36154387172667,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 03 2016,2016-04-03,78.712,5.593243508759229,5.75635574659162,19.66151493909792,44.0997787899966,14.83899104937843,38.36154387172667,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 04 2016,2016-04-04,82.374,5.524460060577948,5.790978573120164,19.613274308042314,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 05 2016,2016-04-05,81.18,5.365999129898394,5.726464156225674,19.5646325297596,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 06 2016,2016-04-06,81.697,5.295531450542005,5.676677195624068,19.516631009092016,44.0997787899966,14.83899104937843,38.36154387172667,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 07 2016,2016-04-07,81.663,4.828793244931923,5.610755103766758,19.46896065119627,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 08 2016,2016-04-08,86.248,4.258251251340336,5.865736792081067,19.42699502367415,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 09 2016,2016-04-09,86.794,4.156036004291446,6.09198560734101,19.38627640461312,44.0997787899966,14.83899104937843,38.36154387172667,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 10 2016,2016-04-10,68.823,4.314866471609218,6.367639361030625,19.352959636163465,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 11 2016,2016-04-11,78.959,4.272227519475316,6.164905224069946,19.305947877660675,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 12 2016,2016-04-12,82.133,4.141827573737951,6.054385048887178,19.26023052507467,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 13 2016,2016-04-13,79.108,4.020956372341926,5.860184603553262,19.213883771272194,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 14 2016,2016-04-14,82.238,3.9253109460257773,5.754404553573502,19.16889496579388,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 15 2016,2016-04-15,79.748,3.819678695189431,5.574156089957771,19.12321811734442,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 16 2016,2016-04-16,82.768,3.8570254230163403,5.49111823982474,19.07927568250342,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 17 2016,2016-04-17,83.129,3.8601199077619506,5.416755067903996,19.035951575742462,44.0997787899966,14.83899104937843,38.36154387172667,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 18 2016,2016-04-18,81.834,3.8507832350042484,5.282116774577959,18.991940153808525,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 19 2016,2016-04-19,79.319,3.835888817111708,5.108885346786847,18.94751564039613,44.0997787899966,14.83899104937843,38.36154387172667,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 20 2016,2016-04-20,80.519,3.6633612164650273,4.950473106951308,18.903549581018257,44.0997787899966,14.83899104937843,38.36154387172667,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 21 2016,2016-04-21,86.179,3.7410771865992323,5.079454392900887,18.865321173420785,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 22 2016,2016-04-22,88.04,3.9580110326379874,5.323856813084896,18.830789641140342,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 23 2016,2016-04-23,92.965,4.534013509783336,6.036030096171064,18.80960095021057,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 24 2016,2016-04-24,93.262,5.019885177626373,6.5731385749527576,18.789356944982913,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 25 2016,2016-04-25,87.149,4.817403734402079,6.488741403699753,18.753455378438883,44.0997787899966,14.83899104937843,38.36154387172667,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Apr 26 2016,2016-04-26,87.817,4.928072753325601,6.426144202020841,18.719008659730065,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
