date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 24 2020,2020-05-24,127.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 27 2020,2020-05-27,126.993,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 28 2020,2020-05-28,122.742,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 29 2020,2020-05-29,109.25,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 30 2020,2020-05-30,122.87,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 02 2020,2020-06-02,111.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 04 2020,2020-06-04,119.026,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 07 2020,2020-06-07,106.707,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 09 2020,2020-06-09,89.62,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 11 2020,2020-06-11,108.085,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 12 2020,2020-06-12,95.118,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 13 2020,2020-06-13,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 17 2020,2020-06-17,126.109,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 18 2020,2020-06-18,108.491,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 22 2020,2020-06-22,120.66,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 26 2020,2020-06-26,122.49,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 27 2020,2020-06-27,106.242,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 29 2020,2020-06-29,119.386,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 03 2020,2020-07-03,98.53,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 07 2020,2020-07-07,120.38,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 23 2020,2020-07-23,111.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 24 2020,2020-07-24,129.31,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 26 2020,2020-07-26,111.332,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 28 2020,2020-07-28,128.606,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 29 2020,2020-07-29,150.808,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 02 2020,2020-08-02,128.424,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 10 2020,2020-08-10,119.936,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 13 2020,2020-08-13,135.119,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 18 2020,2020-08-18,150.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 19 2020,2020-08-19,111.148,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 20 2020,2020-08-20,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 24 2020,2020-08-24,149.021,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 27 2020,2020-08-27,108.405,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 29 2020,2020-08-29,110.013,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 30 2020,2020-08-30,109.503,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 06 2020,2020-09-06,115.985,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 10 2020,2020-09-10,110.44,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 15 2020,2020-09-15,116.733,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 19 2020,2020-09-19,129.46,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 05 2020,2020-10-05,119.372,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 06 2020,2020-10-06,131.91,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 10 2020,2020-10-10,112.77,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 11 2020,2020-10-11,130.285,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 12 2020,2020-10-12,131.648,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 17 2020,2020-10-17,114.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 21 2020,2020-10-21,110.94,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 24 2020,2020-10-24,132.813,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 28 2020,2020-10-28,143.498,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 29 2020,2020-10-29,139.693,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 05 2020,2020-11-05,132.616,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 06 2020,2020-11-06,142.398,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 07 2020,2020-11-07,121.553,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 12 2020,2020-11-12,126.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 13 2020,2020-11-13,131.427,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 14 2020,2020-11-14,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 23 2020,2020-11-23,119.033,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 26 2020,2020-11-26,158.469,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 30 2020,2020-11-30,117.57,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 01 2020,2020-12-01,165.76,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 03 2020,2020-12-03,144.559,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 05 2020,2020-12-05,137.298,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 08 2020,2020-12-08,92.18,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 09 2020,2020-12-09,103.52,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 10 2020,2020-12-10,102.927,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 11 2020,2020-12-11,114.988,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 13 2020,2020-12-13,95.542,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 14 2020,2020-12-14,112.023,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 16 2020,2020-12-16,103.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 22 2020,2020-12-22,111.389,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 23 2020,2020-12-23,112.91,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 27 2020,2020-12-27,114.334,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 28 2020,2020-12-28,116.019,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 29 2020,2020-12-29,114.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 30 2020,2020-12-30,124.181,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 02 2021,2021-01-02,130.008,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 03 2021,2021-01-03,125.168,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 05 2021,2021-01-05,138.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 08 2021,2021-01-08,149.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 13 2021,2021-01-13,125.873,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 14 2021,2021-01-14,119.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 15 2021,2021-01-15,319.48,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 18 2021,2021-01-18,144.877,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 26 2021,2021-01-26,119.29,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 29 2021,2021-01-29,125.855,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 02 2021,2021-02-02,114.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 03 2021,2021-02-03,116.05,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 06 2021,2021-02-06,144.113,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 08 2021,2021-02-08,128.55,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 12 2021,2021-02-12,111.873,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 14 2021,2021-02-14,132.17,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 17 2021,2021-02-17,144.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 19 2021,2021-02-19,130.855,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 21 2021,2021-02-21,145.36,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 25 2021,2021-02-25,147.008,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 26 2021,2021-02-26,134.665,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 27 2021,2021-02-27,168.769,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 28 2021,2021-02-28,136.62,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 01 2021,2021-03-01,126.579,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 05 2021,2021-03-05,175.07,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 06 2021,2021-03-06,147.906,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 13 2021,2021-03-13,137.07,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 15 2021,2021-03-15,165.62,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 17 2021,2021-03-17,128.789,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 20 2021,2021-03-20,151.407,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 22 2021,2021-03-22,129.4,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 27 2021,2021-03-27,128.882,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 29 2021,2021-03-29,131.65,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 31 2021,2021-03-31,134.03,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 01 2021,2021-04-01,150.977,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 03 2021,2021-04-03,155.72,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 07 2021,2021-04-07,172.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 08 2021,2021-04-08,138.53,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 12 2021,2021-04-12,140.974,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 15 2021,2021-04-15,150.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 16 2021,2021-04-16,156.342,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 17 2021,2021-04-17,134.735,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 18 2021,2021-04-18,137.17,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 20 2021,2021-04-20,138.03,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 21 2021,2021-04-21,149.998,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 23 2021,2021-04-23,166.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 27 2021,2021-04-27,140.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 07 2021,2021-05-07,150.132,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 13 2021,2021-05-13,161.945,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 14 2021,2021-05-14,179.666,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 15 2021,2021-05-15,169.82,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 20 2021,2021-05-20,156.973,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 22 2021,2021-05-22,173.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 28 2021,2021-05-28,170.25,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 04 2021,2021-06-04,160.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 06 2021,2021-06-06,189.739,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 11 2021,2021-06-11,168.461,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 12 2021,2021-06-12,167.633,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 14 2021,2021-06-14,169.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 15 2021,2021-06-15,203.009,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 19 2021,2021-06-19,201.786,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 25 2021,2021-06-25,181.42,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 05 2021,2021-07-05,248.52,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 12 2021,2021-07-12,162.94,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 17 2021,2021-07-17,271.48,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 19 2021,2021-07-19,239.28,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 21 2021,2021-07-21,172.018,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 25 2021,2021-07-25,196.15,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 02 2021,2021-08-02,180.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 04 2021,2021-08-04,246.059,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 10 2021,2021-08-10,186.43,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 14 2021,2021-08-14,137.832,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 22 2021,2021-08-22,201.37,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 27 2021,2021-08-27,180.007,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 01 2021,2021-09-01,164.865,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 04 2021,2021-09-04,137.44,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 07 2021,2021-09-07,173.48,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 10 2021,2021-09-10,139.895,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 11 2021,2021-09-11,165.57,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 13 2021,2021-09-13,197.63,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 22 2021,2021-09-22,112.289,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 23 2021,2021-09-23,125.265,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 26 2021,2021-09-26,109.305,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 27 2021,2021-09-27,108.86,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 29 2021,2021-09-29,191.3,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 09 2021,2021-10-09,114.65,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 10 2021,2021-10-10,114.42,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 13 2021,2021-10-13,114.9,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 14 2021,2021-10-14,147.148,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 21 2021,2021-10-21,116.695,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 24 2021,2021-10-24,111.98,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 27 2021,2021-10-27,139.63,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 30 2021,2021-10-30,112.757,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 01 2021,2021-11-01,137.937,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 02 2021,2021-11-02,120.502,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 05 2021,2021-11-05,112.9,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 06 2021,2021-11-06,106.05,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 07 2021,2021-11-07,106.09,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 10 2021,2021-11-10,103.805,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 12 2021,2021-11-12,93.07,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 16 2021,2021-11-16,119.536,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 17 2021,2021-11-17,93.833,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 19 2021,2021-11-19,117.514,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 20 2021,2021-11-20,107.091,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 25 2021,2021-11-25,87.74,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 26 2021,2021-11-26,90.103,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 03 2021,2021-12-03,93.613,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 05 2021,2021-12-05,86.2,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 07 2021,2021-12-07,112.022,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 13 2021,2021-12-13,84.73,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 15 2021,2021-12-15,93.702,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 17 2021,2021-12-17,97.736,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 23 2021,2021-12-23,96.953,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 26 2021,2021-12-26,92.89,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 27 2021,2021-12-27,104.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 28 2021,2021-12-28,107.46,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 29 2021,2021-12-29,109.477,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 03 2022,2022-01-03,88.012,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 05 2022,2022-01-05,77.828,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 06 2022,2022-01-06,117.288,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 18 2022,2022-01-18,101.96,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 19 2022,2022-01-19,101.744,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 21 2022,2022-01-21,289.825,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 22 2022,2022-01-22,101.81,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 24 2022,2022-01-24,90.414,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 27 2022,2022-01-27,108.236,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 28 2022,2022-01-28,76.698,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 29 2022,2022-01-29,94.749,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 30 2022,2022-01-30,96.67,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 02 2022,2022-02-02,84.89,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 05 2022,2022-02-05,87.1,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 07 2022,2022-02-07,74.308,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 11 2022,2022-02-11,118.053,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 25 2022,2022-02-25,108.68,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 26 2022,2022-02-26,104.106,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 27 2022,2022-02-27,97.937,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 03 2022,2022-03-03,103.43,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 07 2022,2022-03-07,102.208,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 08 2022,2022-03-08,108.824,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 10 2022,2022-03-10,95.63,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 14 2022,2022-03-14,95.54,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 17 2022,2022-03-17,106.745,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 19 2022,2022-03-19,97.775,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 25 2022,2022-03-25,97.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 26 2022,2022-03-26,101.879,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 28 2022,2022-03-28,98.84,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 01 2022,2022-04-01,120.45,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 09 2022,2022-04-09,124.991,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 16 2022,2022-04-16,102.02,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 18 2022,2022-04-18,100.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 19 2022,2022-04-19,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 22 2022,2022-04-22,105.575,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 06 2022,2022-05-06,111.58,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 12 2022,2022-05-12,109.175,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 13 2022,2022-05-13,118.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 16 2022,2022-05-16,138.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 25 2022,2022-05-25,104.399,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 29 2022,2022-05-29,96.247,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 02 2022,2022-06-02,117.311,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
