date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Apr 16 2019,2019-04-16,14.77,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 17 2019,2019-04-17,14.614,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 18 2019,2019-04-18,14.172,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 19 2019,2019-04-19,13.853,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 22 2019,2019-04-22,13.42,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 23 2019,2019-04-23,13.047,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 24 2019,2019-04-24,13.178,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 26 2019,2019-04-26,13.638,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 27 2019,2019-04-27,12.393,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 28 2019,2019-04-28,11.825,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 29 2019,2019-04-29,12.484,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Apr 30 2019,2019-04-30,12.257,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 01 2019,2019-05-01,12.427,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 02 2019,2019-05-02,13.189,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 03 2019,2019-05-03,13.484,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 04 2019,2019-05-04,11.993,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 06 2019,2019-05-06,12.456,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 07 2019,2019-05-07,11.837,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 08 2019,2019-05-08,12.689,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 09 2019,2019-05-09,13.004,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 10 2019,2019-05-10,11.245,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 11 2019,2019-05-11,12.335,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 13 2019,2019-05-13,12.921,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 14 2019,2019-05-14,12.998,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 15 2019,2019-05-15,11.397,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 16 2019,2019-05-16,12.31,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 17 2019,2019-05-17,10.841,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 18 2019,2019-05-18,11.88,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 19 2019,2019-05-19,12.339,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 20 2019,2019-05-20,11.361,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 21 2019,2019-05-21,11.83,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 22 2019,2019-05-22,11.489,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 23 2019,2019-05-23,11.553,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 24 2019,2019-05-24,11.94,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 25 2019,2019-05-25,16.999,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 26 2019,2019-05-26,11.821,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 27 2019,2019-05-27,11.717,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 28 2019,2019-05-28,12.086,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 29 2019,2019-05-29,11.411,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 30 2019,2019-05-30,11.936,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
May 31 2019,2019-05-31,11.967,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 01 2019,2019-06-01,11.143,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 02 2019,2019-06-02,11.597,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 03 2019,2019-06-03,12.497,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 04 2019,2019-06-04,12.271,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 05 2019,2019-06-05,12.04,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 06 2019,2019-06-06,12.643,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 07 2019,2019-06-07,11.773,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 08 2019,2019-06-08,12.723,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 09 2019,2019-06-09,12.7,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 10 2019,2019-06-10,12.866,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 11 2019,2019-06-11,12.702,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 12 2019,2019-06-12,12.579,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 13 2019,2019-06-13,12.312,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 14 2019,2019-06-14,16.417,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 15 2019,2019-06-15,12.203,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 16 2019,2019-06-16,13.441,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 17 2019,2019-06-17,12.95,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 18 2019,2019-06-18,12.991,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 19 2019,2019-06-19,13.411,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 20 2019,2019-06-20,13.59,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 21 2019,2019-06-21,14.781,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 22 2019,2019-06-22,13.947,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 23 2019,2019-06-23,13.738,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 24 2019,2019-06-24,14.323,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 25 2019,2019-06-25,13.364,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 26 2019,2019-06-26,13.297,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 27 2019,2019-06-27,11.84,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 28 2019,2019-06-28,11.818,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 29 2019,2019-06-29,13.279,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jun 30 2019,2019-06-30,13.68,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 01 2019,2019-07-01,12.153,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 02 2019,2019-07-02,12.8,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 03 2019,2019-07-03,11.994,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 04 2019,2019-07-04,11.753,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 05 2019,2019-07-05,11.752,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 06 2019,2019-07-06,12.719,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 07 2019,2019-07-07,11.688,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 12 2019,2019-07-12,13.241,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 13 2019,2019-07-13,13.121,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 14 2019,2019-07-14,13.597,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 15 2019,2019-07-15,13.013,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 16 2019,2019-07-16,13.391,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 17 2019,2019-07-17,13.697,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 18 2019,2019-07-18,12.664,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 19 2019,2019-07-19,19.143,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 20 2019,2019-07-20,13.916,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 21 2019,2019-07-21,11.938,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 22 2019,2019-07-22,12.124,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 23 2019,2019-07-23,14.588,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 24 2019,2019-07-24,14.171,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 27 2019,2019-07-27,13.34,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 28 2019,2019-07-28,12.818,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 29 2019,2019-07-29,11.84,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 30 2019,2019-07-30,14.396,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jul 31 2019,2019-07-31,12.955,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 01 2019,2019-08-01,12.374,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 02 2019,2019-08-02,12.955,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 03 2019,2019-08-03,11.851,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 04 2019,2019-08-04,13.976,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 05 2019,2019-08-05,13.129,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 06 2019,2019-08-06,13.083,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 07 2019,2019-08-07,14.159,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 08 2019,2019-08-08,14.531,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 10 2019,2019-08-10,13.598,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 11 2019,2019-08-11,13.692,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 12 2019,2019-08-12,12.91,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 13 2019,2019-08-13,13.868,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 14 2019,2019-08-14,14.832,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 15 2019,2019-08-15,11.355,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 16 2019,2019-08-16,12.97,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 17 2019,2019-08-17,16.328,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 18 2019,2019-08-18,13.485,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 19 2019,2019-08-19,12.799,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 21 2019,2019-08-21,12.466,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 23 2019,2019-08-23,11.953,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 24 2019,2019-08-24,12.36,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 25 2019,2019-08-25,12.249,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 26 2019,2019-08-26,12.983,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 27 2019,2019-08-27,13.68,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 28 2019,2019-08-28,13.57,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 29 2019,2019-08-29,13.979,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 30 2019,2019-08-30,12.681,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Aug 31 2019,2019-08-31,14.425,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 01 2019,2019-09-01,14.342,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 02 2019,2019-09-02,15.2,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 03 2019,2019-09-03,12.128,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 04 2019,2019-09-04,13.474,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 05 2019,2019-09-05,13.92,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 06 2019,2019-09-06,13.505,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 07 2019,2019-09-07,12.793,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 08 2019,2019-09-08,12.333,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 09 2019,2019-09-09,12.858,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 10 2019,2019-09-10,14.209,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 11 2019,2019-09-11,14.065,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 12 2019,2019-09-12,11.862,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 13 2019,2019-09-13,13.512,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 14 2019,2019-09-14,14.346,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 15 2019,2019-09-15,12.721,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 16 2019,2019-09-16,12.0,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 17 2019,2019-09-17,15.78,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 18 2019,2019-09-18,13.37,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 19 2019,2019-09-19,14.696,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 20 2019,2019-09-20,15.721,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 21 2019,2019-09-21,13.18,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 22 2019,2019-09-22,13.862,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 24 2019,2019-09-24,13.706,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 26 2019,2019-09-26,13.55,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 27 2019,2019-09-27,13.217,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 28 2019,2019-09-28,13.438,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 29 2019,2019-09-29,14.062,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Sep 30 2019,2019-09-30,13.186,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 01 2019,2019-10-01,14.707,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 02 2019,2019-10-02,16.294,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 03 2019,2019-10-03,13.962,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 04 2019,2019-10-04,13.24,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 05 2019,2019-10-05,14.368,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 06 2019,2019-10-06,13.688,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 07 2019,2019-10-07,14.357,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 08 2019,2019-10-08,14.404,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 09 2019,2019-10-09,13.844,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 10 2019,2019-10-10,14.212,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 11 2019,2019-10-11,13.911,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 12 2019,2019-10-12,15.383,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 13 2019,2019-10-13,14.929,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 14 2019,2019-10-14,14.062,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 15 2019,2019-10-15,14.048,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 16 2019,2019-10-16,15.141,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 17 2019,2019-10-17,15.667,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 18 2019,2019-10-18,13.542,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 19 2019,2019-10-19,15.703,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 20 2019,2019-10-20,13.706,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 21 2019,2019-10-21,13.023,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 22 2019,2019-10-22,13.073,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 23 2019,2019-10-23,14.191,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 24 2019,2019-10-24,13.021,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 25 2019,2019-10-25,13.466,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 26 2019,2019-10-26,13.528,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 27 2019,2019-10-27,13.716,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 28 2019,2019-10-28,13.235,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 29 2019,2019-10-29,14.254,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 30 2019,2019-10-30,13.314,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Oct 31 2019,2019-10-31,14.036,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 01 2019,2019-11-01,17.269,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 03 2019,2019-11-03,13.487,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 04 2019,2019-11-04,13.945,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 05 2019,2019-11-05,13.29,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 06 2019,2019-11-06,13.581,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 07 2019,2019-11-07,12.668,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 08 2019,2019-11-08,14.133,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 09 2019,2019-11-09,14.948,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 10 2019,2019-11-10,14.41,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 11 2019,2019-11-11,13.996,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 12 2019,2019-11-12,17.954,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 13 2019,2019-11-13,14.347,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 14 2019,2019-11-14,13.801,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 15 2019,2019-11-15,13.792,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 16 2019,2019-11-16,13.549,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 17 2019,2019-11-17,13.584,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 18 2019,2019-11-18,14.704,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 19 2019,2019-11-19,12.284,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 20 2019,2019-11-20,13.062,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 21 2019,2019-11-21,11.594,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 22 2019,2019-11-22,11.93,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 23 2019,2019-11-23,12.074,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 24 2019,2019-11-24,12.704,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 25 2019,2019-11-25,13.706,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 26 2019,2019-11-26,19.106,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 27 2019,2019-11-27,11.086,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 28 2019,2019-11-28,10.871,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 29 2019,2019-11-29,11.93,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Nov 30 2019,2019-11-30,11.631,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 01 2019,2019-12-01,13.231,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 02 2019,2019-12-02,13.329,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 03 2019,2019-12-03,11.372,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 04 2019,2019-12-04,12.046,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 05 2019,2019-12-05,10.8,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 06 2019,2019-12-06,11.206,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 07 2019,2019-12-07,11.615,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 08 2019,2019-12-08,12.701,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 09 2019,2019-12-09,11.714,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 10 2019,2019-12-10,11.765,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 11 2019,2019-12-11,11.829,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 12 2019,2019-12-12,12.88,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 13 2019,2019-12-13,10.814,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 14 2019,2019-12-14,12.856,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 15 2019,2019-12-15,12.763,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 16 2019,2019-12-16,12.464,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 17 2019,2019-12-17,13.254,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 18 2019,2019-12-18,13.632,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 20 2019,2019-12-20,12.562,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 21 2019,2019-12-21,12.395,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 22 2019,2019-12-22,12.495,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 23 2019,2019-12-23,12.96,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 24 2019,2019-12-24,12.91,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 25 2019,2019-12-25,13.795,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 26 2019,2019-12-26,13.556,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 27 2019,2019-12-27,12.913,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 28 2019,2019-12-28,13.893,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 29 2019,2019-12-29,14.33,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Dec 30 2019,2019-12-30,14.807,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 01 2020,2020-01-01,13.494,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 02 2020,2020-01-02,14.209,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 03 2020,2020-01-03,14.334,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
Jan 04 2020,2020-01-04,23.013,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,1
