date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Dec 06 2020,2020-12-06,9.345,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 07 2020,2020-12-07,9.138,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 08 2020,2020-12-08,9.103,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 09 2020,2020-12-09,8.861,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 10 2020,2020-12-10,8.346,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 11 2020,2020-12-11,8.851,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 12 2020,2020-12-12,9.84,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 13 2020,2020-12-13,8.298,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 14 2020,2020-12-14,9.039,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 15 2020,2020-12-15,9.201,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 16 2020,2020-12-16,8.125,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 17 2020,2020-12-17,8.803,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 18 2020,2020-12-18,9.07,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 19 2020,2020-12-19,8.949,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 20 2020,2020-12-20,8.698,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 21 2020,2020-12-21,8.716,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 22 2020,2020-12-22,9.363,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 23 2020,2020-12-23,9.238,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 24 2020,2020-12-24,9.846,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 25 2020,2020-12-25,9.881,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 26 2020,2020-12-26,9.479,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 27 2020,2020-12-27,9.65,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 28 2020,2020-12-28,9.639,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 29 2020,2020-12-29,9.134,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 30 2020,2020-12-30,9.809,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 31 2020,2020-12-31,9.61,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 01 2021,2021-01-01,9.191,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 02 2021,2021-01-02,9.611,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 03 2021,2021-01-03,8.888,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 04 2021,2021-01-04,9.686,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 05 2021,2021-01-05,9.822,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 06 2021,2021-01-06,9.544,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 07 2021,2021-01-07,9.569,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 08 2021,2021-01-08,10.334,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 09 2021,2021-01-09,10.085,17,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 10 2021,2021-01-10,10.379,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 11 2021,2021-01-11,10.594,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 12 2021,2021-01-12,10.408,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 13 2021,2021-01-13,10.265,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 14 2021,2021-01-14,10.979,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 15 2021,2021-01-15,10.686,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 16 2021,2021-01-16,11.006,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 17 2021,2021-01-17,11.278,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 18 2021,2021-01-18,10.426,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 19 2021,2021-01-19,10.722,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 20 2021,2021-01-20,11.08,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 21 2021,2021-01-21,10.933,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 22 2021,2021-01-22,11.289,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 23 2021,2021-01-23,11.601,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 24 2021,2021-01-24,11.054,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 25 2021,2021-01-25,11.602,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 26 2021,2021-01-26,11.6,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 27 2021,2021-01-27,12.667,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 28 2021,2021-01-28,10.856,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 29 2021,2021-01-29,11.23,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 30 2021,2021-01-30,11.406,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jan 31 2021,2021-01-31,12.204,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 01 2021,2021-02-01,11.173,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 02 2021,2021-02-02,11.651,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 03 2021,2021-02-03,11.133,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 04 2021,2021-02-04,11.17,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 05 2021,2021-02-05,11.825,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 06 2021,2021-02-06,11.319,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 07 2021,2021-02-07,11.762,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 08 2021,2021-02-08,10.988,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 09 2021,2021-02-09,11.412,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 10 2021,2021-02-10,11.183,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 11 2021,2021-02-11,11.432,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 12 2021,2021-02-12,11.27,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 13 2021,2021-02-13,11.747,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 14 2021,2021-02-14,11.486,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 15 2021,2021-02-15,10.037,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 16 2021,2021-02-16,11.124,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 17 2021,2021-02-17,11.031,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 18 2021,2021-02-18,11.51,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 19 2021,2021-02-19,12.02,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 20 2021,2021-02-20,11.432,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 21 2021,2021-02-21,10.938,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 22 2021,2021-02-22,11.759,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 23 2021,2021-02-23,12.236,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 24 2021,2021-02-24,11.491,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 25 2021,2021-02-25,10.897,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 26 2021,2021-02-26,11.523,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 27 2021,2021-02-27,11.64,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Feb 28 2021,2021-02-28,10.802,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 01 2021,2021-03-01,11.291,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 02 2021,2021-03-02,10.856,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 03 2021,2021-03-03,10.988,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 04 2021,2021-03-04,11.975,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 05 2021,2021-03-05,12.072,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 06 2021,2021-03-06,11.737,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 07 2021,2021-03-07,12.072,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 08 2021,2021-03-08,11.522,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 09 2021,2021-03-09,12.192,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 10 2021,2021-03-10,12.766,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 11 2021,2021-03-11,12.273,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 12 2021,2021-03-12,12.358,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 13 2021,2021-03-13,11.957,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 14 2021,2021-03-14,10.8,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 15 2021,2021-03-15,13.491,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 16 2021,2021-03-16,12.94,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 17 2021,2021-03-17,10.761,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 18 2021,2021-03-18,11.672,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 19 2021,2021-03-19,11.743,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 20 2021,2021-03-20,11.535,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 21 2021,2021-03-21,11.682,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 22 2021,2021-03-22,12.107,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 23 2021,2021-03-23,11.983,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 24 2021,2021-03-24,12.292,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 25 2021,2021-03-25,11.855,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 26 2021,2021-03-26,12.403,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 27 2021,2021-03-27,11.991,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 28 2021,2021-03-28,14.059,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 29 2021,2021-03-29,13.025,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 30 2021,2021-03-30,12.944,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 31 2021,2021-03-31,12.997,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 01 2021,2021-04-01,12.701,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 02 2021,2021-04-02,12.018,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 03 2021,2021-04-03,11.61,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 04 2021,2021-04-04,13.111,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 05 2021,2021-04-05,12.106,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 06 2021,2021-04-06,13.043,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 07 2021,2021-04-07,12.026,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 08 2021,2021-04-08,11.732,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 09 2021,2021-04-09,11.048,17,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 10 2021,2021-04-10,10.888,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 11 2021,2021-04-11,11.576,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 12 2021,2021-04-12,11.174,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 13 2021,2021-04-13,11.16,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 14 2021,2021-04-14,9.895,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 15 2021,2021-04-15,11.86,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 16 2021,2021-04-16,12.07,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 17 2021,2021-04-17,11.613,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 18 2021,2021-04-18,11.381,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 19 2021,2021-04-19,12.073,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 21 2021,2021-04-21,12.135,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 22 2021,2021-04-22,12.175,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 23 2021,2021-04-23,11.656,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 24 2021,2021-04-24,11.426,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 25 2021,2021-04-25,11.726,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 26 2021,2021-04-26,11.959,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 27 2021,2021-04-27,11.289,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 28 2021,2021-04-28,11.066,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 29 2021,2021-04-29,11.873,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 30 2021,2021-04-30,11.133,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 01 2021,2021-05-01,11.608,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 02 2021,2021-05-02,11.072,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 03 2021,2021-05-03,10.645,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 04 2021,2021-05-04,10.662,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 05 2021,2021-05-05,11.019,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 06 2021,2021-05-06,11.426,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 07 2021,2021-05-07,11.983,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 08 2021,2021-05-08,11.49,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 09 2021,2021-05-09,12.091,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 10 2021,2021-05-10,12.908,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 11 2021,2021-05-11,12.506,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 12 2021,2021-05-12,12.625,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 13 2021,2021-05-13,13.038,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 14 2021,2021-05-14,13.013,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 15 2021,2021-05-15,13.018,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 16 2021,2021-05-16,13.247,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 17 2021,2021-05-17,12.485,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 18 2021,2021-05-18,12.909,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 19 2021,2021-05-19,13.807,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 20 2021,2021-05-20,12.523,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 21 2021,2021-05-21,12.035,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 22 2021,2021-05-22,12.407,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 23 2021,2021-05-23,12.258,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 24 2021,2021-05-24,12.382,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 25 2021,2021-05-25,11.795,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 26 2021,2021-05-26,12.445,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 27 2021,2021-05-27,13.814,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 28 2021,2021-05-28,12.059,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 29 2021,2021-05-29,13.129,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 30 2021,2021-05-30,12.193,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 31 2021,2021-05-31,12.948,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 01 2021,2021-06-01,11.993,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 02 2021,2021-06-02,12.254,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 03 2021,2021-06-03,16.276,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 04 2021,2021-06-04,12.649,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 05 2021,2021-06-05,12.26,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 06 2021,2021-06-06,10.95,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 07 2021,2021-06-07,12.201,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 08 2021,2021-06-08,11.247,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 09 2021,2021-06-09,12.248,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 10 2021,2021-06-10,12.278,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 11 2021,2021-06-11,11.823,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 12 2021,2021-06-12,12.057,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 13 2021,2021-06-13,11.93,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 14 2021,2021-06-14,12.137,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 15 2021,2021-06-15,12.428,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 16 2021,2021-06-16,11.836,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 17 2021,2021-06-17,12.074,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 18 2021,2021-06-18,11.767,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 19 2021,2021-06-19,11.924,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 20 2021,2021-06-20,12.004,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 21 2021,2021-06-21,11.218,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 22 2021,2021-06-22,11.512,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 23 2021,2021-06-23,16.022,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 24 2021,2021-06-24,11.325,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 25 2021,2021-06-25,12.05,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 26 2021,2021-06-26,11.853,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 27 2021,2021-06-27,11.503,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 28 2021,2021-06-28,10.507,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 29 2021,2021-06-29,11.504,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 30 2021,2021-06-30,9.915,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 01 2021,2021-07-01,10.368,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 02 2021,2021-07-02,9.697,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 03 2021,2021-07-03,10.482,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 04 2021,2021-07-04,10.453,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 05 2021,2021-07-05,10.467,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 06 2021,2021-07-06,10.805,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 07 2021,2021-07-07,10.497,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 08 2021,2021-07-08,10.727,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 09 2021,2021-07-09,10.274,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 10 2021,2021-07-10,10.633,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 11 2021,2021-07-11,10.844,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 12 2021,2021-07-12,10.4,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 13 2021,2021-07-13,10.066,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 14 2021,2021-07-14,11.039,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 15 2021,2021-07-15,10.922,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 16 2021,2021-07-16,10.414,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 17 2021,2021-07-17,10.082,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 18 2021,2021-07-18,10.718,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 19 2021,2021-07-19,10.238,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 20 2021,2021-07-20,9.565,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 21 2021,2021-07-21,10.395,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 22 2021,2021-07-22,10.895,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 23 2021,2021-07-23,10.707,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 24 2021,2021-07-24,10.398,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 25 2021,2021-07-25,10.459,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 26 2021,2021-07-26,18.117,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 27 2021,2021-07-27,10.279,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 28 2021,2021-07-28,9.634,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 29 2021,2021-07-29,10.445,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 30 2021,2021-07-30,10.572,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 31 2021,2021-07-31,10.706,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 01 2021,2021-08-01,10.261,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 02 2021,2021-08-02,10.695,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 03 2021,2021-08-03,11.584,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 04 2021,2021-08-04,10.64,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 05 2021,2021-08-05,11.101,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 06 2021,2021-08-06,11.28,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 07 2021,2021-08-07,11.045,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 08 2021,2021-08-08,11.128,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
